Mito,Nuc,Sex,Rep,Slope,Build,Vial,Set,Treatment,Stock
ZW140,375,F,1,2.7036,B,2,3,Rotenone,12B
ZW140,375,F,1,2.3895,B,3,3,Rotenone,12B
ZW140,375,F,1,3.7683,B,4,3,Rotenone,12B
ZW140,375,F,1,3.1156,B,5,3,Rotenone,12B
ZW140,375,F,1,2.4957,B,6,3,Rotenone,12B
ZW140,375,F,2,4.0772,B,1,3,Control,12B
ZW140,375,F,2,3.0065,B,2,3,Control,12B
ZW140,375,F,2,3.8158,B,3,3,Control,12B
ZW140,375,F,2,2.4352,B,4,3,Control,12B
ZW140,375,F,2,3.8916,B,5,3,Control,12B
ZW140,375,F,2,3.6263,B,6,3,Control,12B
ZW140,375,F,2,2.3479,B,1,3,Rotenone,12B
ZW140,375,F,2,3.166,B,2,3,Rotenone,12B
ZW140,375,F,2,2.8904,B,3,3,Rotenone,12B
ZW140,375,F,2,3.8419,B,4,3,Rotenone,12B
ZW140,375,F,2,2.8886,B,5,3,Rotenone,12B
ZW140,375,F,2,3.1586,B,6,3,Rotenone,12B
ZW140,375,F,3,3.6304,B,1,3,Control,12B
ZW140,375,F,3,1.7536,B,2,3,Control,12B
ZW140,375,F,3,3.1554,B,3,3,Control,12B
ZW140,375,F,3,4.0342,B,4,3,Control,12B
ZW140,375,F,3,2.86,B,5,3,Control,12B
ZW140,375,F,3,3.5314,B,6,3,Control,12B
ZW140,375,F,3,2.8008,B,1,3,Rotenone,12B
ZW140,375,F,3,3.2166,B,2,3,Rotenone,12B
ZW140,375,F,3,2.0223,B,3,3,Rotenone,12B
ZW140,375,F,3,3.6428,B,4,3,Rotenone,12B
ZW140,375,F,3,3.6005,B,5,3,Rotenone,12B
ZW140,375,F,3,3.3689,B,6,3,Rotenone,12B
ZW140,375,M,1,4.1992,A,1,3,Control,12A
ZW140,375,M,1,4.5823,A,2,3,Control,12A
ZW140,375,M,1,3.5053,A,3,3,Control,12A
ZW140,375,M,1,3.2791,A,4,3,Control,12A
ZW140,375,M,1,4.4753,A,5,3,Control,12A
ZW140,375,M,1,3.8718,A,6,3,Control,12A
ZW140,375,M,1,3.1174,A,1,3,Rotenone,12A
ZW140,375,M,1,3.3485,A,2,3,Rotenone,12A
ZW140,375,M,1,2.6746,A,3,3,Rotenone,12A
ZW140,375,M,1,2.3551,A,4,3,Rotenone,12A
ZW140,375,M,1,3.1936,A,5,3,Rotenone,12A
ZW140,375,M,1,3.5401,A,6,3,Rotenone,12A
ZW140,375,M,2,2.9615,A,1,3,Control,12A
ZW140,375,M,2,3.8947,A,2,3,Control,12A
ZW140,375,M,2,3.5447,A,3,3,Control,12A
ZW140,375,M,2,3.3347,A,4,3,Control,12A
ZW140,375,M,2,3.2315,A,5,3,Control,12A
ZW140,375,M,2,4.3709,A,6,3,Control,12A
ZW140,375,M,2,3.2535,A,1,3,Rotenone,12A
ZW140,375,M,2,3.355,A,2,3,Rotenone,12A
ZW140,375,M,2,3.249,A,3,3,Rotenone,12A
ZW140,375,M,2,2.239,A,4,3,Rotenone,12A
ZW140,375,M,2,3.5937,A,5,3,Rotenone,12A
ZW140,375,M,2,3.0483,A,6,3,Rotenone,12A
ZW140,375,M,3,4.2476,A,1,3,Control,12A
ZW140,375,M,3,4.5533,A,2,3,Control,12A
ZW140,375,M,3,3.8914,A,3,3,Control,12A
ZW140,375,M,3,2.8856,A,4,3,Control,12A
ZW140,375,M,3,5.1104,A,5,3,Control,12A
ZW140,375,M,3,3.6774,A,6,3,Control,12A
ZW140,375,M,3,3.9922,A,1,3,Rotenone,12A
ZW140,375,M,3,4.0133,A,2,3,Rotenone,12A
ZW140,375,M,3,2.3656,A,3,3,Rotenone,12A
ZW140,375,M,3,3.0271,A,4,3,Rotenone,12A
ZW140,375,M,3,3.2461,A,5,3,Rotenone,12A
ZW140,375,M,3,4.1074,A,6,3,Rotenone,12A
ZW140,375,M,1,3.9722,B,1,3,Control,12B
ZW140,375,M,1,3.1948,B,2,3,Control,12B
ZW140,375,M,1,4.3862,B,3,3,Control,12B
ZW140,375,M,1,3.5523,B,4,3,Control,12B
ZW140,375,M,1,2.849,B,5,3,Control,12B
ZW140,375,M,1,3.038,B,6,3,Control,12B
ZW140,375,M,1,2.8771,B,1,3,Rotenone,12B
ZW140,375,M,1,3.1808,B,2,3,Rotenone,12B
ZW140,375,M,1,2.6109,B,3,3,Rotenone,12B
ZW140,375,M,1,2.0885,B,4,3,Rotenone,12B
ZW140,375,M,1,2.948,B,5,3,Rotenone,12B
ZW140,375,M,1,3.0695,B,6,3,Rotenone,12B
ZW140,375,M,2,2.4532,B,1,3,Control,12B
ZW140,375,M,2,2.8809,B,2,3,Control,12B
ZW140,375,M,2,3.218,B,3,3,Control,12B
ZW140,375,M,2,3.5167,B,4,3,Control,12B
ZW140,375,M,2,2.8919,B,5,3,Control,12B
ZW140,375,M,2,2.2873,B,6,3,Control,12B
ZW140,375,M,2,2.9893,B,1,3,Rotenone,12B
ZW140,375,M,2,2.7662,B,2,3,Rotenone,12B
ZW140,375,M,2,2.8046,B,3,3,Rotenone,12B
ZW140,375,M,2,2.7338,B,4,3,Rotenone,12B
ZW140,375,M,2,3.9569,B,5,3,Rotenone,12B
ZW140,375,M,2,2.6395,B,6,3,Rotenone,12B
ZW140,375,M,3,2.0698,B,1,3,Control,12B
ZW140,375,M,3,3.4295,B,2,3,Control,12B
ZW140,375,M,3,4.1942,B,3,3,Control,12B
ZW140,375,M,3,2.6161,B,4,3,Control,12B
ZW140,375,M,3,4.4419,B,5,3,Control,12B
ZW140,375,M,3,2.0174,B,6,3,Control,12B
ZW140,375,M,3,3.2812,B,1,3,Rotenone,12B
ZW140,375,M,3,2.1278,B,2,3,Rotenone,12B
ZW140,375,M,3,3.8549,B,3,3,Rotenone,12B
ZW140,375,M,3,3.2474,B,4,3,Rotenone,12B
ZW140,375,M,3,4.6478,B,5,3,Rotenone,12B
ZW140,375,M,3,2.6309,B,6,3,Rotenone,12B
ZW140,Ore,F,1,2.3911,A,1,3,Control,3A
ZW140,Ore,F,1,2.0299,A,2,3,Control,3A
ZW140,Ore,F,1,1.9408,A,3,3,Control,3A
ZW140,Ore,F,1,1.6043,A,4,3,Control,3A
ZW140,Ore,F,1,1.7501,A,5,3,Control,3A
ZW140,Ore,F,1,0.2245,A,6,3,Control,3A
ZW140,Ore,F,1,2.0952,A,1,3,Rotenone,3A
ZW140,Ore,F,1,0.9736,A,2,3,Rotenone,3A
ZW140,Ore,F,1,2.2075,A,3,3,Rotenone,3A
ZW140,Ore,F,1,2.0038,A,4,3,Rotenone,3A
ZW140,Ore,F,1,1.6056,A,5,3,Rotenone,3A
ZW140,Ore,F,1,2.0975,A,6,3,Rotenone,3A
ZW140,Ore,F,2,2.3011,A,1,3,Control,3A
ZW140,Ore,F,2,1.6292,A,2,3,Control,3A
ZW140,Ore,F,2,1.1012,A,3,3,Control,3A
ZW140,Ore,F,2,1.6582,A,4,3,Control,3A
ZW140,Ore,F,2,1.4524,A,5,3,Control,3A
ZW140,Ore,F,2,3.1685,A,6,3,Control,3A
ZW140,Ore,F,2,1.3351,A,1,3,Rotenone,3A
ZW140,Ore,F,2,1.1569,A,2,3,Rotenone,3A
ZW140,Ore,F,2,2.1838,A,3,3,Rotenone,3A
ZW140,Ore,F,2,1.9543,A,4,3,Rotenone,3A
ZW140,Ore,F,2,1.1142,A,5,3,Rotenone,3A
ZW140,Ore,F,2,1.5727,A,6,3,Rotenone,3A
ZW140,Ore,F,3,1.6895,A,1,3,Control,3A
ZW140,Ore,F,3,1.9879,A,2,3,Control,3A
ZW140,Ore,F,3,2.5508,A,3,3,Control,3A
ZW140,Ore,F,3,2.1029,A,4,3,Control,3A
ZW140,Ore,F,3,1.8419,A,5,3,Control,3A
ZW140,Ore,F,3,1.6285,A,6,3,Control,3A
ZW140,Ore,F,3,2.0189,A,1,3,Rotenone,3A
ZW140,Ore,F,3,1.3408,A,2,3,Rotenone,3A
ZW140,Ore,F,3,2.6498,A,3,3,Rotenone,3A
ZW140,Ore,F,3,1.9593,A,4,3,Rotenone,3A
ZW140,Ore,F,3,0.9765,A,5,3,Rotenone,3A
ZW140,Ore,F,3,1.1363,A,6,3,Rotenone,3A
ZW140,Ore,F,1,0.9635,B,1,3,Control,3B
ZW140,Ore,F,1,1.6477,B,2,3,Control,3B
ZW140,Ore,F,1,1.3448,B,3,3,Control,3B
ZW140,Ore,F,1,1.2145,B,4,3,Control,3B
ZW140,Ore,F,1,1.9521,B,5,3,Control,3B
ZW140,Ore,F,1,4.4374,B,6,3,Control,3B
ZW140,Ore,F,1,2.1092,B,1,3,Rotenone,3B
ZW140,Ore,F,1,1.7514,B,2,3,Rotenone,3B
ZW140,Ore,F,1,1.3525,B,3,3,Rotenone,3B
ZW140,Ore,F,1,2.2986,B,4,3,Rotenone,3B
ZW140,Ore,F,1,2.1929,B,5,3,Rotenone,3B
ZW140,Ore,F,1,1.8227,B,6,3,Rotenone,3B
ZW140,Ore,F,2,0.7844,B,1,3,Control,3B
ZW140,Ore,F,2,1.7048,B,2,3,Control,3B
ZW140,Ore,F,2,0.9094,B,3,3,Control,3B
ZW140,Ore,F,2,1.4933,B,4,3,Control,3B
ZW140,Ore,F,2,1.0739,B,5,3,Control,3B
ZW140,Ore,F,2,1.4641,B,6,3,Control,3B
ZW140,Ore,F,2,2.0349,B,1,3,Rotenone,3B
ZW140,Ore,F,2,2.6194,B,2,3,Rotenone,3B
ZW140,Ore,F,2,1.5046,B,3,3,Rotenone,3B
ZW140,Ore,F,2,1.5559,B,4,3,Rotenone,3B
ZW140,Ore,F,2,1.9211,B,5,3,Rotenone,3B
ZW140,Ore,F,2,1.6628,B,6,3,Rotenone,3B
ZW140,Ore,F,3,1.0436,B,1,3,Control,3B
ZW140,Ore,F,3,1.7703,B,2,3,Control,3B
ZW140,Ore,F,3,1.4695,B,3,3,Control,3B
ZW140,Ore,F,3,2.9335,B,4,3,Control,3B
ZW140,Ore,F,3,1.1621,B,5,3,Control,3B
ZW140,Ore,F,3,1.6504,B,6,3,Control,3B
ZW140,Ore,F,3,2.1537,B,1,3,Rotenone,3B
ZW140,Ore,F,3,2.3927,B,2,3,Rotenone,3B
ZW140,Ore,F,3,1.199,B,3,3,Rotenone,3B
ZW140,Ore,F,3,2.1033,B,4,3,Rotenone,3B
ZW140,Ore,F,3,2.3884,B,5,3,Rotenone,3B
ZW140,Ore,F,3,3.1356,B,6,3,Rotenone,3B
ZW140,Ore,M,1,1.8772,A,1,3,Control,3A
ZW140,Ore,M,1,3.3957,A,2,3,Control,3A
ZW140,Ore,M,1,1.6195,A,3,3,Control,3A
ZW140,Ore,M,1,1.9242,A,4,3,Control,3A
ZW140,Ore,M,1,2.4023,A,5,3,Control,3A
ZW140,Ore,M,1,1.8225,A,6,3,Control,3A
ZW140,Ore,M,1,1.5421,A,1,3,Rotenone,3A
ZW140,Ore,M,1,3.1343,A,2,3,Rotenone,3A
ZW140,Ore,M,1,3.1199,A,3,3,Rotenone,3A
ZW140,Ore,M,1,2.9286,A,4,3,Rotenone,3A
ZW140,Ore,M,1,2.1294,A,5,3,Rotenone,3A
ZW140,Ore,M,1,3.0508,A,6,3,Rotenone,3A
ZW140,Ore,M,2,2.273,A,1,3,Control,3A
ZW140,Ore,M,2,4.1501,A,2,3,Control,3A
ZW140,Ore,M,2,2.542,A,3,3,Control,3A
ZW140,Ore,M,2,2.9324,A,4,3,Control,3A
ZW140,Ore,M,2,3.0915,A,5,3,Control,3A
ZW140,Ore,M,2,2.2034,A,6,3,Control,3A
ZW140,Ore,M,2,3.0863,A,1,3,Rotenone,3A
ZW140,Ore,M,2,3.2544,A,2,3,Rotenone,3A
ZW140,Ore,M,2,2.7488,A,3,3,Rotenone,3A
ZW140,Ore,M,2,4.4658,A,4,3,Rotenone,3A
ZW140,Ore,M,2,2.5771,A,5,3,Rotenone,3A
ZW140,Ore,M,2,2.9205,A,6,3,Rotenone,3A
ZW140,Ore,M,3,2.6105,A,1,3,Control,3A
ZW140,Ore,M,3,2.8753,A,2,3,Control,3A
ZW140,Ore,M,3,2.0644,A,3,3,Control,3A
ZW140,Ore,M,3,2.8201,A,4,3,Control,3A
ZW140,Ore,M,3,2.9549,A,5,3,Control,3A
ZW140,Ore,M,3,2.0072,A,6,3,Control,3A
ZW140,Ore,M,3,3.2729,A,1,3,Rotenone,3A
ZW140,Ore,M,3,3.4814,A,2,3,Rotenone,3A
ZW140,Ore,M,3,3.1504,A,3,3,Rotenone,3A
ZW140,Ore,M,3,3.8592,A,4,3,Rotenone,3A
ZW140,Ore,M,3,3.8959,A,5,3,Rotenone,3A
ZW140,Ore,M,3,3.2238,A,6,3,Rotenone,3A
ZW140,Ore,M,1,2.3477,B,1,3,Control,3B
ZW140,Ore,M,1,2.4102,B,2,3,Control,3B
ZW140,Ore,M,1,3.1948,B,3,3,Control,3B
ZW140,Ore,M,1,4.0226,B,4,3,Control,3B
ZW140,Ore,M,1,3.2479,B,5,3,Control,3B
ZW140,Ore,M,1,3.127,B,6,3,Control,3B
ZW140,Ore,M,1,3.3993,B,1,3,Rotenone,3B
ZW140,Ore,M,1,3.5465,B,2,3,Rotenone,3B
ZW140,Ore,M,1,2.3692,B,3,3,Rotenone,3B
ZW140,Ore,M,1,2.0385,B,4,3,Rotenone,3B
ZW140,Ore,M,1,2.579,B,5,3,Rotenone,3B
ZW140,Ore,M,1,2.5691,B,6,3,Rotenone,3B
ZW140,Ore,M,2,2.5801,B,1,3,Control,3B
ZW140,Ore,M,2,3.6297,B,2,3,Control,3B
ZW140,Ore,M,2,3.7627,B,3,3,Control,3B
ZW140,Ore,M,2,3.9436,B,4,3,Control,3B
ZW140,Ore,M,2,2.8957,B,5,3,Control,3B
ZW140,Ore,M,2,2.9556,B,6,3,Control,3B
ZW140,Ore,M,2,3.1721,B,1,3,Rotenone,3B
ZW140,Ore,M,2,2.8568,B,2,3,Rotenone,3B
ZW140,Ore,M,2,1.5055,B,3,3,Rotenone,3B
ZW140,Ore,M,2,2.5803,B,4,3,Rotenone,3B
ZW140,Ore,M,2,3.0004,B,5,3,Rotenone,3B
ZW140,Ore,M,2,2.4176,B,6,3,Rotenone,3B
ZW140,Ore,M,3,2.9248,B,1,3,Control,3B
ZW140,Ore,M,3,2.6887,B,2,3,Control,3B
ZW140,Ore,M,3,3.8673,B,3,3,Control,3B
ZW140,Ore,M,3,4.4741,B,4,3,Control,3B
ZW140,Ore,M,3,2.3629,B,5,3,Control,3B
ZW140,Ore,M,3,3.4618,B,6,3,Control,3B
ZW140,Ore,M,3,3.6293,B,1,3,Rotenone,3B
ZW140,Ore,M,3,2.614,B,2,3,Rotenone,3B
ZW140,Ore,M,3,2.9462,B,3,3,Rotenone,3B
ZW140,Ore,M,3,1.9478,B,4,3,Rotenone,3B
ZW140,Ore,M,3,2.9536,B,5,3,Rotenone,3B
ZW140,Ore,M,3,3.069,B,6,3,Rotenone,3B
375,375,F,1,2.5493,parental,1,4,Control,375
375,375,F,1,3.1756,parental,2,4,Control,375
375,375,F,1,2.5736,parental,3,4,Control,375
375,375,F,1,2.2405,parental,4,4,Control,375
375,375,F,1,1.9746,parental,5,4,Control,375
375,375,F,1,2.0749,parental,6,4,Control,375
375,375,F,1,2.666,parental,1,4,Rotenone,375
375,375,F,1,3.5269,parental,2,4,Rotenone,375
375,375,F,1,3.217,parental,3,4,Rotenone,375
375,375,F,1,3.1968,parental,4,4,Rotenone,375
375,375,F,1,4.2682,parental,5,4,Rotenone,375
375,375,F,1,3.1507,parental,6,4,Rotenone,375
375,375,F,2,2.4451,parental,1,4,Control,375
375,375,F,2,3.4513,parental,2,4,Control,375
375,375,F,2,2.8796,parental,3,4,Control,375
375,375,F,2,2.9083,parental,4,4,Control,375
375,375,F,2,2.3931,parental,5,4,Control,375
375,375,F,2,2.9419,parental,6,4,Control,375
375,375,F,2,2.9632,parental,1,4,Rotenone,375
375,375,F,2,3.2344,parental,2,4,Rotenone,375
375,375,F,2,3.1342,parental,3,4,Rotenone,375
375,375,F,2,3.411,parental,4,4,Rotenone,375
375,375,F,2,3.5447,parental,5,4,Rotenone,375
375,375,F,2,2.5619,parental,6,4,Rotenone,375
375,375,F,3,3.793,parental,1,4,Control,375
375,375,F,3,2.9851,parental,2,4,Control,375
375,375,F,3,2.5268,parental,3,4,Control,375
375,375,F,3,3.1156,parental,4,4,Control,375
375,375,F,3,2.5985,parental,5,4,Control,375
375,375,F,3,2.9421,parental,6,4,Control,375
375,375,F,3,4.1877,parental,1,4,Rotenone,375
375,375,F,3,3.3797,parental,2,4,Rotenone,375
375,375,F,3,2.5369,parental,3,4,Rotenone,375
375,375,F,3,2.9435,parental,4,4,Rotenone,375
375,375,F,3,3.4735,parental,5,4,Rotenone,375
375,375,F,3,2.6068,parental,6,4,Rotenone,375
375,375,M,1,3.9388,parental,1,4,Control,375
375,375,M,1,2.7648,parental,2,4,Control,375
375,375,M,1,2.5157,parental,3,4,Control,375
375,375,M,1,2.9939,parental,4,4,Control,375
375,375,M,1,3.2629,parental,5,4,Control,375
375,375,M,1,2.5079,parental,6,4,Control,375
375,375,M,1,3.3752,parental,1,4,Rotenone,375
375,375,M,1,2.4394,parental,2,4,Rotenone,375
375,375,M,1,3.1509,parental,3,4,Rotenone,375
375,375,M,1,3.5188,parental,4,4,Rotenone,375
375,375,M,1,2.5256,parental,5,4,Rotenone,375
375,375,M,1,3.1423,parental,6,4,Rotenone,375
375,375,M,2,2.837,parental,1,4,Control,375
375,375,M,2,2.9891,parental,2,4,Control,375
375,375,M,2,3.8837,parental,3,4,Control,375
375,375,M,2,3.9119,parental,4,4,Control,375
375,375,M,2,3.4474,parental,5,4,Control,375
375,375,M,2,2.7094,parental,6,4,Control,375
375,375,M,2,2.9223,parental,1,4,Rotenone,375
375,375,M,2,2.378,parental,2,4,Rotenone,375
375,375,M,2,3.0695,parental,3,4,Rotenone,375
375,375,M,2,3.461,parental,4,4,Rotenone,375
375,375,M,2,2.8762,parental,5,4,Rotenone,375
375,375,M,2,3.3894,parental,6,4,Rotenone,375
375,375,M,3,3.575,parental,1,4,Control,375
375,375,M,3,2.7846,parental,2,4,Control,375
375,375,M,3,3.5825,parental,3,4,Control,375
375,375,M,3,3.1936,parental,4,4,Control,375
375,375,M,3,3.2994,parental,5,4,Control,375
375,375,M,3,3.7807,parental,6,4,Control,375
375,375,M,3,3.3637,parental,1,4,Rotenone,375
375,375,M,3,3.4049,parental,2,4,Rotenone,375
375,375,M,3,2.8467,parental,3,4,Rotenone,375
375,375,M,3,1.9771,parental,4,4,Rotenone,375
375,375,M,3,3.3572,parental,5,4,Rotenone,375
375,375,M,3,2.7007,parental,6,4,Rotenone,375
Bei05,375,F,1,1.9949,A,1,4,Control,37A
Bei05,375,F,1,2.0642,A,2,4,Control,37A
Bei05,375,F,1,2.2534,A,3,4,Control,37A
Bei05,375,F,1,2.5886,A,4,4,Control,37A
Bei05,375,F,1,1.1833,A,5,4,Control,37A
Bei05,375,F,1,1.3709,A,6,4,Control,37A
Bei05,375,F,1,1.7525,A,1,4,Rotenone,37A
Bei05,375,F,1,2.1728,A,2,4,Rotenone,37A
Bei05,375,F,1,2.7173,A,3,4,Rotenone,37A
Bei05,375,F,1,1.5017,A,4,4,Rotenone,37A
Bei05,375,F,1,2.3272,A,5,4,Rotenone,37A
Bei05,375,F,1,2.0984,A,6,4,Rotenone,37A
Bei05,375,F,2,2.216,A,1,4,Control,37A
Bei05,375,F,2,2.0291,A,2,4,Control,37A
Bei05,375,F,2,3.2272,A,3,4,Control,37A
Bei05,375,F,2,2.8093,A,4,4,Control,37A
Bei05,375,F,2,3.0375,A,5,4,Control,37A
Bei05,375,F,2,2.4215,A,6,4,Control,37A
Bei05,375,F,2,2.3504,A,1,4,Rotenone,37A
Bei05,375,F,2,3.0368,A,2,4,Rotenone,37A
Bei05,375,F,2,3.4465,A,3,4,Rotenone,37A
Bei05,375,F,2,2.0111,A,4,4,Rotenone,37A
Bei05,375,F,2,3.1347,A,5,4,Rotenone,37A
Bei05,375,F,2,1.8837,A,6,4,Rotenone,37A
Bei05,375,F,3,3.2272,A,1,4,Control,37A
Bei05,375,F,3,2.4478,A,2,4,Control,37A
Bei05,375,F,3,1.4616,A,3,4,Control,37A
Bei05,375,F,3,2.2604,A,4,4,Control,37A
Bei05,375,F,3,4.1765,A,5,4,Control,37A
Bei05,375,F,3,3.1657,A,6,4,Control,37A
Bei05,375,F,3,2.05,A,1,4,Rotenone,37A
Bei05,375,F,3,2.8499,A,2,4,Rotenone,37A
Bei05,375,F,3,2.1411,A,3,4,Rotenone,37A
Bei05,375,F,3,2.2469,A,4,4,Rotenone,37A
Bei05,375,F,3,2.977,A,5,4,Rotenone,37A
Bei05,375,F,3,2.0504,A,6,4,Rotenone,37A
Bei05,375,F,1,3.2342,B,1,4,Control,37B
Bei05,375,F,1,2.4179,B,2,4,Control,37B
Bei05,375,F,1,2.2189,B,3,4,Control,37B
Bei05,375,F,1,2.3926,B,4,4,Control,37B
Bei05,375,F,1,1.2706,B,5,4,Control,37B
Bei05,375,F,1,1.9706,B,6,4,Control,37B
Bei05,375,F,1,1.2202,B,1,4,Rotenone,37B
Bei05,375,F,1,2.5587,B,2,4,Rotenone,37B
Bei05,375,F,1,2.9779,B,3,4,Rotenone,37B
Bei05,375,F,1,1.1637,B,4,4,Rotenone,37B
Bei05,375,F,1,1.9924,B,5,4,Rotenone,37B
Bei05,375,F,1,1.3783,B,6,4,Rotenone,37B
Bei05,375,F,2,3.5624,B,1,4,Control,37B
Bei05,375,F,2,2.0968,B,2,4,Control,37B
Bei05,375,F,2,2.3481,B,3,4,Control,37B
Bei05,375,F,2,3.2746,B,4,4,Control,37B
Bei05,375,F,2,2.7405,B,5,4,Control,37B
Bei05,375,F,2,1.935,B,6,4,Control,37B
Bei05,375,F,2,2.4415,B,1,4,Rotenone,37B
Bei05,375,F,2,2.4779,B,2,4,Rotenone,37B
Bei05,375,F,2,1.8778,B,3,4,Rotenone,37B
Bei05,375,F,2,2.9462,B,4,4,Rotenone,37B
Bei05,375,F,2,1.7033,B,5,4,Rotenone,37B
Bei05,375,F,2,1.3691,B,6,4,Rotenone,37B
Bei05,375,F,3,2.1379,B,1,4,Control,37B
Bei05,375,F,3,3.4348,B,2,4,Control,37B
Bei05,375,F,3,2.1193,B,3,4,Control,37B
Bei05,375,F,3,2.5697,B,4,4,Control,37B
Bei05,375,F,3,2.1573,B,5,4,Control,37B
Bei05,375,F,3,2.7351,B,6,4,Control,37B
Bei05,375,F,3,2.6755,B,1,4,Rotenone,37B
Bei05,375,F,3,2.5061,B,2,4,Rotenone,37B
Bei05,375,F,3,2.7844,B,3,4,Rotenone,37B
Bei05,375,F,3,2.9201,B,4,4,Rotenone,37B
Bei05,375,F,3,3.3361,B,5,4,Rotenone,37B
Bei05,375,F,3,2.0275,B,6,4,Rotenone,37B
Bei05,375,M,1,2.9804,A,1,4,Control,37A
Bei05,375,M,1,2.1992,A,2,4,Control,37A
Bei05,375,M,1,2.2901,A,3,4,Control,37A
Bei05,375,M,1,2.4316,A,4,4,Control,37A
Bei05,375,M,1,3.9625,A,5,4,Control,37A
Bei05,375,M,1,4.3184,A,6,4,Control,37A
Bei05,375,M,1,3.7591,A,1,4,Rotenone,37A
Bei05,375,M,1,3.515,A,2,4,Rotenone,37A
Bei05,375,M,1,3.3863,A,3,4,Rotenone,37A
Bei05,375,M,1,3.3881,A,4,4,Rotenone,37A
Bei05,375,M,1,1.6825,A,5,4,Rotenone,37A
Bei05,375,M,1,2.6851,A,6,4,Rotenone,37A
Bei05,375,M,2,2.6543,A,1,4,Control,37A
Bei05,375,M,2,2.7216,A,2,4,Control,37A
Bei05,375,M,2,5.0013,A,3,4,Control,37A
Bei05,375,M,2,3.0269,A,4,4,Control,37A
Bei05,375,M,2,2.7461,A,5,4,Control,37A
Bei05,375,M,2,2.369,A,6,4,Control,37A
Bei05,375,M,2,4.739,A,1,4,Rotenone,37A
Bei05,375,M,2,3.3151,A,2,4,Rotenone,37A
Bei05,375,M,2,3.0501,A,3,4,Rotenone,37A
Bei05,375,M,2,2.9792,A,4,4,Rotenone,37A
Bei05,375,M,2,2.0939,A,5,4,Rotenone,37A
Bei05,375,M,2,2.8264,A,6,4,Rotenone,37A
Bei05,375,M,3,2.3085,A,1,4,Control,37A
Bei05,375,M,3,2.531,A,2,4,Control,37A
Bei05,375,M,3,2.1478,A,3,4,Control,37A
Bei05,375,M,3,3.0607,A,4,4,Control,37A
Bei05,375,M,3,3.5622,A,5,4,Control,37A
Bei05,375,M,3,3.4321,A,6,4,Control,37A
Bei05,375,M,3,3.7141,A,1,4,Rotenone,37A
Bei05,375,M,3,3.6913,A,2,4,Rotenone,37A
Bei05,375,M,3,2.5672,A,3,4,Rotenone,37A
Bei05,375,M,3,3.1905,A,4,4,Rotenone,37A
Bei05,375,M,3,3.2537,A,5,4,Rotenone,37A
Bei05,375,M,3,2.5045,A,6,4,Rotenone,37A
Bei05,375,M,1,3.5696,B,1,4,Control,37B
Bei05,375,M,1,2.6492,B,2,4,Control,37B
Bei05,375,M,1,3.4375,B,3,4,Control,37B
Bei05,375,M,1,2.8114,B,4,4,Control,37B
Bei05,375,M,1,2.6109,B,5,4,Control,37B
Bei05,375,M,1,3.6797,B,6,4,Control,37B
Bei05,375,M,1,3.0267,B,1,4,Rotenone,37B
Bei05,375,M,1,3.1639,B,2,4,Rotenone,37B
Bei05,375,M,1,2.3098,B,3,4,Rotenone,37B
Bei05,375,M,1,3.3494,B,4,4,Rotenone,37B
Bei05,375,M,1,3.1952,B,5,4,Rotenone,37B
Bei05,375,M,1,4.1935,B,6,4,Rotenone,37B
Bei05,375,M,2,3.5543,B,1,4,Control,37B
Bei05,375,M,2,3.2656,B,2,4,Control,37B
Bei05,375,M,2,3.1043,B,3,4,Control,37B
Bei05,375,M,2,3.4106,B,4,4,Control,37B
Bei05,375,M,2,3.6693,B,5,4,Control,37B
Bei05,375,M,2,3.0249,B,6,4,Control,37B
Bei05,375,M,2,3.2879,B,1,4,Rotenone,37B
Bei05,375,M,2,3.2661,B,2,4,Rotenone,37B
Bei05,375,M,2,3.8023,B,3,4,Rotenone,37B
Bei05,375,M,2,3.1163,B,4,4,Rotenone,37B
Bei05,375,M,2,4.124,B,5,4,Rotenone,37B
Bei05,375,M,2,2.6485,B,6,4,Rotenone,37B
Bei05,375,M,3,2.8888,B,1,4,Control,37B
Bei05,375,M,3,2.6309,B,2,4,Control,37B
Bei05,375,M,3,2.2867,B,3,4,Control,37B
Bei05,375,M,3,2.8274,B,4,4,Control,37B
Bei05,375,M,3,2.7142,B,5,4,Control,37B
Bei05,375,M,3,3.0719,B,6,4,Control,37B
Bei05,375,M,3,3.506,B,1,4,Rotenone,37B
Bei05,375,M,3,2.4514,B,2,4,Rotenone,37B
Bei05,375,M,3,3.0164,B,3,4,Rotenone,37B
Bei05,375,M,3,3.7634,B,4,4,Rotenone,37B
Bei05,375,M,3,3.9346,B,5,4,Rotenone,37B
Bei05,375,M,3,3.6751,B,6,4,Rotenone,37B
Bei05,Ore,F,1,1.7699,A,1,4,Control,27A
Bei05,Ore,F,1,1.6456,A,2,4,Control,27A
Bei05,Ore,F,1,1.458,A,3,4,Control,27A
Bei05,Ore,F,1,2.6033,A,4,4,Control,27A
Bei05,Ore,F,1,1.235,A,5,4,Control,27A
Bei05,Ore,F,1,2.4597,A,6,4,Control,27A
Bei05,Ore,F,1,2.6856,A,1,4,Rotenone,27A
Bei05,Ore,F,1,2.0711,A,2,4,Rotenone,27A
Bei05,Ore,F,1,2.045,A,3,4,Rotenone,27A
Bei05,Ore,F,1,1.9505,A,4,4,Rotenone,27A
