Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__5,87,137,2.4602,-6.3516,0.961,0.0,0.0562
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__6,6,56,1.1889,45.7356,0.7929,0.0,0.0725
siI,OreBC,F,073024B,2,siI_OreBC_F_073024B__all,88,138,1.8473,19.8155,0.9906,0.0,0.0202
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__1,92,142,3.2443,-40.0344,0.985,0.0,0.0451
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__2,87,137,2.52,15.3748,0.9994,0.0,0.0069
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__3,32,82,1.8016,22.0933,0.9799,0.0,0.0291
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__4,5,55,1.9102,37.3647,0.9819,0.0,0.0293
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__5,80,130,3.2936,-36.4831,0.9922,0.0,0.0329
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__6,33,83,1.4893,31.2426,0.9654,0.0,0.0319
siI,OreBC,F,073024B,3,siI_OreBC_F_073024B__all,54,104,2.1722,16.6328,0.9961,0.0,0.0153
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__1,45,95,3.5458,-18.0688,0.9834,0.0,0.0519
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__2,91,141,2.7489999999999997,-31.7164,0.9796,0.0,0.0447
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__3,54,104,2.2136,0.4758,0.9640000000000001,0.0,0.0484
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__4,7,57,1.6729,45.1304,0.9681,0.0,0.0344
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__5,76,126,2.1654,-9.0906,0.9639,0.0,0.0475
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__6,74,124,3.1365,-53.31,0.9604,0.0,0.0722
siI,OreBC,M,073024B,1,siI_OreBC_M_073024B__all,38,88,1.6059999999999999,33.5161,0.9916,0.0,0.0166
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__1,62,112,3.2038,-12.4558,0.9917,0.0,0.033
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__2,9,59,2.6413,30.4886,0.9761,0.0,0.0467
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__3,23,73,2.2522,41.9279,0.9588,0.0,0.053
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__4,10,60,1.4954,39.8047,0.9337,0.0,0.0455
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__5,83,133,3.2735,-22.5168,0.986,0.0,0.0439
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__6,7,57,2.1454,54.8507,0.9667,0.0,0.0451
siI,OreBC,M,073024B,2,siI_OreBC_M_073024B__all,12,62,1.9629,44.4468,0.9909,0.0,0.0212
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__1,65,115,3.1763,-22.4352,0.9908,0.0,0.0345
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__2,36,86,3.595,6.6746,0.9911,0.0,0.0384
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__3,56,106,2.7076,-7.8783,0.9847,0.0,0.038
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__4,37,87,2.1292,3.5555,0.98,0.0,0.0343
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__5,85,135,2.2246,11.1494,0.9791,0.0,0.0367
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__6,27,77,1.3617,29.8901,0.9623,0.0,0.0305
siI,OreBC,M,073024B,3,siI_OreBC_M_073024B__all,81,131,1.7001,46.0232,0.9939,0.0,0.015
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__1,90,140,3.0924,-14.5251,0.9883,0.0,0.0378
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__2,9,59,1.2992,34.3186,0.9740000000000001,0.0,0.024
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__3,78,128,2.1191,17.1923,0.9818,0.0,0.0325
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__4,18,68,2.1265,35.5305,0.991,0.0,0.0228
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__5,61,111,1.4254,36.7784,0.9549,0.0,0.0352
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__6,88,138,3.2008,-12.1164,0.983,0.0,0.0475
siI,OreBR,F,073024B,1,siI_OreBR_F_073024B__all,90,140,2.4403,2.7093,0.9936,0.0,0.022000000000000002
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__1,70,120,3.807,20.6543,0.9834,0.0,0.0558
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__2,82,132,2.0873,37.2926,0.9739,0.0,0.0386
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__3,14,64,1.5319999999999998,48.3129,0.9824,0.0,0.0231
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__4,7,57,1.683,49.1989,0.9790000000000001,0.0,0.0278
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__5,6,56,1.8337,70.8265,0.8932,0.0,0.0733
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__6,60,110,3.1691,2.5295,0.9829,0.0,0.0471
siI,OreBR,F,073024B,2,siI_OreBR_F_073024B__all,23,73,2.0281,47.3478,0.9953,0.0,0.0157
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__1,90,140,2.7454,-43.0267,0.9509,0.0,0.0709
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__2,92,142,1.3946,-5.6379,0.9786,0.0,0.0233
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__3,76,126,2.513,-41.9576,0.987,0.0,0.0325
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__4,61,111,2.0972,-17.6792,0.9741,0.0,0.0386
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__5,92,142,1.4206,-6.6294,0.9637,0.0,0.0313
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__6,92,142,2.4975,-51.0873,0.9664,0.0,0.0528
siI,OreBR,F,073024B,3,siI_OreBR_F_073024B__all,90,140,2.0471,-23.9476,0.9938,0.0,0.0181
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__1,76,126,3.8983,-58.2927,0.9757,0.0,0.0695
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__2,14,64,1.6213,55.1027,0.9793,0.0,0.0266
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__3,17,67,1.4564,25.0214,0.9767,0.0,0.0254
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__4,36,86,1.6988,28.8619,0.9762,0.0,0.03
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__5,32,82,1.1239,27.8809,0.9470000000000001,0.0,0.0303
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__6,13,63,1.3442,31.3466,0.9813,0.0,0.0209
siI,OreBR,M,073024B,1,siI_OreBR_M_073024B__all,37,87,1.5995,31.3794,0.993,0.0,0.0151
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__1,79,129,2.9812,23.3194,0.9977,0.0,0.0161
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__2,75,125,1.6189,67.8476,0.9826,0.0,0.0243
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__3,34,84,2.2,23.0226,0.9902,0.0,0.0246
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__4,49,99,1.4355,37.1866,0.9732,0.0,0.0269
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__5,25,75,1.2832,28.4799,0.9562,0.0,0.0312
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__6,0,50,1.4728,37.2759,0.9704,0.0,0.0291
siI,OreBR,M,073024B,2,siI_OreBR_M_073024B__all,51,101,2.0516,25.9134,0.9966,0.0,0.0135
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__1,91,141,3.1388,-1.114,0.9926,0.0,0.0305
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__2,81,131,1.6337,70.0923,0.9798,0.0,0.0264
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__3,49,99,2.9345,-0.8834,0.9905,0.0,0.0323
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__4,13,63,1.7177,63.8338,0.972,0.0,0.0329
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__5,35,85,1.6019999999999999,26.5304,0.9786,0.0,0.0268
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__6,57,107,2.5758,-15.6653,0.982,0.0,0.0393
siI,OreBR,M,073024B,3,siI_OreBR_M_073024B__all,23,73,1.868,40.7208,0.9948,0.0,0.0152
yak,375BC,F,073024B,1,yak_375BC_F_073024B__1,9,59,2.351,44.1098,0.9861,0.0,0.0314
yak,375BC,F,073024B,1,yak_375BC_F_073024B__2,0,50,1.4328,77.7425,0.9286,0.0,0.0454
yak,375BC,F,073024B,1,yak_375BC_F_073024B__3,1,51,2.4278,63.9621,0.9624,0.0,0.0544
yak,375BC,F,073024B,1,yak_375BC_F_073024B__4,0,50,1.8499,89.2282,0.8991,0.0,0.0715
yak,375BC,F,073024B,1,yak_375BC_F_073024B__5,5,55,1.9498,66.5242,0.9304,0.0,0.061
yak,375BC,F,073024B,1,yak_375BC_F_073024B__6,55,105,2.4896,47.9393,0.9732,0.0,0.0467
yak,375BC,F,073024B,1,yak_375BC_F_073024B__all,6,56,1.8225,69.6634,0.9913,0.0,0.0192
yak,375BC,F,073024B,2,yak_375BC_F_073024B__1,92,142,2.6068,6.1167,0.9635,0.0,0.0575
yak,375BC,F,073024B,2,yak_375BC_F_073024B__2,51,101,2.7976,3.0985,0.9771,0.0,0.0484
yak,375BC,F,073024B,2,yak_375BC_F_073024B__3,80,130,3.3417,-21.6056,0.9766,0.0,0.0584
yak,375BC,F,073024B,2,yak_375BC_F_073024B__4,65,115,2.16,29.845,0.9816,0.0,0.0333
yak,375BC,F,073024B,2,yak_375BC_F_073024B__5,0,50,1.8518,67.8116,0.9583,0.0,0.0439
yak,375BC,F,073024B,2,yak_375BC_F_073024B__6,72,122,2.9954,18.8367,0.983,0.0,0.0444
yak,375BC,F,073024B,2,yak_375BC_F_073024B__all,72,122,2.2405,36.546,0.9946,0.0,0.0186
yak,375BC,F,073024B,3,yak_375BC_F_073024B__1,13,63,2.428,30.2646,0.9862,0.0,0.0323
yak,375BC,F,073024B,3,yak_375BC_F_073024B__2,7,57,1.3743,66.3782,0.9775,0.0,0.0235
yak,375BC,F,073024B,3,yak_375BC_F_073024B__3,37,87,3.6556,23.5835,0.9843,0.0,0.052000000000000005
yak,375BC,F,073024B,3,yak_375BC_F_073024B__4,11,61,2.0286,45.2037,0.9558,0.0,0.0495
yak,375BC,F,073024B,3,yak_375BC_F_073024B__5,19,69,2.2716,37.8796,0.9839,0.0,0.0327
yak,375BC,F,073024B,3,yak_375BC_F_073024B__6,36,86,2.9074,20.0664,0.9686,0.0,0.0592
yak,375BC,F,073024B,3,yak_375BC_F_073024B__all,24,74,2.241,43.1511,0.9938,0.0,0.02
yak,375BC,M,073024B,1,yak_375BC_M_073024B__1,8,58,3.3394,58.2688,0.9908,0.0,0.0362
yak,375BC,M,073024B,1,yak_375BC_M_073024B__2,0,50,2.8278,82.1524,0.9768,0.0,0.0492
yak,375BC,M,073024B,1,yak_375BC_M_073024B__3,10,60,2.3125,71.1896,0.9296,0.0,0.0728
yak,375BC,M,073024B,1,yak_375BC_M_073024B__4,24,74,3.9501,42.6708,0.9875,0.0,0.0501
yak,375BC,M,073024B,1,yak_375BC_M_073024B__5,55,105,3.344,28.4223,0.9555,0.0,0.0819
yak,375BC,M,073024B,1,yak_375BC_M_073024B__6,38,88,3.2821,44.1096,0.9841,0.0,0.047
yak,375BC,M,073024B,1,yak_375BC_M_073024B__all,16,66,2.6131,72.6043,0.9948,0.0,0.0211
yak,375BC,M,073024B,2,yak_375BC_M_073024B__1,46,96,1.0661,85.0818,0.8532,0.0,0.0517
yak,375BC,M,073024B,2,yak_375BC_M_073024B__2,44,94,2.1683,49.75899999999999,0.9431,0.0,0.0607
yak,375BC,M,073024B,2,yak_375BC_M_073024B__3,14,64,2.7023,67.1128,0.9808,0.0,0.0427
yak,375BC,M,073024B,2,yak_375BC_M_073024B__4,20,70,3.2692,81.1819,0.9909,0.0,0.0353
yak,375BC,M,073024B,2,yak_375BC_M_073024B__5,57,107,3.1041,32.0304,0.9615,0.0,0.0704
yak,375BC,M,073024B,2,yak_375BC_M_073024B__6,60,110,3.665,41.6305,0.9793,0.0,0.06
yak,375BC,M,073024B,2,yak_375BC_M_073024B__all,16,66,1.8191,88.2501,0.9943,0.0,0.0155
yak,375BC,M,073024B,3,yak_375BC_M_073024B__1,0,50,2.3715,82.4695,0.9576,0.0,0.0566
yak,375BC,M,073024B,3,yak_375BC_M_073024B__2,92,142,2.9819,31.8441,0.9664,0.0,0.0629
yak,375BC,M,073024B,3,yak_375BC_M_073024B__3,16,66,2.4439,63.6447,0.9591,0.0,0.0572
yak,375BC,M,073024B,3,yak_375BC_M_073024B__4,20,70,3.1421,53.9149,0.9740000000000001,0.0,0.057999999999999996
yak,375BC,M,073024B,3,yak_375BC_M_073024B__5,57,107,2.8629,51.1658,0.9589,0.0,0.0672
yak,375BC,M,073024B,3,yak_375BC_M_073024B__6,0,50,2.27,85.7987,0.9582,0.0,0.0538
yak,375BC,M,073024B,3,yak_375BC_M_073024B__all,55,105,2.4459999999999997,67.589,0.9855,0.0,0.0334
yak,375BR,F,073024B,1,yak_375BR_F_073024B__1,19,69,2.4475,49.5736,0.9863,0.0,0.0325
yak,375BR,F,073024B,1,yak_375BR_F_073024B__2,15,65,0.536,65.36399999999999,0.6245,0.0,0.0532
yak,375BR,F,073024B,1,yak_375BR_F_073024B__3,71,121,0.4687,53.9921,0.8658,0.0,0.0215
yak,375BR,F,073024B,1,yak_375BR_F_073024B__4,73,123,1.6614,16.6571,0.9319,0.0,0.0513
yak,375BR,F,073024B,1,yak_375BR_F_073024B__5,5,55,2.2147,76.8682,0.9504,0.0,0.0575
yak,375BR,F,073024B,1,yak_375BR_F_073024B__6,62,112,1.0723,36.8422,0.9097,0.0,0.0388
yak,375BR,F,073024B,1,yak_375BR_F_073024B__all,5,55,1.0858,69.4731,0.97,0.0,0.0216
yak,375BR,F,073024B,2,yak_375BR_F_073024B__1,87,137,2.6998,2.4082,0.9746,0.0,0.0493
yak,375BR,F,073024B,2,yak_375BR_F_073024B__2,23,73,0.4801,64.4103,0.7263,0.0,0.0361
yak,375BR,F,073024B,2,yak_375BR_F_073024B__3,11,61,0.6055,38.8041,0.7686,0.0,0.04
yak,375BR,F,073024B,2,yak_375BR_F_073024B__4,50,100,0.7735,33.2283,0.9318,0.0,0.0239
yak,375BR,F,073024B,2,yak_375BR_F_073024B__5,53,103,2.5861,9.1727,0.9733,0.0,0.0484
yak,375BR,F,073024B,2,yak_375BR_F_073024B__6,30,80,1.0678,28.9916,0.8506,0.0,0.0524
yak,375BR,F,073024B,2,yak_375BR_F_073024B__all,15,65,0.8869,49.5038,0.9808,0.0,0.013999999999999999
yak,375BR,F,073024B,3,yak_375BR_F_073024B__1,62,112,3.5037,8.4382,0.9878,0.0,0.0438
yak,375BR,F,073024B,3,yak_375BR_F_073024B__2,38,88,1.0199,15.8256,0.8996,0.0,0.0393
yak,375BR,F,073024B,3,yak_375BR_F_073024B__3,5,55,3.1039,33.2569,0.9841,0.0,0.0445
yak,375BR,F,073024B,3,yak_375BR_F_073024B__4,22,72,1.3119999999999998,51.7739,0.9219,0.0,0.0438
yak,375BR,F,073024B,3,yak_375BR_F_073024B__5,87,137,2.0983,-19.2229,0.977,0.0,0.0364
yak,375BR,F,073024B,3,yak_375BR_F_073024B__6,92,142,1.9780000000000002,-62.233000000000004,0.8775,0.0,0.0858
yak,375BR,F,073024B,3,yak_375BR_F_073024B__all,4,54,1.2073,57.4069,0.9674,0.0,0.0251
yak,375BR,M,073024B,1,yak_375BR_M_073024B__1,6,56,2.4876,64.0483,0.97,0.0,0.0495
yak,375BR,M,073024B,1,yak_375BR_M_073024B__2,92,142,1.4009,-25.719,0.8092,0.0,0.0807
yak,375BR,M,073024B,1,yak_375BR_M_073024B__3,0,50,2.0068,56.9097,0.9699,0.0,0.04
yak,375BR,M,073024B,1,yak_375BR_M_073024B__4,2,52,0.4491,51.0099,0.8053,0.0,0.0262
yak,375BR,M,073024B,1,yak_375BR_M_073024B__5,0,50,0.6642,46.2477,0.6366,0.0,0.0639
yak,375BR,M,073024B,1,yak_375BR_M_073024B__6,23,73,1.9267,16.7422,0.9643,0.0,0.042
yak,375BR,M,073024B,1,yak_375BR_M_073024B__all,2,52,1.1363,54.6479,0.9914,0.0,0.0119
yak,375BR,M,073024B,2,yak_375BR_M_073024B__1,0,50,1.98,60.6011,0.9538,0.0,0.0495
yak,375BR,M,073024B,2,yak_375BR_M_073024B__2,20,70,1.1025,44.3258,0.9368,0.0,0.0327
yak,375BR,M,073024B,2,yak_375BR_M_073024B__3,51,101,1.2919999999999998,99.7307,0.9058,0.0,0.048
yak,375BR,M,073024B,2,yak_375BR_M_073024B__4,92,142,0.5231,20.4221,0.7516,0.0,0.0364
yak,375BR,M,073024B,2,yak_375BR_M_073024B__5,6,56,0.423,38.5777,0.8071,0.0,0.0246
yak,375BR,M,073024B,2,yak_375BR_M_073024B__6,83,133,1.1707,1.3158,0.8384,0.0,0.0604
yak,375BR,M,073024B,2,yak_375BR_M_073024B__all,1,51,0.7123,67.6989,0.8944,0.0,0.0283
yak,375BR,M,073024B,3,yak_375BR_M_073024B__1,56,106,2.6581,36.9728,0.9440000000000001,0.0,0.0737
yak,375BR,M,073024B,3,yak_375BR_M_073024B__2,63,113,0.9072,36.6103,0.8954,0.0,0.0358
yak,375BR,M,073024B,3,yak_375BR_M_073024B__3,75,125,1.8688,20.794,0.946,0.0,0.0508
yak,375BR,M,073024B,3,yak_375BR_M_073024B__4,92,142,1.4611,-4.7212,0.9123,0.0,0.0521
yak,375BR,M,073024B,3,yak_375BR_M_073024B__5,52,102,0.3681,27.6791,0.7369,0.0,0.0268
yak,375BR,M,073024B,3,yak_375BR_M_073024B__6,5,55,1.1464,41.2629,0.9284,0.0,0.0364
yak,375BR,M,073024B,3,yak_375BR_M_073024B__all,14,64,0.9729,49.636,0.9866,0.0,0.0128
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__1,63,113,0.7727,34.1525,0.9365,0.0,0.023
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__2,47,97,0.9785,34.9408,0.9696,0.0,0.0196
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__3,58,108,0.8386,40.7045,0.9315,0.0,0.026000000000000002
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__4,92,142,2.4606,-55.5891,0.9763,0.0,0.0433
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__5,92,142,1.375,-7.6981,0.9601,0.0,0.0318
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__6,89,139,1.6034,-9.5212,0.9793,0.0,0.0263
yak,OreBC,F,073024B,1,yak_OreBC_F_073024B__all,59,109,0.9871,25.8737,0.9933,0.0,0.0091
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__1,52,102,1.5701,39.3943,0.9608,0.0,0.036000000000000004
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__2,77,127,2.4318,-2.7214,0.9885,0.0,0.0295
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__3,29,79,1.2829,53.3337,0.9552,0.0,0.0316
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__4,91,141,2.4395,17.9845,0.9915,0.0,0.0253
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__5,87,137,2.2963,-8.5096,0.9905,0.0,0.0254
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__6,46,96,1.6801,46.7116,0.9459,0.0,0.0457
yak,OreBC,F,073024B,2,yak_OreBC_F_073024B__all,28,78,1.4596,46.6789,0.9947,0.0,0.0119
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__1,19,69,1.1237,59.9329,0.9296,0.0,0.0354
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__2,60,110,1.6569,23.8309,0.9855,0.0,0.0226
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__3,56,106,1.7404,16.6095,0.9422,0.0,0.0491
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__4,47,97,1.6888,37.7032,0.9771,0.0,0.0292
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__5,35,85,1.6681,55.3038,0.9371,0.0,0.0493
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__6,72,122,2.3164,-7.0215,0.9693,0.0,0.0466
yak,OreBC,F,073024B,3,yak_OreBC_F_073024B__all,63,113,1.6826,31.6374,0.9875,0.0,0.0214
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__1,36,86,0.1676,31.8639,0.5171,0.0001,0.022000000000000002
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__2,2,52,0.4585,48.6805,0.7541,0.0,0.0317
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__3,42,92,0.5467,42.8392,0.8839,0.0,0.023
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__4,6,56,0.5623,25.2872,0.9598,0.0,0.013000000000000001
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__5,52,102,0.8984,28.4535,0.9498,0.0,0.0235
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__6,48,98,1.5055,3.222,0.9782,0.0,0.0254
yak,OreBC,M,073024B,1,yak_OreBC_M_073024B__all,0,50,0.4039,38.7234,0.9745,0.0,0.0074
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__1,10,60,0.392,29.8743,0.7832,0.0,0.0247
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__2,75,125,0.1953,31.8373,0.6073,0.0,0.0203
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__3,54,104,0.3924,41.4326,0.9114,0.0,0.0141
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__4,28,78,0.5242,27.4678,0.8986,0.0,0.0203
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__5,37,87,1.1444,40.3681,0.9337,0.0,0.0348
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__6,71,121,1.9096,-21.5235,0.9686,0.0,0.0389
yak,OreBC,M,073024B,2,yak_OreBC_M_073024B__all,75,125,0.5375,34.6325,0.9635,0.0,0.0118
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__1,45,95,0.2893,25.979,0.8226,0.0,0.0159
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__2,81,131,0.6192,16.6231,0.9523,0.0,0.0157
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__3,32,82,0.7736,29.3957,0.9754,0.0,0.0139
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__4,34,84,0.6023,37.5995,0.8864,0.0,0.025
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__5,10,60,1.2613,42.3323,0.9227,0.0,0.0418
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__6,82,132,2.335,-47.2682,0.9702,0.0,0.0463
yak,OreBC,M,073024B,3,yak_OreBC_M_073024B__all,92,142,0.8192,21.1714,0.9678,0.0,0.0169
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__1,72,122,2.7985,2.2769,0.9804,0.0,0.0447
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__2,1,51,1.5111,66.3523,0.9840000000000001,0.0,0.0217
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__3,92,142,2.36,14.4948,0.9908,0.0,0.0255
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__4,18,68,1.9237,38.5888,0.9803,0.0,0.0308
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__5,37,87,2.8822,44.4464,0.9924,0.0,0.0284
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__6,20,70,1.3444,63.6589,0.9721,0.0,0.0257
yak,OreBR,F,073024B,1,yak_OreBR_F_073024B__all,26,76,1.9687,47.3592,0.9958,0.0,0.0144
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__1,30,80,2.0203,53.3407,0.9816,0.0,0.0312
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__2,15,65,1.8923,70.6583,0.9912,0.0,0.02
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__3,61,111,3.6693,-1.0312,0.98,0.0,0.0592
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__4,24,74,1.3284,41.3892,0.987,0.0,0.0172
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__5,70,120,3.2692,-4.6715,0.9954,0.0,0.0249
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__6,8,58,1.1695,71.0311,0.9517,0.0,0.0299
yak,OreBR,F,073024B,2,yak_OreBR_F_073024B__all,30,80,1.865,54.4397,0.9969,0.0,0.0116
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__1,73,123,2.3956,-15.5052,0.9854,0.0,0.0329
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__2,32,82,1.8704,18.3196,0.9869,0.0,0.0242
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__3,4,54,1.0152,29.0163,0.9816,0.0,0.0157
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__4,92,142,2.5699,-9.9591,0.9797,0.0,0.0418
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__5,12,62,2.5378,23.5227,0.991,0.0,0.0273
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__6,46,96,1.7314,9.8331,0.9805,0.0,0.0276
yak,OreBR,F,073024B,3,yak_OreBR_F_073024B__all,37,87,2.0237,12.5912,0.9959,0.0,0.0146
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__1,71,121,3.4398,-32.4048,0.9924,0.0,0.0339
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__2,32,82,1.4756,50.8341,0.9538,0.0,0.0369
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__3,23,73,1.2724,48.7566,0.9604,0.0,0.0293
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__4,63,113,2.7405,-5.6243,0.9848,0.0,0.0384
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__5,77,127,3.6214,-33.9357,0.9897,0.0,0.0415
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__6,92,142,3.6635,-48.3433,0.9981,0.0,0.0179
yak,OreBR,M,073024B,1,yak_OreBR_M_073024B__all,55,105,2.7661,-1.1894,0.9943,0.0,0.0235
yak,OreBR,M,073024B,2,yak_OreBR_M_073024B__1,90,140,3.4403,-38.9288,0.998,0.0,0.0172
yak,OreBR,M,073024B,2,yak_OreBR_M_073024B__2,41,91,2.4302,36.1189,0.9532,0.0,0.0611
yak,OreBR,M,073024B,2,yak_OreBR_M_073024B__3,29,79,2.8408,28.5111,0.986,0.0,0.0381
yak,OreBR,M,073024B,2,yak_OreBR_M_073024B__4,9,59,1.8556,55.9361,0.9805,0.0,0.0295
yak,OreBR,M,073024B,2,yak_OreBR_M_073024B__5,0,50,1.9445,72.4477,0.9808,0.0,0.0307
yak,OreBR,M,073024B,2,yak_OreBR_M_073024B__6,69,119,3.4585,25.409000000000002,0.9911,0.0,0.037000000000000005
