Mito,Nuc,Sex,Y,Set,Build,Treatment,Stock,Set_adj,Pos_adj,Y_adj
Bei12,375,F,0.917202572347267,7,B,Control,35B,0.774672526487797,0.770174304699573,0.912704350559043
Bei12,375,F,0.0755627009646302,7,B,Control,35B,0.774672526487797,0.770174304699573,0.0710644791764065
Bei12,375,F,0.919614147909968,7,B,Control,35B,0.774672526487797,0.770174304699573,0.915115926121744
Bei12,375,F,0.940514469453376,7,B,Control,35B,0.774672526487797,0.770174304699573,0.936016247665152
Bei12,375,F,0.855305466237942,7,B,Control,35B,0.774672526487797,0.770174304699573,0.850807244449718
Bei12,375,F,0.895498392282958,7,B,Control,35B,0.774672526487797,0.770174304699573,0.891000170494734
Bei12,375,F,0.922025723472669,7,B,Control,35B,0.774672526487797,0.770174304699573,0.917527501684445
Bei12,375,F,0.363344051446945,7,B,Control,35B,0.774672526487797,0.770174304699573,0.358845829658721
Bei12,375,F,0.869774919614148,7,B,Control,35B,0.774672526487797,0.770174304699573,0.865276697825924
Bei12,375,F,0.881028938906752,7,B,Control,35B,0.774672526487797,0.770174304699573,0.876530717118528
Bei12,375,F,0.852893890675241,7,B,Control,35B,0.774672526487797,0.770174304699573,0.848395668887017
Bei12,375,F,0.913987138263666,7,B,Control,35B,0.774672526487797,0.770174304699573,0.909488916475442
Bei12,375,F,0.894694533762058,7,B,Control,35B,0.774672526487797,0.770174304699573,0.890196311973834
Bei12,375,F,0.915594855305466,7,B,Control,35B,0.774672526487797,0.770174304699573,0.911096633517242
Bei12,375,F,0.887459807073955,7,B,Control,35B,0.774672526487797,0.770174304699573,0.882961585285731
Bei12,375,F,0.916398713826367,7,B,Control,35B,0.774672526487797,0.770174304699573,0.911900492038143
Bei12,375,F,0.945337620578778,7,B,Control,35B,0.774672526487797,0.770174304699573,0.940839398790554
Bei12,375,F,0.856913183279743,7,B,Control,35B,0.774672526487797,0.770174304699573,0.852414961491519
Bei12,375,F,0.858520900321543,7,B,Control,35B,0.774672526487797,0.770174304699573,0.854022678533319
Bei12,375,F,0.905948553054662,7,B,Control,35B,0.774672526487797,0.770174304699573,0.901450331266438
Bei12,375,F,0.962218649517685,7,B,Control,35B,0.774672526487797,0.770174304699573,0.957720427729461
Bei12,375,F,0.704180064308682,7,B,Control,35B,0.774672526487797,0.770174304699573,0.699681842520458
Bei12,375,F,0.781350482315113,7,B,Control,35B,0.774672526487797,0.770174304699573,0.776852260526889
Bei12,375,F,0.857717041800643,7,B,Control,35B,0.774672526487797,0.770174304699573,0.853218820012419
Bei12,375,F,0.885048231511254,7,B,Control,35B,0.774672526487797,0.770174304699573,0.88055000972303
Bei12,375,F,0.887459807073955,7,B,Control,35B,0.774672526487797,0.770174304699573,0.882961585285731
Bei12,375,F,0.897909967845659,7,B,Control,35B,0.774672526487797,0.770174304699573,0.893411746057435
Bei12,375,F,0.718649517684887,7,B,Control,35B,0.774672526487797,0.770174304699573,0.714151295896663
Bei12,375,F,0.87459807073955,7,B,Control,35B,0.774672526487797,0.770174304699573,0.870099848951326
Bei12,375,F,0.898713826366559,7,B,Control,35B,0.774672526487797,0.770174304699573,0.894215604578335
Bei12,375,F,0.731511254019293,7,B,Control,35B,0.774672526487797,0.770174304699573,0.727013032231069
Bei12,375,F,0.889067524115756,7,B,Control,35B,0.774672526487797,0.770174304699573,0.884569302327532
Bei12,375,F,0.89951768488746,7,B,Control,35B,0.774672526487797,0.770174304699573,0.895019463099236
Bei12,375,F,0.859324758842444,7,B,Control,35B,0.774672526487797,0.770174304699573,0.85482653705422
Bei12,375,F,0.862540192926045,7,B,Control,35B,0.774672526487797,0.770174304699573,0.858041971137821
Bei12,375,F,0.915594855305466,7,B,Control,35B,0.774672526487797,0.770174304699573,0.911096633517242
Bei12,375,F,0.942926045016077,7,B,Control,35B,0.774672526487797,0.770174304699573,0.938427823227853
Bei12,375,F,0.729099678456592,7,B,Control,35B,0.774672526487797,0.770174304699573,0.724601456668368
Bei12,375,F,0.863344051446945,7,B,Control,35B,0.774672526487797,0.770174304699573,0.858845829658721
Bei12,375,F,0.909967845659164,7,B,Control,35B,0.774672526487797,0.770174304699573,0.90546962387094
Bei12,375,F,0.885852090032154,7,B,Control,35B,0.774672526487797,0.770174304699573,0.88135386824393
Bei12,375,F,0.77491961414791,7,B,Control,35B,0.774672526487797,0.770174304699573,0.770421392359686
Bei12,375,F,0.930064308681672,7,B,Control,35B,0.774672526487797,0.770174304699573,0.925566086893448
Bei12,375,F,0.708199356913183,7,B,Control,35B,0.774672526487797,0.770174304699573,0.703701135124959
Bei12,375,F,0.767684887459807,7,B,Control,35B,0.774672526487797,0.770174304699573,0.763186665671583
Bei12,375,F,0.831993569131833,7,B,Control,35B,0.774672526487797,0.770174304699573,0.827495347343609
Bei12,375,F,0.859324758842444,7,B,Control,35B,0.774672526487797,0.770174304699573,0.85482653705422
Bei12,375,F,0.872186495176849,7,B,Control,35B,0.774672526487797,0.770174304699573,0.867688273388625
Bei12,375,F,0.884244372990354,7,B,Control,35B,0.774672526487797,0.770174304699573,0.87974615120213
Bei12,375,F,0.92524115755627,7,B,Control,35B,0.774672526487797,0.770174304699573,0.920742935768046
Bei12,375,F,0.7491961414791,7,B,Control,35B,0.774672526487797,0.770174304699573,0.744697919690876
Bei12,375,F,0.817524115755627,7,B,Control,35B,0.774672526487797,0.770174304699573,0.813025893967403
Bei12,375,F,0.831189710610932,7,B,Control,35B,0.774672526487797,0.770174304699573,0.826691488822708
Bei12,375,F,0.840836012861736,7,B,Control,35B,0.774672526487797,0.770174304699573,0.836337791073512
Bei12,375,F,0.891479099678457,7,B,Control,35B,0.774672526487797,0.770174304699573,0.886980877890233
Bei12,375,F,0.804662379421222,7,B,Control,35B,0.774672526487797,0.770174304699573,0.800164157632998
Bei12,375,F,0.828778135048232,7,B,Control,35B,0.774672526487797,0.770174304699573,0.824279913260008
Bei12,375,F,0.846463022508039,7,B,Control,35B,0.774672526487797,0.770174304699573,0.841964800719815
Bei12,375,F,0.835209003215434,7,B,Control,35B,0.774672526487797,0.770174304699573,0.83071078142721
Bei12,375,F,0.993569131832797,7,B,Control,35B,0.774672526487797,0.770174304699573,0.989070910044573
Zim53,Ore,M,0.985530546623794,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.948728907286908
Zim53,Ore,M,0.0860128617363344,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.0492112223994481
Zim53,Ore,M,0.953376205787781,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.916574566450895
Zim53,Ore,M,0.995980707395498,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.959179068058612
Zim53,Ore,M,0.298231511254019,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.261429871917133
Zim53,Ore,M,0.943729903536977,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.906928264200091
Zim53,Ore,M,0.90032154340836,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.863519904071474
Zim53,Ore,M,0.341639871382637,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.304838232045751
Zim53,Ore,M,0.898713826366559,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.861912187029673
Zim53,Ore,M,0.907556270096463,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.870754630759577
Zim53,Ore,M,0.916398713826367,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.879597074489481
Zim53,Ore,M,0.897106109324759,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.860304469987873
Zim53,Ore,M,0.930064308681672,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.893262669344786
Zim53,Ore,M,0.7508038585209,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.714002219184014
Zim53,Ore,M,0.941318327974277,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.904516688637391
Zim53,Ore,M,0.885048231511254,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.848246592174368
Zim53,Ore,M,0.90032154340836,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.863519904071474
Zim53,Ore,M,0.92604501607717,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.889243376740284
Zim53,Ore,M,0.832797427652733,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.795995788315847
Zim53,Ore,M,0.856109324758842,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.819307685421956
Zim53,Ore,M,0.868167202572347,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.831365563235461
Zim53,Ore,M,0.872990353697749,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.836188714360863
Zim53,Ore,M,0.886655948553055,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.849854309216169
Zim53,Ore,M,0.908360128617363,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.871558489280477
Zim53,Ore,M,0.735530546623794,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.698728907286908
Zim53,Ore,M,0.914790996784566,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.87798935744768
Zim53,Ore,M,0.819131832797428,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.782330193460542
Zim53,Ore,M,0.867363344051447,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.830561704714561
Zim53,Ore,M,0.87459807073955,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.837796431402664
Zim53,Ore,M,0.881832797427653,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.845031158090767
Zim53,Ore,M,0.905144694533762,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.868343055196876
Zim53,Ore,M,0.859324758842444,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.822523119505558
Zim53,Ore,M,0.860128617363344,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.823326978026458
Zim53,Ore,M,0.895498392282958,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.858696752946072
Zim53,Ore,M,0.907556270096463,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.870754630759577
Zim53,Ore,M,0.777331189710611,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.740529550373725
Zim53,Ore,M,0.815916398713826,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.77911475937694
Zim53,Ore,M,0.860128617363344,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.823326978026458
Zim53,Ore,M,0.745176848874598,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.708375209537712
Zim53,Ore,M,0.82556270096463,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.788761061627744
Zim53,Ore,M,0.720257234726688,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.683455595389802
Zim53,Ore,M,0.813504823151125,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.776703183814239
Zim53,Ore,M,0.872990353697749,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.836188714360863
Zim53,Ore,M,0.87379421221865,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.836992572881764
Zim53,Ore,M,0.909967845659164,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.873166206322278
Zim53,Ore,M,0.801446945337621,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.764645306000735
Zim53,Ore,M,0.884244372990354,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.847442733653468
Zim53,Ore,M,0.906752411575563,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.869950772238677
Zim53,Ore,M,0.909163987138264,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.872362347801378
Zim53,Ore,M,0.913183279742765,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.876381640405879
Zim53,Ore,M,0.967845659163987,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.931044019827101
Zim53,Ore,M,0.818327974276527,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.781526334939641
Zim53,Ore,M,0.894694533762058,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.857892894425172
Zim53,Ore,M,0.762861736334405,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.726060096997519
Zim53,Ore,M,0.833601286173633,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.796799646836747
Zim53,Ore,M,0.786173633440514,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.749371994103628
Zim53,Ore,M,0.870578778135048,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.833777138798162
Zim53,Ore,M,0.889067524115756,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.85226588477887
Zim53,Ore,M,0.917202572347267,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.880400933010381
Zim53,Ore,M,0.871382636655949,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.834580997319063
Zim53,Ore,M,0.90112540192926,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.864323762592374
Zim53,Ore,M,0.854501607717042,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.817699968380156
Zim53,Ore,M,0.887459807073955,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.850658167737069
Zim53,Ore,M,0.888263665594855,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.851462026257969
Zim53,Ore,M,0.79983922829582,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.763037588958934
Zim53,Ore,M,0.852090032154341,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.815288392817455
Zim53,Ore,M,0.896302250803859,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.859500611466973
Zim53,Ore,M,0.862540192926045,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.825738553589159
Zim53,Ore,M,0.92604501607717,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.889243376740284
Zim53,Ore,M,0.932475884244373,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.895674244907487
Zim53,Ore,M,0.831993569131833,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.795191929794947
Zim53,Ore,M,0.852090032154341,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.815288392817455
Zim53,Ore,M,0.818327974276527,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.781526334939641
Zim53,Ore,M,0.87379421221865,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.836992572881764
Zim53,Ore,M,0.7491961414791,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.712394502142214
Zim53,Ore,M,0.861736334405145,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.824934695068259
Zim53,Ore,M,0.846463022508039,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.809661383171153
Zim53,Ore,M,0.913183279742765,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.876381640405879
Zim53,Ore,M,0.777331189710611,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.740529550373725
Zim53,Ore,M,0.848070739549839,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.811269100212953
Zim53,Ore,M,0.7508038585209,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.714002219184014
Zim53,Ore,M,0.766077170418006,7,B,Rotenone,39B,0.855007740859831,0.818206101522945,0.72927553108112
375,375,M,0.954180064308682,7,parental,Control,375,0.852525736982896,0.825333826556595,0.926988153882381
375,375,M,0.986334405144695,7,parental,Control,375,0.852525736982896,0.825333826556595,0.959142494718394
375,375,M,0.943729903536977,7,parental,Control,375,0.852525736982896,0.825333826556595,0.916537993110676
375,375,M,0.995980707395498,7,parental,Control,375,0.852525736982896,0.825333826556595,0.968788796969197
375,375,M,0.0956591639871383,7,parental,Control,375,0.852525736982896,0.825333826556595,0.0684672535608369
375,375,M,0.964630225080386,7,parental,Control,375,0.852525736982896,0.825333826556595,0.937438314654085
375,375,M,0.930868167202572,7,parental,Control,375,0.852525736982896,0.825333826556595,0.903676256776271
375,375,M,0.37540192926045,7,parental,Control,375,0.852525736982896,0.825333826556595,0.348210018834149
375,375,M,0.910771704180064,7,parental,Control,375,0.852525736982896,0.825333826556595,0.883579793753763
375,375,M,0.994372990353698,7,parental,Control,375,0.852525736982896,0.825333826556595,0.967181079927397
375,375,M,0.919614147909968,7,parental,Control,375,0.852525736982896,0.825333826556595,0.892422237483667
375,375,M,0.905144694533762,7,parental,Control,375,0.852525736982896,0.825333826556595,0.877952784107461
375,375,M,0.939710610932476,7,parental,Control,375,0.852525736982896,0.825333826556595,0.912518700506175
375,375,M,0.920418006430868,7,parental,Control,375,0.852525736982896,0.825333826556595,0.893226096004567
375,375,M,0.933279742765273,7,parental,Control,375,0.852525736982896,0.825333826556595,0.906087832338972
375,375,M,0.939710610932476,7,parental,Control,375,0.852525736982896,0.825333826556595,0.912518700506175
375,375,M,0.893890675241158,7,parental,Control,375,0.852525736982896,0.825333826556595,0.866698764814857
375,375,M,0.955787781350482,7,parental,Control,375,0.852525736982896,0.825333826556595,0.928595870924181
375,375,M,0.89951768488746,7,parental,Control,375,0.852525736982896,0.825333826556595,0.872325774461159
375,375,M,0.912379421221865,7,parental,Control,375,0.852525736982896,0.825333826556595,0.885187510795564
375,375,M,0.92443729903537,7,parental,Control,375,0.852525736982896,0.825333826556595,0.897245388609069
375,375,M,0.954180064308682,7,parental,Control,375,0.852525736982896,0.825333826556595,0.926988153882381
375,375,M,0.880225080385852,7,parental,Control,375,0.852525736982896,0.825333826556595,0.853033169959551
375,375,M,0.941318327974277,7,parental,Control,375,0.852525736982896,0.825333826556595,0.914126417547976
375,375,M,0.838424437299035,7,parental,Control,375,0.852525736982896,0.825333826556595,0.811232526872734
375,375,M,0.844051446945338,7,parental,Control,375,0.852525736982896,0.825333826556595,0.816859536519037
375,375,M,0.884244372990354,7,parental,Control,375,0.852525736982896,0.825333826556595,0.857052462564053
375,375,M,0.853697749196141,7,parental,Control,375,0.852525736982896,0.825333826556595,0.82650583876984
375,375,M,0.894694533762058,7,parental,Control,375,0.852525736982896,0.825333826556595,0.867502623335757
375,375,M,0.941318327974277,7,parental,Control,375,0.852525736982896,0.825333826556595,0.914126417547976
375,375,M,0.87620578778135,7,parental,Control,375,0.852525736982896,0.825333826556595,0.849013877355049
375,375,M,0.903536977491961,7,parental,Control,375,0.852525736982896,0.825333826556595,0.87634506706566
375,375,M,0.919614147909968,7,parental,Control,375,0.852525736982896,0.825333826556595,0.892422237483667
375,375,M,0.938102893890675,7,parental,Control,375,0.852525736982896,0.825333826556595,0.910910983464374
375,375,M,0.910771704180064,7,parental,Control,375,0.852525736982896,0.825333826556595,0.883579793753763
375,375,M,0.944533762057878,7,parental,Control,375,0.852525736982896,0.825333826556595,0.917341851631577
375,375,M,0.886655948553055,7,parental,Control,375,0.852525736982896,0.825333826556595,0.859464038126754
375,375,M,0.906752411575563,7,parental,Control,375,0.852525736982896,0.825333826556595,0.879560501149262
375,375,M,0.920418006430868,7,parental,Control,375,0.852525736982896,0.825333826556595,0.893226096004567
375,375,M,0.959003215434084,7,parental,Control,375,0.852525736982896,0.825333826556595,0.931811305007783
375,375,M,0.834405144694534,7,parental,Control,375,0.852525736982896,0.825333826556595,0.807213234268233
375,375,M,0.854501607717042,7,parental,Control,375,0.852525736982896,0.825333826556595,0.827309697290741
375,375,M,0.862540192926045,7,parental,Control,375,0.852525736982896,0.825333826556595,0.835348282499744
375,375,M,0.863344051446945,7,parental,Control,375,0.852525736982896,0.825333826556595,0.836152141020644
375,375,M,0.87459807073955,7,parental,Control,375,0.852525736982896,0.825333826556595,0.847406160313249
375,375,M,0.913987138263666,7,parental,Control,375,0.852525736982896,0.825333826556595,0.886795227837365
375,375,M,0.917202572347267,7,parental,Control,375,0.852525736982896,0.825333826556595,0.890010661920966
375,375,M,0.910771704180064,7,parental,Control,375,0.852525736982896,0.825333826556595,0.883579793753763
375,375,M,0.815916398713826,7,parental,Control,375,0.852525736982896,0.825333826556595,0.788724488287525
375,375,M,0.865755627009646,7,parental,Control,375,0.852525736982896,0.825333826556595,0.838563716583345
375,375,M,0.868971061093248,7,parental,Control,375,0.852525736982896,0.825333826556595,0.841779150666947
375,375,M,0.905144694533762,7,parental,Control,375,0.852525736982896,0.825333826556595,0.877952784107461
375,375,M,0.819131832797428,7,parental,Control,375,0.852525736982896,0.825333826556595,0.791939922371127
375,375,M,0.932475884244373,7,parental,Control,375,0.852525736982896,0.825333826556595,0.905283973818072
375,375,M,0.934083601286174,7,parental,Control,375,0.852525736982896,0.825333826556595,0.906891690859873
375,375,M,0.905144694533762,7,parental,Control,375,0.852525736982896,0.825333826556595,0.877952784107461
375,375,M,0.908360128617363,7,parental,Control,375,0.852525736982896,0.825333826556595,0.881168218191062
375,375,M,0.908360128617363,7,parental,Control,375,0.852525736982896,0.825333826556595,0.881168218191062
375,375,M,0.856913183279743,7,parental,Control,375,0.852525736982896,0.825333826556595,0.829721272853442
siI,Ore,M,0.0779742765273312,7,A,Control,41A,0.852525736982896,0.825333826556595,0.0507823661010299
siI,Ore,M,0.191318327974277,7,A,Control,41A,0.852525736982896,0.825333826556595,0.164126417547976
siI,Ore,M,0.997588424437299,7,A,Control,41A,0.852525736982896,0.825333826556595,0.970396514010998
siI,Ore,M,0.905948553054662,7,A,Control,41A,0.852525736982896,0.825333826556595,0.878756642628361
siI,Ore,M,0.884244372990354,7,A,Control,41A,0.852525736982896,0.825333826556595,0.857052462564053
siI,Ore,M,0.934083601286174,7,A,Control,41A,0.852525736982896,0.825333826556595,0.906891690859873
siI,Ore,M,0.953376205787781,7,A,Control,41A,0.852525736982896,0.825333826556595,0.92618429536148
siI,Ore,M,0.929260450160772,7,A,Control,41A,0.852525736982896,0.825333826556595,0.902068539734471
siI,Ore,M,0.947749196141479,7,A,Control,41A,0.852525736982896,0.825333826556595,0.920557285715178
siI,Ore,M,0.864951768488746,7,A,Control,41A,0.852525736982896,0.825333826556595,0.837759858062445
siI,Ore,M,0.982315112540193,7,A,Control,41A,0.852525736982896,0.825333826556595,0.955123202113892
siI,Ore,M,0.434887459807074,7,A,Control,41A,0.852525736982896,0.825333826556595,0.407695549380773
siI,Ore,M,0.89951768488746,7,A,Control,41A,0.852525736982896,0.825333826556595,0.872325774461159
siI,Ore,M,0.764469453376206,7,A,Control,41A,0.852525736982896,0.825333826556595,0.737277542949905
siI,Ore,M,0.889871382636656,7,A,Control,41A,0.852525736982896,0.825333826556595,0.862679472210355
siI,Ore,M,0.892282958199357,7,A,Control,41A,0.852525736982896,0.825333826556595,0.865091047773056
siI,Ore,M,0.914790996784566,7,A,Control,41A,0.852525736982896,0.825333826556595,0.887599086358265
siI,Ore,M,0.898713826366559,7,A,Control,41A,0.852525736982896,0.825333826556595,0.871521915940258
siI,Ore,M,0.87379421221865,7,A,Control,41A,0.852525736982896,0.825333826556595,0.846602301792349
siI,Ore,M,0.87459807073955,7,A,Control,41A,0.852525736982896,0.825333826556595,0.847406160313249
siI,Ore,M,0.884244372990354,7,A,Control,41A,0.852525736982896,0.825333826556595,0.857052462564053
siI,Ore,M,0.942122186495177,7,A,Control,41A,0.852525736982896,0.825333826556595,0.914930276068876
siI,Ore,M,0.662379421221865,7,A,Control,41A,0.852525736982896,0.825333826556595,0.635187510795564
siI,Ore,M,0.77572347266881,7,A,Control,41A,0.852525736982896,0.825333826556595,0.748531562242509
siI,Ore,M,0.89951768488746,7,A,Control,41A,0.852525736982896,0.825333826556595,0.872325774461159
siI,Ore,M,0.916398713826367,7,A,Control,41A,0.852525736982896,0.825333826556595,0.889206803400066
siI,Ore,M,0.640675241157556,7,A,Control,41A,0.852525736982896,0.825333826556595,0.613483330731255
siI,Ore,M,0.830385852090032,7,A,Control,41A,0.852525736982896,0.825333826556595,0.803193941663731
siI,Ore,M,0.921221864951768,7,A,Control,41A,0.852525736982896,0.825333826556595,0.894029954525467
siI,Ore,M,0.682475884244373,7,A,Control,41A,0.852525736982896,0.825333826556595,0.655283973818072
siI,Ore,M,0.726688102893891,7,A,Control,41A,0.852525736982896,0.825333826556595,0.69949619246759
siI,Ore,M,0.816720257234727,7,A,Control,41A,0.852525736982896,0.825333826556595,0.789528346808426
siI,Ore,M,0.893086816720257,7,A,Control,41A,0.852525736982896,0.825333826556595,0.865894906293956
siI,Ore,M,0.758038585209003,7,A,Control,41A,0.852525736982896,0.825333826556595,0.730846674782702
siI,Ore,M,0.881028938906752,7,A,Control,41A,0.852525736982896,0.825333826556595,0.853837028480451
siI,Ore,M,0.654340836012862,7,A,Control,41A,0.852525736982896,0.825333826556595,0.627148925586561
siI,Ore,M,0.815916398713826,7,A,Control,41A,0.852525736982896,0.825333826556595,0.788724488287525
siI,Ore,M,0.819131832797428,7,A,Control,41A,0.852525736982896,0.825333826556595,0.791939922371127
siI,Ore,M,0.748392282958199,7,A,Control,41A,0.852525736982896,0.825333826556595,0.721200372531898
siI,Ore,M,0.807073954983923,7,A,Control,41A,0.852525736982896,0.825333826556595,0.779882044557622
siI,Ore,M,0.905144694533762,7,A,Control,41A,0.852525736982896,0.825333826556595,0.877952784107461
siI,Ore,M,0.910771704180064,7,A,Control,41A,0.852525736982896,0.825333826556595,0.883579793753763
siI,Ore,M,0.820739549839228,7,A,Control,41A,0.852525736982896,0.825333826556595,0.793547639412927
siI,Ore,M,0.87540192926045,7,A,Control,41A,0.852525736982896,0.825333826556595,0.848210018834149
siI,Ore,M,0.689710610932476,7,A,Control,41A,0.852525736982896,0.825333826556595,0.662518700506175
siI,Ore,M,0.582797427652733,7,A,Control,41A,0.852525736982896,0.825333826556595,0.555605517226432
siI,Ore,M,0.794212218649518,7,A,Control,41A,0.852525736982896,0.825333826556595,0.767020308223217
siI,Ore,M,0.801446945337621,7,A,Control,41A,0.852525736982896,0.825333826556595,0.77425503491132
siI,Ore,M,0.841639871382637,7,A,Control,41A,0.852525736982896,0.825333826556595,0.814447960956336
siI,Ore,M,0.851286173633441,7,A,Control,41A,0.852525736982896,0.825333826556595,0.82409426320714
siI,Ore,M,0.909163987138264,7,A,Control,41A,0.852525736982896,0.825333826556595,0.881972076711963
siI,Ore,M,0.912379421221865,7,A,Control,41A,0.852525736982896,0.825333826556595,0.885187510795564
siI,Ore,M,0.812700964630225,7,A,Control,41A,0.852525736982896,0.825333826556595,0.785509054203924
siI,Ore,M,0.671221864951768,7,A,Control,41A,0.852525736982896,0.825333826556595,0.644029954525467
siI,Ore,M,0.851286173633441,7,A,Control,41A,0.852525736982896,0.825333826556595,0.82409426320714
siI,Ore,M,0.730707395498392,7,A,Control,41A,0.852525736982896,0.825333826556595,0.703515485072091
siI,Ore,M,0.819131832797428,7,A,Control,41A,0.852525736982896,0.825333826556595,0.791939922371127
siI,Ore,M,0.886655948553055,7,A,Control,41A,0.852525736982896,0.825333826556595,0.859464038126754
siI,Ore,M,0.794212218649518,7,A,Control,41A,0.852525736982896,0.825333826556595,0.767020308223217
siI,Ore,M,0.801446945337621,7,A,Control,41A,0.852525736982896,0.825333826556595,0.77425503491132
siI,Ore,M,0.896302250803859,7,A,Control,41A,0.852525736982896,0.825333826556595,0.869110340377558
siI,Ore,M,0.654340836012862,7,A,Control,41A,0.852525736982896,0.825333826556595,0.627148925586561
siI,Ore,M,0.815112540192926,7,A,Control,41A,0.852525736982896,0.825333826556595,0.787920629766625
siI,Ore,M,0.971061093247588,7,A,Control,41A,0.852525736982896,0.825333826556595,0.943869182821287
siI,Ore,F,0.166398713826367,7,A,Rotenone,41A,0.796099011102348,0.77671029712471,0.147009999848729
siI,Ore,F,0.229903536977492,7,A,Rotenone,41A,0.796099011102348,0.77671029712471,0.210514822999854
siI,Ore,F,0.994372990353698,7,A,Rotenone,41A,0.796099011102348,0.77671029712471,0.97498427637606
