Stock,Vial,Treatment,Set,TSE,Build,Total,MitoNuc,Mito,Nuc,Set_adj,Pos_adj,Total_treat,Y_adj,Larval_density
19A,3,Control,8,11.0213675213675,A,117,Bei59_Ore,Bei59,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.9827576630295,1.42364746945899
19B,1,Control,8,11.1826923076923,B,104,Bei59_Ore,Bei59,Ore,10.9442952840618,10.9056854257238,82.1832669322709,11.1440824493543,1.26546441729688
19B,2,Control,8,10.8687943262411,B,141,Bei59_Ore,Bei59,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8301844679031,1.71567771960442
19B,3,Control,8,10.9014598540146,B,137,Bei59_Ore,Bei59,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8628499956766,1.66700601124685
20A,1,Control,8,10.8023255813953,A,129,Bei54_Ore,Bei54,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.7637157230573,1.5696625945317
20A,2,Control,8,10.6031746031746,A,126,Bei54_Ore,Bei54,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.5645647448366,1.53315881326353
20A,3,Control,8,10.9326241134752,A,141,Bei54_Ore,Bei54,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8940142551372,1.71567771960442
20B,1,Control,8,11.1864406779661,B,118,Bei54_Ore,Bei54,Ore,10.9442952840618,10.9056854257238,82.1832669322709,11.1478308196281,1.43581539654838
20B,2,Control,8,10.9736842105263,B,95,Bei54_Ore,Bei54,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.9350743521883,1.15595307349234
20B,3,Control,8,11.1111111111111,B,126,Bei54_Ore,Bei54,Ore,10.9442952840618,10.9056854257238,82.1832669322709,11.0725012527731,1.53315881326353
29A,1,Control,8,10.3791208791209,A,91,Bei59_375,Bei59,375,10.9442952840618,10.9056854257238,82.1832669322709,10.3405110207829,1.10728136513477
29A,2,Control,8,10.5588235294118,A,85,Bei59_375,Bei59,375,10.9442952840618,10.9056854257238,82.1832669322709,10.5202136710738,1.03427380259841
29A,3,Control,8,10.5655737704918,A,61,Bei59_375,Bei59,375,10.9442952840618,10.9056854257238,82.1832669322709,10.5269639121538,0.742243552452977
29B,1,Control,8,10.7222222222222,B,90,Bei59_375,Bei59,375,10.9442952840618,10.9056854257238,82.1832669322709,10.6836123638842,1.09511343804538
29B,2,Control,8,10.8606557377049,B,61,Bei59_375,Bei59,375,10.9442952840618,10.9056854257238,82.1832669322709,10.8220458793669,0.742243552452977
29B,3,Control,8,10.9923076923077,B,65,Bei59_375,Bei59,375,10.9442952840618,10.9056854257238,82.1832669322709,10.9536978339697,0.790915260810549
30A,1,Control,8,10.7258064516129,A,62,Bei54_375,Bei54,375,10.9442952840618,10.9056854257238,82.1832669322709,10.6871965932749,0.75441147954237
30A,2,Control,8,11.3055555555556,A,108,Bei54_375,Bei54,375,10.9442952840618,10.9056854257238,82.1832669322709,11.2669456972176,1.31413612565445
30A,3,Control,8,10.8333333333333,A,57,Bei54_375,Bei54,375,10.9442952840618,10.9056854257238,82.1832669322709,10.7947234749953,0.693571844095404
30B,1,Control,8,11.2719298245614,B,114,Bei54_375,Bei54,375,10.9442952840618,10.9056854257238,82.1832669322709,11.2333199662234,1.38714368819081
30B,2,Control,8,11.1129032258065,B,93,Bei54_375,Bei54,375,10.9442952840618,10.9056854257238,82.1832669322709,11.0742933674685,1.13161721931355
30B,3,Control,8,11.3584905660377,B,106,Bei54_375,Bei54,375,10.9442952840618,10.9056854257238,82.1832669322709,11.3198807076997,1.28980027147566
1A,1,Rotenone,8,11.0961538461538,A,104,ZW144_Ore,ZW144,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.0497174442437,1.50781227436823
1A,2,Rotenone,8,11.2163120567376,A,141,ZW144_Ore,ZW144,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.1698756548275,2.04424548736462
1A,3,Rotenone,8,11.375,A,136,ZW144_Ore,ZW144,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3285635980899,1.97175451263538
1B,1,Rotenone,8,10.6860465116279,B,86,ZW144_Ore,ZW144,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.6396101097178,1.24684476534296
1B,2,Rotenone,8,10.8586956521739,B,92,ZW144_Ore,ZW144,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.8122592502638,1.33383393501805
1B,3,Rotenone,8,10.9210526315789,B,95,ZW144_Ore,ZW144,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.8746162296688,1.3773285198556
2A,1,Rotenone,8,11.09,A,100,ZW142_Ore,ZW142,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.0435635980899,1.44981949458484
2A,2,Rotenone,8,10.9727272727273,A,55,ZW142_Ore,ZW142,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.9262908708172,0.797400722021661
2A,3,Rotenone,8,10.8544303797468,A,79,ZW142_Ore,ZW142,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.8079939778367,1.14535740072202
2B,1,Rotenone,8,11.0596330275229,B,109,ZW142_Ore,ZW142,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.0131966256128,1.58030324909747
2B,2,Rotenone,8,11.239837398374,B,123,ZW142_Ore,ZW142,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.1934009964639,1.78327797833935
2B,3,Rotenone,8,11.3064516129032,B,124,ZW142_Ore,ZW142,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.2600152109931,1.7977761732852
10A,1,Rotenone,8,10.75,A,76,ZW144_375,ZW144,375,11.2260221407189,11.1795857388088,68.9741035856574,10.7035635980899,1.10186281588448
10A,2,Rotenone,8,10.7073170731707,A,82,ZW144_375,ZW144,375,11.2260221407189,11.1795857388088,68.9741035856574,10.6608806712606,1.18885198555957
10A,3,Rotenone,8,11.0373134328358,A,67,ZW144_375,ZW144,375,11.2260221407189,11.1795857388088,68.9741035856574,10.9908770309257,0.971379061371841
10B,1,Rotenone,8,11.5428571428571,B,70,ZW144_375,ZW144,375,11.2260221407189,11.1795857388088,68.9741035856574,11.496420740947,1.01487364620939
10B,2,Rotenone,8,11.4454545454545,B,55,ZW144_375,ZW144,375,11.2260221407189,11.1795857388088,68.9741035856574,11.3990181435444,0.797400722021661
10B,3,Rotenone,8,11.1363636363636,B,55,ZW144_375,ZW144,375,11.2260221407189,11.1795857388088,68.9741035856574,11.0899272344535,0.797400722021661
11A,1,Rotenone,8,10.5240963855422,A,83,ZW142_375,ZW142,375,11.2260221407189,11.1795857388088,68.9741035856574,10.4776599836321,1.20335018050542
11A,2,Rotenone,8,10.8802816901408,A,71,ZW142_375,ZW142,375,11.2260221407189,11.1795857388088,68.9741035856574,10.8338452882307,1.02937184115523
11A,3,Rotenone,8,10.5531914893617,A,94,ZW142_375,ZW142,375,11.2260221407189,11.1795857388088,68.9741035856574,10.5067550874516,1.36283032490975
11B,1,Rotenone,8,11.2142857142857,B,77,ZW142_375,ZW142,375,11.2260221407189,11.1795857388088,68.9741035856574,11.1678493123756,1.11636101083032
11B,2,Rotenone,8,10.7150537634409,B,93,ZW142_375,ZW142,375,11.2260221407189,11.1795857388088,68.9741035856574,10.6686173615308,1.3483321299639
11B,3,Rotenone,8,11.5390625,B,128,ZW142_375,ZW142,375,11.2260221407189,11.1795857388088,68.9741035856574,11.4926260980899,1.85576895306859
19A,1,Rotenone,8,11.4916666666667,A,120,Bei59_Ore,Bei59,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.4452302647566,1.7397833935018
19A,2,Rotenone,8,11.1261682242991,A,107,Bei59_Ore,Bei59,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.079731822389,1.55130685920578
19A,3,Rotenone,8,11.2882352941176,A,85,Bei59_Ore,Bei59,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.2417988922075,1.23234657039711
19B,1,Rotenone,8,11.4133858267717,B,127,Bei59_Ore,Bei59,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3669494248616,1.84127075812274
19B,2,Rotenone,8,11.3813559322034,B,118,Bei59_Ore,Bei59,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3349195302933,1.71078700361011
19B,3,Rotenone,8,11.1946564885496,B,131,Bei59_Ore,Bei59,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.1482200866395,1.89926353790614
20A,1,Rotenone,8,11.1491228070175,A,57,Bei54_Ore,Bei54,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.1026864051074,0.826397111913357
20A,2,Rotenone,8,11.1140350877193,A,57,Bei54_Ore,Bei54,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.0675986858092,0.826397111913357
20A,3,Rotenone,8,10.530303030303,A,33,Bei54_Ore,Bei54,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.4838666283929,0.478440433212996
20B,1,Rotenone,8,11.2522123893805,B,113,Bei54_Ore,Bei54,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.2057759874704,1.63829602888087
20B,2,Rotenone,8,11.3503937007874,B,127,Bei54_Ore,Bei54,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3039572988773,1.84127075812274
20B,3,Rotenone,8,11.3823529411765,B,119,Bei54_Ore,Bei54,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3359165392664,1.72528519855596
29A,1,Rotenone,8,10.9430379746835,A,79,Bei59_375,Bei59,375,11.2260221407189,11.1795857388088,68.9741035856574,10.8966015727734,1.14535740072202
29A,2,Rotenone,8,10.7857142857143,A,56,Bei59_375,Bei59,375,11.2260221407189,11.1795857388088,68.9741035856574,10.7392778838042,0.811898916967509
29A,3,Rotenone,8,11.258064516129,A,62,Bei59_375,Bei59,375,11.2260221407189,11.1795857388088,68.9741035856574,11.2116281142189,0.898888086642599
29B,1,Rotenone,8,11.1666666666667,B,60,Bei59_375,Bei59,375,11.2260221407189,11.1795857388088,68.9741035856574,11.1202302647566,0.869891696750902
29B,2,Rotenone,8,11.3478260869565,B,46,Bei59_375,Bei59,375,11.2260221407189,11.1795857388088,68.9741035856574,11.3013896850464,0.666916967509025
29B,3,Rotenone,8,11.0384615384615,B,39,Bei59_375,Bei59,375,11.2260221407189,11.1795857388088,68.9741035856574,10.9920251365514,0.565429602888087
30A,1,Rotenone,8,10.8387096774194,A,62,Bei54_375,Bei54,375,11.2260221407189,11.1795857388088,68.9741035856574,10.7922732755093,0.898888086642599
30A,2,Rotenone,8,11.4266055045872,A,109,Bei54_375,Bei54,375,11.2260221407189,11.1795857388088,68.9741035856574,11.3801691026771,1.58030324909747
30A,3,Rotenone,8,11.1875,A,64,Bei54_375,Bei54,375,11.2260221407189,11.1795857388088,68.9741035856574,11.1410635980899,0.927884476534296
30B,1,Rotenone,8,11.3924731182796,B,93,Bei54_375,Bei54,375,11.2260221407189,11.1795857388088,68.9741035856574,11.3460367163695,1.3483321299639
30B,2,Rotenone,8,11.8166666666667,B,60,Bei54_375,Bei54,375,11.2260221407189,11.1795857388088,68.9741035856574,11.7702302647566,0.869891696750902
30B,3,Rotenone,8,11.6063829787234,B,94,Bei54_375,Bei54,375,11.2260221407189,11.1795857388088,68.9741035856574,11.5599465768133,1.36283032490975
41A,1,Rotenone,8,11.4487179487179,A,117,sm21_Ore,sm21,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.4022815468078,1.69628880866426
41A,2,Rotenone,8,11.6047619047619,A,105,sm21_Ore,sm21,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.5583255028518,1.52231046931408
41A,3,Rotenone,8,11.2049180327869,A,122,sm21_Ore,sm21,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.1584816308768,1.7687797833935
42A,1,Rotenone,8,11.4186046511628,A,86,yak_Ore,yak,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3721682492527,1.24684476534296
42A,2,Rotenone,8,11.3631578947368,A,95,yak_Ore,yak,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.3167214928267,1.3773285198556
42A,3,Rotenone,8,11.1309523809524,A,84,yak_Ore,yak,Ore,11.2260221407189,11.1795857388088,68.9741035856574,11.0845159790423,1.21784837545126
45A,1,Rotenone,8,11.6413043478261,A,92,sm21_375,sm21,375,11.2260221407189,11.1795857388088,68.9741035856574,11.594867945916,1.33383393501805
45A,2,Rotenone,8,11.5240963855422,A,83,sm21_375,sm21,375,11.2260221407189,11.1795857388088,68.9741035856574,11.4776599836321,1.20335018050542
45A,3,Rotenone,8,11.7673267326733,A,101,sm21_375,sm21,375,11.2260221407189,11.1795857388088,68.9741035856574,11.7208903307632,1.46431768953069
46A,1,Rotenone,8,11.8505154639175,A,97,yak_375,yak,375,11.2260221407189,11.1795857388088,68.9741035856574,11.8040790620074,1.40632490974729
46A,2,Rotenone,8,11.6428571428571,A,84,yak_375,yak,375,11.2260221407189,11.1795857388088,68.9741035856574,11.596420740947,1.21784837545126
46A,3,Rotenone,8,11.8783783783784,A,111,yak_375,yak,375,11.2260221407189,11.1795857388088,68.9741035856574,11.8319419764683,1.60929963898917
Ore,1,Rotenone,8,9.9,parental,10,Ore_Ore,Ore,Ore,11.2260221407189,11.1795857388088,68.9741035856574,9.85356359808994,0.144981949458484
Ore,2,Rotenone,8,10.8333333333333,parental,3,Ore_Ore,Ore,Ore,11.2260221407189,11.1795857388088,68.9741035856574,10.7868969314232,0.0434945848375451
Ore,3,Rotenone,8,9.875,parental,8,Ore_Ore,Ore,Ore,11.2260221407189,11.1795857388088,68.9741035856574,9.82856359808994,0.115985559566787
375,1,Rotenone,8,10.844262295082,parental,61,375_375,375,375,11.2260221407189,11.1795857388088,68.9741035856574,10.7978258931719,0.884389891696751
375,2,Rotenone,8,10.8809523809524,parental,63,375_375,375,375,11.2260221407189,11.1795857388088,68.9741035856574,10.8345159790423,0.913386281588448
375,3,Rotenone,8,11.2592592592593,parental,54,375_375,375,375,11.2260221407189,11.1795857388088,68.9741035856574,11.2128228573492,0.782902527075812
41A,1,Control,8,11.1981132075472,A,106,sm21_Ore,sm21,Ore,10.9442952840618,10.9056854257238,82.1832669322709,11.1595033492092,1.28980027147566
41A,2,Control,8,10.9397163120567,A,141,sm21_Ore,sm21,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.9011064537187,1.71567771960442
41A,3,Control,8,10.8783783783784,A,74,sm21_Ore,sm21,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8397685200404,0.900426604615086
42A,1,Control,8,10.7828282828283,A,99,yak_Ore,yak,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.7442184244903,1.20462478184991
42A,2,Control,8,10.9949494949495,A,99,yak_Ore,yak,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.9563396366115,1.20462478184991
42A,3,Control,8,10.8956043956044,A,91,yak_Ore,yak,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.8569945372664,1.10728136513477
45A,1,Control,8,11.1875,A,96,sm21_375,sm21,375,10.9442952840618,10.9056854257238,82.1832669322709,11.148890141662,1.16812100058173
45A,2,Control,8,11.3461538461538,A,130,sm21_375,sm21,375,10.9442952840618,10.9056854257238,82.1832669322709,11.3075439878158,1.5818305216211
45A,3,Control,8,11.2734375,A,128,sm21_375,sm21,375,10.9442952840618,10.9056854257238,82.1832669322709,11.234827641662,1.55749466744231
46A,1,Control,8,10.8962264150943,A,106,yak_375,yak,375,10.9442952840618,10.9056854257238,82.1832669322709,10.8576165567563,1.28980027147566
46A,2,Control,8,10.6505376344086,A,93,yak_375,yak,375,10.9442952840618,10.9056854257238,82.1832669322709,10.6119277760706,1.13161721931355
46A,3,Control,8,10.948275862069,A,87,yak_375,yak,375,10.9442952840618,10.9056854257238,82.1832669322709,10.909666003731,1.0586096567772
Ore,1,Control,8,10.5388349514563,parental,103,Ore_Ore,Ore,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.5002250931183,1.25329649020749
Ore,2,Control,8,10.36,parental,50,Ore_Ore,Ore,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.321390141662,0.608396354469653
Ore,3,Control,8,10.6111111111111,parental,63,Ore_Ore,Ore,Ore,10.9442952840618,10.9056854257238,82.1832669322709,10.5725012527731,0.766579406631763
375,1,Control,8,11.484126984127,parental,63,375_375,375,375,10.9442952840618,10.9056854257238,82.1832669322709,11.445517125789,0.766579406631763
375,2,Control,8,10.952380952381,parental,42,375_375,375,375,10.9442952840618,10.9056854257238,82.1832669322709,10.913771094043,0.511052937754508
375,3,Control,8,11.0591397849462,parental,93,375_375,375,375,10.9442952840618,10.9056854257238,82.1832669322709,11.0205299266082,1.13161721931355
2A,1,Control,9,10.6949152542373,A,118,ZW142_Ore,ZW142,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.9332995722995,1.43581539654838
2A,2,Control,9,10.3203125,A,128,ZW142_Ore,ZW142,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.5586968180622,1.55749466744231
2A,3,Control,9,10.0625,A,112,ZW142_Ore,ZW142,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.3008843180622,1.36280783401202
4A,1,Control,9,10.0247524752475,A,101,ZW133_Ore,ZW133,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.2631367933097,1.2289606360287
4A,2,Control,9,10.537037037037,A,108,ZW133_Ore,ZW133,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.7754213550992,1.31413612565445
4A,3,Control,9,10.2261904761905,A,84,ZW133_Ore,ZW133,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.4645747942527,1.02210587550902
7A,1,Control,9,10.3833333333333,A,120,ZH33_Ore,ZH33,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.6217176513955,1.46015125072717
7A,2,Control,9,10.4173553719008,A,121,ZH33_Ore,ZH33,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.655739689963,1.47231917781656
7A,3,Control,9,10.2017543859649,A,114,ZH33_Ore,ZH33,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.4401387040271,1.38714368819081
11A,1,Control,9,10.0591397849462,A,93,ZW142_375,ZW142,375,10.6673011076616,10.9056854257238,82.1832669322709,10.2975241030084,1.13161721931355
11A,2,Control,9,10.7045454545455,A,88,ZW142_375,ZW142,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9429297726077,1.07077758386659
11A,3,Control,9,10.3235294117647,A,68,ZW142_375,ZW142,375,10.6673011076616,10.9056854257238,82.1832669322709,10.5619137298269,0.827419042078728
13A,1,Control,9,10.5657894736842,A,76,ZW133_375,ZW133,375,10.6673011076616,10.9056854257238,82.1832669322709,10.8041737917464,0.924762458793872
13A,2,Control,9,10.6326530612245,A,98,ZW133_375,ZW133,375,10.6673011076616,10.9056854257238,82.1832669322709,10.8710373792867,1.19245685476052
13A,3,Control,9,10.7613636363636,A,88,ZW133_375,ZW133,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9997479544258,1.07077758386659
16A,1,Control,9,10.554347826087,A,92,ZH33_375,ZH33,375,10.6673011076616,10.9056854257238,82.1832669322709,10.7927321441492,1.11944929222416
16A,2,Control,9,10.48,A,100,ZH33_375,ZH33,375,10.6673011076616,10.9056854257238,82.1832669322709,10.7183843180622,1.21679270893931
16A,3,Control,9,10.3988764044944,A,89,ZH33_375,ZH33,375,10.6673011076616,10.9056854257238,82.1832669322709,10.6372607225566,1.08294551095598
19A,1,Control,9,10.87,A,100,Bei59_Ore,Bei59,Ore,10.6673011076616,10.9056854257238,82.1832669322709,11.1083843180622,1.21679270893931
19A,2,Control,9,10.5693069306931,A,101,Bei59_Ore,Bei59,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.8076912487553,1.2289606360287
19A,3,Control,9,10.4175257731959,A,97,Bei59_Ore,Bei59,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.6559100912581,1.18028892767113
24A,1,Control,9,10.4252336448598,A,107,Bei23_Ore,Bei23,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.663617962922,1.30196819856506
24A,2,Control,9,10.675,A,120,Bei23_Ore,Bei23,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.9133843180622,1.46015125072717
24A,3,Control,9,10.5549450549451,A,91,Bei23_Ore,Bei23,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.7933293730073,1.10728136513477
26A,1,Control,9,10.1019417475728,A,103,Bei11_Ore,Bei11,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.340326065635,1.25329649020749
26A,2,Control,9,9.52970297029703,A,101,Bei11_Ore,Bei11,Ore,10.6673011076616,10.9056854257238,82.1832669322709,9.7680872883592,1.2289606360287
26A,3,Control,9,10.3369565217391,A,92,Bei11_Ore,Bei11,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.5753408398013,1.11944929222416
29A,1,Control,9,10.8108108108108,A,74,Bei59_375,Bei59,375,10.6673011076616,10.9056854257238,82.1832669322709,11.049195128873,0.900426604615086
29A,2,Control,9,10.6756756756757,A,74,Bei59_375,Bei59,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9140599937379,0.900426604615086
29A,3,Control,9,10.8188405797101,A,69,Bei59_375,Bei59,375,10.6673011076616,10.9056854257238,82.1832669322709,11.0572248977723,0.839586969168121
34A,1,Control,9,10.3088235294118,A,68,Bei23_375,Bei23,375,10.6673011076616,10.9056854257238,82.1832669322709,10.547207847474,0.827419042078728
34A,2,Control,9,10.6829268292683,A,82,Bei23_375,Bei23,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9213111473305,0.997770021330231
34A,3,Control,9,11,A,70,Bei23_375,Bei23,375,10.6673011076616,10.9056854257238,82.1832669322709,11.2383843180622,0.851754896257514
36A,1,Control,9,10.6458333333333,A,96,Bei11_375,Bei11,375,10.6673011076616,10.9056854257238,82.1832669322709,10.8842176513955,1.16812100058173
36A,2,Control,9,10.7111111111111,A,90,Bei11_375,Bei11,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9494954291733,1.09511343804538
36A,3,Control,9,10.3720930232558,A,86,Bei11_375,Bei11,375,10.6673011076616,10.9056854257238,82.1832669322709,10.610477341318,1.0464417296878
41A,1,Control,9,10.3225806451613,A,124,sm21_Ore,sm21,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.5609649632235,1.50882295908474
41A,2,Control,9,10.5775862068966,A,116,sm21_Ore,sm21,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.8159705249588,1.41147954236959
41A,3,Control,9,10.8047619047619,A,105,sm21_Ore,sm21,Ore,10.6673011076616,10.9056854257238,82.1832669322709,11.0431462228241,1.27763234438627
42A,1,Control,9,10.9122807017544,A,114,yak_Ore,yak,Ore,10.6673011076616,10.9056854257238,82.1832669322709,11.1506650198166,1.38714368819081
42A,2,Control,9,10.4263157894737,A,95,yak_Ore,yak,Ore,10.6673011076616,10.9056854257238,82.1832669322709,10.6647001075359,1.15595307349234
42A,3,Control,9,10.9205607476636,A,107,yak_Ore,yak,Ore,10.6673011076616,10.9056854257238,82.1832669322709,11.1589450657258,1.30196819856506
45A,1,Control,9,10.5505050505051,A,99,sm21_375,sm21,375,10.6673011076616,10.9056854257238,82.1832669322709,10.7888893685673,1.20462478184991
45A,2,Control,9,10.4772727272727,A,88,sm21_375,sm21,375,10.6673011076616,10.9056854257238,82.1832669322709,10.7156570453349,1.07077758386659
45A,3,Control,9,10.5,A,94,sm21_375,sm21,375,10.6673011076616,10.9056854257238,82.1832669322709,10.7383843180622,1.14378514640295
46A,1,Control,9,10.7121212121212,A,99,yak_375,yak,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9505055301834,1.20462478184991
46A,2,Control,9,11.0747126436782,A,87,yak_375,yak,375,10.6673011076616,10.9056854257238,82.1832669322709,11.3130969617404,1.0586096567772
46A,3,Control,9,10.7289156626506,A,83,yak_375,yak,375,10.6673011076616,10.9056854257238,82.1832669322709,10.9672999807128,1.00993794841962
2A,1,Rotenone,9,11.0909090909091,A,110,ZW142_Ore,ZW142,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0485251109387,1.59480144404332
2A,2,Rotenone,9,11.1283185840708,A,113,ZW142_Ore,ZW142,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0859346041004,1.63829602888087
2A,3,Rotenone,9,11.1635514018692,A,107,ZW142_Ore,ZW142,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.1211674218988,1.55130685920578
4A,1,Rotenone,9,11.472602739726,A,73,ZW133_Ore,ZW133,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.4302187597556,1.05836823104693
4A,2,Rotenone,9,11.0797101449275,A,69,ZW133_Ore,ZW133,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.0373261649571,1.00037545126354
4A,3,Rotenone,9,11.2916666666667,A,72,ZW133_Ore,ZW133,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.2492826866963,1.04387003610108
7A,1,Rotenone,9,10.8023255813953,A,86,ZH33_Ore,ZH33,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.7599416014249,1.24684476534296
7A,2,Rotenone,9,10.9536082474227,A,97,ZH33_Ore,ZH33,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.9112242674523,1.40632490974729
7A,3,Rotenone,9,11.2142857142857,A,77,ZH33_Ore,ZH33,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.1719017343153,1.11636101083032
11A,1,Rotenone,9,10.3529411764706,A,68,ZW142_375,ZW142,375,11.2219697187792,11.1795857388088,68.9741035856574,10.3105571965002,0.98587725631769
11A,2,Rotenone,9,10.64,A,50,ZW142_375,ZW142,375,11.2219697187792,11.1795857388088,68.9741035856574,10.5976160200296,0.724909747292419
11A,3,Rotenone,9,10.2543859649123,A,57,ZW142_375,ZW142,375,11.2219697187792,11.1795857388088,68.9741035856574,10.2120019849419,0.826397111913357
13A,1,Rotenone,9,11.0373134328358,A,67,ZW133_375,ZW133,375,11.2219697187792,11.1795857388088,68.9741035856574,10.9949294528654,0.971379061371841
13A,2,Rotenone,9,11.2362637362637,A,91,ZW133_375,ZW133,375,11.2219697187792,11.1795857388088,68.9741035856574,11.1938797562933,1.3193357400722
13A,3,Rotenone,9,11.2215189873418,A,79,ZW133_375,ZW133,375,11.2219697187792,11.1795857388088,68.9741035856574,11.1791350073714,1.14535740072202
16A,1,Rotenone,9,11.7784810126582,A,79,ZH33_375,ZH33,375,11.2219697187792,11.1795857388088,68.9741035856574,11.7360970326878,1.14535740072202
16A,2,Rotenone,9,11.4516129032258,A,62,ZH33_375,ZH33,375,11.2219697187792,11.1795857388088,68.9741035856574,11.4092289232554,0.898888086642599
16A,3,Rotenone,9,11.7833333333333,A,60,ZH33_375,ZH33,375,11.2219697187792,11.1795857388088,68.9741035856574,11.7409493533629,0.869891696750902
19A,1,Rotenone,9,11.1315789473684,A,76,Bei59_Ore,Bei59,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.089194967398,1.10186281588448
19A,2,Rotenone,9,11.2887323943662,A,71,Bei59_Ore,Bei59,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.2463484143958,1.02937184115523
19A,3,Rotenone,9,11.2882352941176,A,85,Bei59_Ore,Bei59,Ore,11.2219697187792,11.1795857388088,68.9741035856574,11.2458513141472,1.23234657039711
24A,1,Rotenone,9,10.952380952381,A,84,Bei23_Ore,Bei23,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.9099969724106,1.21784837545126
24A,2,Rotenone,9,10.953488372093,A,86,Bei23_Ore,Bei23,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.9111043921226,1.24684476534296
24A,3,Rotenone,9,11.0375,A,80,Bei23_Ore,Bei23,Ore,11.2219697187792,11.1795857388088,68.9741035856574,10.9951160200296,1.15985559566787
