"Sex","Nuc","Treatment","boot"
"M","Ore","Control",0.0654727279777314
"M","Ore","Control",0.0659321478093542
"M","Ore","Control",0.0605893232261706
"M","Ore","Control",0.0792544792751826
"M","Ore","Control",0.0534622367229607
"M","Ore","Control",0.0538465264923574
"M","Ore","Control",0.0779297973041786
"M","Ore","Control",0.065221347022513
"M","Ore","Control",0.073396543568689
"M","Ore","Control",0.0698646159406336
"M","Ore","Control",0.0583615588553506
"M","Ore","Control",0.0613052552546081
"M","Ore","Control",0.0743049912150719
"M","Ore","Control",0.0541207415295618
"M","Ore","Control",0.0726373876531
"M","Ore","Control",0.0711874663862603
"M","Ore","Control",0.0685555519099261
"M","Ore","Control",0.073979558766286
"M","Ore","Control",0.070096404832819
"M","Ore","Control",0.052743141623897
"M","Ore","Control",0.0474057123433354
"M","Ore","Control",0.0485523041843222
"M","Ore","Control",0.0477498131194153
"M","Ore","Control",0.0656214765123978
"M","Ore","Control",0.0551221530838883
"M","Ore","Control",0.0591424665700237
"M","Ore","Control",0.080248999839238
"M","Ore","Control",0.0671553174816353
"M","Ore","Control",0.0772614074705519
"M","Ore","Control",0.0656149699568241
"M","Ore","Control",0.0696805904090136
"M","Ore","Control",0.0611955395759108
"M","Ore","Control",0.0686312815688145
"M","Ore","Control",0.0524520804913445
"M","Ore","Control",0.0771814294399123
"M","Ore","Control",0.067804416798247
"M","Ore","Control",0.064786172210589
"M","Ore","Control",0.0571492465419697
"M","Ore","Control",0.0799079813468081
"M","Ore","Control",0.0600497797331959
"M","Ore","Control",0.0660120873428908
"M","Ore","Control",0.0656210160310445
"M","Ore","Control",0.072640198568957
"M","Ore","Control",0.0863583683096962
"M","Ore","Control",0.0599415666694226
"M","Ore","Control",0.0619397018031614
"M","Ore","Control",0.071186446455616
"M","Ore","Control",0.0765854796329486
"M","Ore","Control",0.0679292049114016
"M","Ore","Control",0.0727050735031168
"M","Ore","Control",0.0647961956626125
"M","Ore","Control",0.0594971171063814
"M","Ore","Control",0.0760441084195812
"M","Ore","Control",0.0688163646476964
"M","Ore","Control",0.0472597070821034
"M","Ore","Control",0.0612058787591206
"M","Ore","Control",0.0759243427031866
"M","Ore","Control",0.0684713342995018
"M","Ore","Control",0.0669270616159889
"M","Ore","Control",0.0681118749560661
"M","Ore","Control",0.0577954508916935
"M","Ore","Control",0.0584037970526719
"M","Ore","Control",0.0729917139169299
"M","Ore","Control",0.0641861608464511
"M","Ore","Control",0.0629038539452583
"M","Ore","Control",0.0520921534154911
"M","Ore","Control",0.0690201006031483
"M","Ore","Control",0.0725937631886023
"M","Ore","Control",0.0744735667055163
"M","Ore","Control",0.072782760657492
"M","Ore","Control",0.0686147183881371
"M","Ore","Control",0.081651407003354
"M","Ore","Control",0.072693257259381
"M","Ore","Control",0.0712536888582455
"M","Ore","Control",0.0743000697283656
"M","Ore","Control",0.0567618880711674
"M","Ore","Control",0.0625717987632349
"M","Ore","Control",0.0658172427196516
"M","Ore","Control",0.0715056356785264
"M","Ore","Control",0.0695783301609181
"M","Ore","Control",0.0809431831613907
"M","Ore","Control",0.0623077383838871
"M","Ore","Control",0.066639630908926
"M","Ore","Control",0.0652054412392165
"M","Ore","Control",0.0652299884593195
"M","Ore","Control",0.0643234845265725
"M","Ore","Control",0.0752285103224088
"M","Ore","Control",0.0841407460253046
"M","Ore","Control",0.0770895135322098
"M","Ore","Control",0.0677820766622208
"M","Ore","Control",0.0693735646200959
"M","Ore","Control",0.0578877043819708
"M","Ore","Control",0.0671359429236663
"M","Ore","Control",0.067746384411493
"M","Ore","Control",0.0534168074440683
"M","Ore","Control",0.0482399410662505
"M","Ore","Control",0.0703540532288688
"M","Ore","Control",0.0749932028245027
"M","Ore","Control",0.0735830366135077
"M","Ore","Control",0.0615634525278175
"M","Ore","Control",0.0480801876212866
"M","Ore","Control",0.0700056445805442
"M","Ore","Control",0.0664012413609116
"M","Ore","Control",0.0867330848827956
"M","Ore","Control",0.0637002799503869
"M","Ore","Control",0.0635345697943927
"M","Ore","Control",0.0648653496820722
"M","Ore","Control",0.0685835932431301
"M","Ore","Control",0.0518230762873775
"M","Ore","Control",0.0672245303168882
"M","Ore","Control",0.0661624480053303
"M","Ore","Control",0.076455897310056
"M","Ore","Control",0.0695149167171927
"M","Ore","Control",0.0650980670612729
"M","Ore","Control",0.0723021070201603
"M","Ore","Control",0.0729602696119855
"M","Ore","Control",0.0702155875405962
"M","Ore","Control",0.0707971246844464
"M","Ore","Control",0.0509523679905044
"M","Ore","Control",0.0667983563873068
"M","Ore","Control",0.0657049065662895
"M","Ore","Control",0.0705749393167229
"M","Ore","Control",0.0691589581254477
"M","Ore","Control",0.0678763684608378
"M","Ore","Control",0.0701241762571215
"M","Ore","Control",0.0723736883841179
"M","Ore","Control",0.0624252613640697
"M","Ore","Control",0.0615603893143108
"M","Ore","Control",0.0650763925273771
"M","Ore","Control",0.0660401771837432
"M","Ore","Control",0.0384965325923322
"M","Ore","Control",0.0645126857674315
"M","Ore","Control",0.0788557446575652
"M","Ore","Control",0.0522388297049113
"M","Ore","Control",0.0592022465536286
"M","Ore","Control",0.0772711162075401
"M","Ore","Control",0.0678045290353231
"M","Ore","Control",0.067469288596217
"M","Ore","Control",0.0516708860688882
"M","Ore","Control",0.052800932115964
"M","Ore","Control",0.062905826271349
"M","Ore","Control",0.0739069523696895
"M","Ore","Control",0.0589926563517429
"M","Ore","Control",0.0768163780792007
"M","Ore","Control",0.0632246623007434
"M","Ore","Control",0.0733323847882823
"M","Ore","Control",0.0767310684758692
"M","Ore","Control",0.0704485754399826
"M","Ore","Control",0.0740487398249395
"M","Ore","Control",0.0860622522229877
"M","Ore","Control",0.0709546390915206
"M","Ore","Control",0.0702565593725472
"M","Ore","Control",0.0617707992420665
"M","Ore","Control",0.0674454233296345
"M","Ore","Control",0.0851751174351638
"M","Ore","Control",0.067440624570157
"M","Ore","Control",0.058854734160623
"M","Ore","Control",0.0668979331372469
"M","Ore","Control",0.0754402036421732
"M","Ore","Control",0.0751732529409206
"M","Ore","Control",0.0571607466378985
"M","Ore","Control",0.0803251715200723
"M","Ore","Control",0.0810150973384615
"M","Ore","Control",0.0726067452837607
"M","Ore","Control",0.0535831906532191
"M","Ore","Control",0.0729511840863886
"M","Ore","Control",0.050845478109379
"M","Ore","Control",0.0754155738352923
"M","Ore","Control",0.0861610475017276
"M","Ore","Control",0.0794858095392243
"M","Ore","Control",0.0662263011796105
"M","Ore","Control",0.067286008834882
"M","Ore","Control",0.0627617047025839
"M","Ore","Control",0.0609901754018362
"M","Ore","Control",0.0594009938179007
"M","Ore","Control",0.0439977808093036
"M","Ore","Control",0.0607021972633863
"M","Ore","Control",0.0763586858619561
"M","Ore","Control",0.0540556604374494
"M","Ore","Control",0.0584598707774295
"M","Ore","Control",0.0802648902909372
"M","Ore","Control",0.0644051898725553
"M","Ore","Control",0.077240470504963
"M","Ore","Control",0.080758638471052
"M","Ore","Control",0.0499759828555363
"M","Ore","Control",0.0637250195511637
"M","Ore","Control",0.0707891058619555
"M","Ore","Control",0.0717512806639065
"M","Ore","Control",0.0845394197720519
"M","Ore","Control",0.0634309574042474
"M","Ore","Control",0.0675413071546369
"M","Ore","Control",0.0716741723249516
"M","Ore","Control",0.079920891090756
"M","Ore","Control",0.0548737205940092
"M","Ore","Control",0.0621836625249398
"M","Ore","Control",0.0699761327508732
"M","Ore","Control",0.0817237123537277
"M","Ore","Control",0.0720263301437515
"M","Ore","Control",0.083741182786154
"M","Ore","Control",0.0505950227966577
"M","Ore","Control",0.0777989574381167
"M","Ore","Control",0.0758485822837786
"M","Ore","Control",0.0694186913347186
"M","Ore","Control",0.0573839486670878
"M","Ore","Control",0.0525698150300306
"M","Ore","Control",0.0726250814196056
"M","Ore","Control",0.0631786026198397
"M","Ore","Control",0.0677181860068345
"M","Ore","Control",0.0659748914367989
"M","Ore","Control",0.0639596593358169
"M","Ore","Control",0.0690905392017286
"M","Ore","Control",0.0574248310191219
"M","Ore","Control",0.0689548588709224
"M","Ore","Control",0.0778646521562488
"M","Ore","Control",0.0677054164597698
"M","Ore","Control",0.0634368003841339
"M","Ore","Control",0.0799344608744218
"M","Ore","Control",0.0609038665006081
"M","Ore","Control",0.0591109964553083
"M","Ore","Control",0.0618694205128621
"M","Ore","Control",0.0748167171397456
"M","Ore","Control",0.0660121479409827
"M","Ore","Control",0.0785788128206426
"M","Ore","Control",0.0590375613200496
"M","Ore","Control",0.066209011577566
"M","Ore","Control",0.0642629368406197
"M","Ore","Control",0.0794592765026116
"M","Ore","Control",0.0666695651965453
"M","Ore","Control",0.0733033273044924
"M","Ore","Control",0.0735837355466559
"M","Ore","Control",0.062005790470032
"M","Ore","Control",0.0788115539790624
"M","Ore","Control",0.0650692342054588
"M","Ore","Control",0.0535595159488387
"M","Ore","Control",0.0629033617747564
"M","Ore","Control",0.0704994478533833
"M","Ore","Control",0.0675937855150555
"M","Ore","Control",0.0575723296359978
"M","Ore","Control",0.0536205334295221
"M","Ore","Control",0.0601024802605772
"M","Ore","Control",0.0740264085472977
"M","Ore","Control",0.0883145788896917
"M","Ore","Control",0.0704539504351441
"M","Ore","Control",0.0722512267355259
"M","Ore","Control",0.0694205203411383
"M","Ore","Control",0.0649506485059184
"M","Ore","Control",0.0647209165004594
"M","Ore","Control",0.0561335473783582
"M","Ore","Control",0.0790007694159071
"M","Ore","Control",0.0777159258971715
"M","Ore","Control",0.0657725090222287
"M","Ore","Control",0.0636964943164176
"M","Ore","Control",0.0682161557765359
"M","Ore","Control",0.0786704802018334
"M","Ore","Control",0.0675392381431151
"M","Ore","Control",0.0715574270119646
"M","Ore","Control",0.0844535139083753
"M","Ore","Control",0.0724936721748552
"M","Ore","Control",0.0716626686384921
"M","Ore","Control",0.0582762981560783
"M","Ore","Control",0.0699630179792486
"M","Ore","Control",0.0694893024103775
"M","Ore","Control",0.0719370237442931
"M","Ore","Control",0.0583960138752383
"M","Ore","Control",0.0789055980006308
"M","Ore","Control",0.0657979919417031
"M","Ore","Control",0.0643082833204179
"M","Ore","Control",0.0806772468135511
"M","Ore","Control",0.0777472749280788
"M","Ore","Control",0.0710065576410274
"M","Ore","Control",0.0784979917289698
"M","Ore","Control",0.0728867615758061
"M","Ore","Control",0.0603215065306995
"M","Ore","Control",0.0551737202174837
"M","Ore","Control",0.0716874306240512
"M","Ore","Control",0.0764727889117476
"M","Ore","Control",0.0776565754735262
"M","Ore","Control",0.056368068875724
"M","Ore","Control",0.0527502907306288
"M","Ore","Control",0.0479622007906304
"M","Ore","Control",0.0616865132090151
"M","Ore","Control",0.0865807758366547
"M","Ore","Control",0.0810531045095688
"M","Ore","Control",0.0534853837742048
"M","Ore","Control",0.0600055221189157
"M","Ore","Control",0.058046598482067
"M","Ore","Control",0.0607612302115645
"M","Ore","Control",0.0587818675269437
"M","Ore","Control",0.0630448571228187
"M","Ore","Control",0.075203573099877
"M","Ore","Control",0.0855279322705852
"M","Ore","Control",0.0679145760193745
"M","Ore","Control",0.0700547725545661
"M","Ore","Control",0.062095991901721
"M","Ore","Control",0.0789447674310942
"M","Ore","Control",0.0445840571027503
"M","Ore","Control",0.0547685449801984
"M","Ore","Control",0.0495140570547535
"M","Ore","Control",0.0550235100024357
"M","Ore","Control",0.0666458865729711
"M","Ore","Control",0.0729144956796157
"M","Ore","Control",0.061853633141401
"M","Ore","Control",0.0627111183650785
"M","Ore","Control",0.0558373310880266
"M","Ore","Control",0.0696845368930206
"M","Ore","Control",0.0498103586279152
"M","Ore","Control",0.0752276030679027
"M","Ore","Control",0.0638333542703682
"M","Ore","Control",0.0722519758364947
"M","Ore","Control",0.067270637076869
"M","Ore","Control",0.0451026836957399
"M","Ore","Control",0.0808577163397762
"M","Ore","Control",0.040894794257883
"M","Ore","Control",0.0636803757654157
"M","Ore","Control",0.0713700828133551
"M","Ore","Control",0.0603583022868277
"M","Ore","Control",0.0775396202700172
"M","Ore","Control",0.0678401165689667
"M","Ore","Control",0.0715524437037768
"M","Ore","Control",0.0688074458449778
"M","Ore","Control",0.0710816601640329
"M","Ore","Control",0.0542688799764928
"M","Ore","Control",0.0695071063272194
"M","Ore","Control",0.0557233198225359
"M","Ore","Control",0.0758145231111762
"M","Ore","Control",0.0686952822342142
"M","Ore","Control",0.0746153260802176
"M","Ore","Control",0.0796296817825429
"M","Ore","Control",0.0695496299354098
"M","Ore","Control",0.0641384723334692
"M","Ore","Control",0.0742933758586437
"M","Ore","Control",0.0661583586635622
"M","Ore","Control",0.0657304013165648
"M","Ore","Control",0.066881331567797
"M","Ore","Control",0.0616113323152737
"M","Ore","Control",0.0719215362151334
"M","Ore","Control",0.0544779483768098
"M","Ore","Control",0.079759316739992
"M","Ore","Control",0.0647347211197713
"M","Ore","Control",0.081338228248757
"M","Ore","Control",0.0664099838346684
"M","Ore","Control",0.0710289691831225
"M","Ore","Control",0.0722614198287853
"M","Ore","Control",0.0731693464435504
"M","Ore","Control",0.0772045913493086
"M","Ore","Control",0.0832013186168261
"M","Ore","Control",0.066573729879799
"M","Ore","Control",0.0721965293512317
"M","Ore","Control",0.0708008525800894
"M","Ore","Control",0.0629688685910556
"M","Ore","Control",0.0546578324815482
"M","Ore","Control",0.0689683452555089
"M","Ore","Control",0.0681978016779369
"M","Ore","Control",0.0616438996273418
"M","Ore","Control",0.0762045221944677
"M","Ore","Control",0.0760967151921492
"M","Ore","Control",0.0564378214530061
"M","Ore","Control",0.080624292553841
"M","Ore","Control",0.055329380678436
"M","Ore","Control",0.0671467945977961
"M","Ore","Control",0.0695217395459793
"M","Ore","Control",0.0513078207181869
"M","Ore","Control",0.0664503811429953
"M","Ore","Control",0.0741187805720507
"M","Ore","Control",0.0612536391834816
"M","Ore","Control",0.0609820383087694
"M","Ore","Control",0.0579655425909687
"M","Ore","Control",0.0485895250343497
"M","Ore","Control",0.0539765891963373
"M","Ore","Control",0.0642445649032849
"M","Ore","Control",0.0687340389143176
"M","Ore","Control",0.0701091248736542
"M","Ore","Control",0.0575474470784714
"M","Ore","Control",0.0627001241041718
"M","Ore","Control",0.0696830009605689
"M","Ore","Control",0.0699726706686182
"M","Ore","Control",0.0770043790694551
"M","Ore","Control",0.0809504651834318
"M","Ore","Control",0.0563133405934166
"M","Ore","Control",0.0791925718275865
"M","Ore","Control",0.077337571520821
"M","Ore","Rotenone",0.0556892870106516
"M","Ore","Rotenone",0.0511617610659227
"M","Ore","Rotenone",0.0562052484964029
"M","Ore","Rotenone",0.0693940246839244
"M","Ore","Rotenone",0.0577193044276562
"M","Ore","Rotenone",0.0496668548530858
"M","Ore","Rotenone",0.0700461477333697
"M","Ore","Rotenone",0.0615696588880551
"M","Ore","Rotenone",0.0562747355501416
"M","Ore","Rotenone",0.0568918905169095
"M","Ore","Rotenone",0.0392515060184975
"M","Ore","Rotenone",0.0498117460366337
"M","Ore","Rotenone",0.0570006949147093
"M","Ore","Rotenone",0.0551086670170651
"M","Ore","Rotenone",0.0619172824485966
"M","Ore","Rotenone",0.0650415124699934
"M","Ore","Rotenone",0.0741931279838772
"M","Ore","Rotenone",0.0656653742957866
"M","Ore","Rotenone",0.0541386224166677
"M","Ore","Rotenone",0.0548133545307288
"M","Ore","Rotenone",0.0554484774135695
"M","Ore","Rotenone",0.0423010774508626
"M","Ore","Rotenone",0.0666277767576545
"M","Ore","Rotenone",0.0536228041063139
"M","Ore","Rotenone",0.0611692242110553
"M","Ore","Rotenone",0.0569825687892378
"M","Ore","Rotenone",0.0656767387883059
"M","Ore","Rotenone",0.0620132538905421
"M","Ore","Rotenone",0.0643439059219198
"M","Ore","Rotenone",0.0534135757272406
"M","Ore","Rotenone",0.0589484627614999
"M","Ore","Rotenone",0.0729401763347687
"M","Ore","Rotenone",0.061439865978432
"M","Ore","Rotenone",0.0526787237774843
"M","Ore","Rotenone",0.0738575755113711
"M","Ore","Rotenone",0.0595591212996554
"M","Ore","Rotenone",0.047748646082553
"M","Ore","Rotenone",0.0323521517077235
"M","Ore","Rotenone",0.0339670486330565
"M","Ore","Rotenone",0.0662790855727809
"M","Ore","Rotenone",0.0641440994550715
"M","Ore","Rotenone",0.0650813873334464
"M","Ore","Rotenone",0.0732461448029719
"M","Ore","Rotenone",0.0533378851920775
"M","Ore","Rotenone",0.0376894584632008
"M","Ore","Rotenone",0.0624614485135257
"M","Ore","Rotenone",0.0527182572579641
"M","Ore","Rotenone",0.0527852972691369
"M","Ore","Rotenone",0.0563437222433931
"M","Ore","Rotenone",0.0476482114638876
"M","Ore","Rotenone",0.0503021117783876
"M","Ore","Rotenone",0.0458550910572877
"M","Ore","Rotenone",0.0477791750957099
"M","Ore","Rotenone",0.0576267911530386
"M","Ore","Rotenone",0.0490778889122598
"M","Ore","Rotenone",0.0651393125524386
"M","Ore","Rotenone",0.0615999873593442
"M","Ore","Rotenone",0.0416100141486517
"M","Ore","Rotenone",0.0611009997790686
"M","Ore","Rotenone",0.0561968355160345
"M","Ore","Rotenone",0.0693342787637798
"M","Ore","Rotenone",0.0604317011781045
"M","Ore","Rotenone",0.0598774363546796
"M","Ore","Rotenone",0.0571083349365654
"M","Ore","Rotenone",0.0684755223770947
"M","Ore","Rotenone",0.0480280544753649
"M","Ore","Rotenone",0.0612173929835384
"M","Ore","Rotenone",0.0612529695234505
"M","Ore","Rotenone",0.0450929091424081
"M","Ore","Rotenone",0.0384814936718291
"M","Ore","Rotenone",0.0458422501069132
"M","Ore","Rotenone",0.0509477943818248
"M","Ore","Rotenone",0.0374036124145845
"M","Ore","Rotenone",0.040918854284007
"M","Ore","Rotenone",0.0632435988094366
"M","Ore","Rotenone",0.0625177213147502
"M","Ore","Rotenone",0.0689101883210135
"M","Ore","Rotenone",0.0440273762189846
"M","Ore","Rotenone",0.0510179702703636
"M","Ore","Rotenone",0.041613240194155
"M","Ore","Rotenone",0.0599884640616698
"M","Ore","Rotenone",0.0530367810379238
"M","Ore","Rotenone",0.0630731742199436
"M","Ore","Rotenone",0.0566096582886369
"M","Ore","Rotenone",0.0718087767131302
"M","Ore","Rotenone",0.0477789494643048
"M","Ore","Rotenone",0.0620234793861079
"M","Ore","Rotenone",0.0515408925233975
"M","Ore","Rotenone",0.0461286339432474
"M","Ore","Rotenone",0.0609130612374747
"M","Ore","Rotenone",0.0620584992398527
"M","Ore","Rotenone",0.0555343022588599
"M","Ore","Rotenone",0.06554346464438
"M","Ore","Rotenone",0.0385554474379028
"M","Ore","Rotenone",0.0546998974697117
"M","Ore","Rotenone",0.0476330794795066
"M","Ore","Rotenone",0.0476005154449728
"M","Ore","Rotenone",0.0303593737009685
"M","Ore","Rotenone",0.0677618570890541
"M","Ore","Rotenone",0.0680365737519658
"M","Ore","Rotenone",0.0379071054544797
"M","Ore","Rotenone",0.0623080241091491
"M","Ore","Rotenone",0.0758519614040062
"M","Ore","Rotenone",0.0564820616273235
"M","Ore","Rotenone",0.0429249805940459
"M","Ore","Rotenone",0.0639257677341962
"M","Ore","Rotenone",0.0502563841881884
"M","Ore","Rotenone",0.0730388236094252
"M","Ore","Rotenone",0.0564241282093914
"M","Ore","Rotenone",0.0539171687912013
"M","Ore","Rotenone",0.0557198362867888
"M","Ore","Rotenone",0.0484820795789047
"M","Ore","Rotenone",0.053200994863427
"M","Ore","Rotenone",0.0679629733245708
"M","Ore","Rotenone",0.0560656658898202
"M","Ore","Rotenone",0.0638609431873851
"M","Ore","Rotenone",0.0605368448160257
"M","Ore","Rotenone",0.0682705653609434
"M","Ore","Rotenone",0.0635627685884967
"M","Ore","Rotenone",0.0555990976169723
"M","Ore","Rotenone",0.0678819901427933
"M","Ore","Rotenone",0.0528843995370698
"M","Ore","Rotenone",0.0570926476760874
"M","Ore","Rotenone",0.0478678490401619
"M","Ore","Rotenone",0.0555516072477911
"M","Ore","Rotenone",0.0576157279507683
"M","Ore","Rotenone",0.0685311853282263
"M","Ore","Rotenone",0.0662605237246387
"M","Ore","Rotenone",0.0585761377641075
"M","Ore","Rotenone",0.0558922949209564
"M","Ore","Rotenone",0.0557149588945191
"M","Ore","Rotenone",0.037510937335033
"M","Ore","Rotenone",0.0724863127129969
"M","Ore","Rotenone",0.0781858339808735
"M","Ore","Rotenone",0.0648821812912224
"M","Ore","Rotenone",0.0418671414334637
"M","Ore","Rotenone",0.0614828746703477
"M","Ore","Rotenone",0.0608499357732145
"M","Ore","Rotenone",0.0428617641165017
"M","Ore","Rotenone",0.0693986978399324
"M","Ore","Rotenone",0.0595058318725297
"M","Ore","Rotenone",0.0545858398975254
"M","Ore","Rotenone",0.0564621139665711
"M","Ore","Rotenone",0.0607174828622085
"M","Ore","Rotenone",0.0595771470965021
"M","Ore","Rotenone",0.0604742689689333
"M","Ore","Rotenone",0.0577345405237797
"M","Ore","Rotenone",0.0606830912401599
"M","Ore","Rotenone",0.0570870880525793
"M","Ore","Rotenone",0.0686725255234355
"M","Ore","Rotenone",0.0499539732117865
"M","Ore","Rotenone",0.0592248154451012
"M","Ore","Rotenone",0.0606591528283538
"M","Ore","Rotenone",0.049089253517154
"M","Ore","Rotenone",0.0694490712408403
"M","Ore","Rotenone",0.0663492123092498
"M","Ore","Rotenone",0.0565384895083918
"M","Ore","Rotenone",0.0541036666076776
"M","Ore","Rotenone",0.0653527325361972
"M","Ore","Rotenone",0.038698247243362
"M","Ore","Rotenone",0.0610269039586531
"M","Ore","Rotenone",0.0424072562941801
"M","Ore","Rotenone",0.0638242813709597
"M","Ore","Rotenone",0.0500008205121914
"M","Ore","Rotenone",0.0568102051694438
"M","Ore","Rotenone",0.048753042702311
"M","Ore","Rotenone",0.0548573080190625
"M","Ore","Rotenone",0.0343390825626814
"M","Ore","Rotenone",0.0409814590659632
"M","Ore","Rotenone",0.0510818612312372
"M","Ore","Rotenone",0.069444935373387
"M","Ore","Rotenone",0.0624780205367182
"M","Ore","Rotenone",0.0692287537218148
"M","Ore","Rotenone",0.0573071860026316
"M","Ore","Rotenone",0.0417511831946914
"M","Ore","Rotenone",0.0556286223142365
"M","Ore","Rotenone",0.0482592448807316
"M","Ore","Rotenone",0.0525491442332375
"M","Ore","Rotenone",0.0413890234245932
"M","Ore","Rotenone",0.0560469923353195
"M","Ore","Rotenone",0.0663059279404414
"M","Ore","Rotenone",0.0500390282554026
"M","Ore","Rotenone",0.043190255345585
"M","Ore","Rotenone",0.0540643914831389
"M","Ore","Rotenone",0.065530542006796
"M","Ore","Rotenone",0.0435807203422788
"M","Ore","Rotenone",0.0497647182874136
"M","Ore","Rotenone",0.0571576959562319
"M","Ore","Rotenone",0.0565255687706659
"M","Ore","Rotenone",0.057468602172007
"M","Ore","Rotenone",0.0572009297967141
"M","Ore","Rotenone",0.0499805720873039
"M","Ore","Rotenone",0.0396529935777924
"M","Ore","Rotenone",0.0514025516207166
"M","Ore","Rotenone",0.0696284712214341
"M","Ore","Rotenone",0.058178382493209
"M","Ore","Rotenone",0.0379832103527859
"M","Ore","Rotenone",0.0553833343268931
"M","Ore","Rotenone",0.0619912065735008
"M","Ore","Rotenone",0.0505292052169901
"M","Ore","Rotenone",0.0550186207490035
"M","Ore","Rotenone",0.0461207146783848
"M","Ore","Rotenone",0.0483582564582123
"M","Ore","Rotenone",0.0623077837610349
"M","Ore","Rotenone",0.0590043506989439
"M","Ore","Rotenone",0.0438347210273588
"M","Ore","Rotenone",0.0344148306455819
"M","Ore","Rotenone",0.0519473067203363
"M","Ore","Rotenone",0.0446463444782208
"M","Ore","Rotenone",0.0641749753879177
"M","Ore","Rotenone",0.0456363879221873
"M","Ore","Rotenone",0.0642354895915425
"M","Ore","Rotenone",0.0642260240700455
"M","Ore","Rotenone",0.0594917263584846
"M","Ore","Rotenone",0.0508025274192449
"M","Ore","Rotenone",0.0649802000649245
"M","Ore","Rotenone",0.0725241999721372
"M","Ore","Rotenone",0.0546432940351987
"M","Ore","Rotenone",0.0500626947578971
"M","Ore","Rotenone",0.0677739399165829
"M","Ore","Rotenone",0.0529750246852912
"M","Ore","Rotenone",0.0608735230491824
"M","Ore","Rotenone",0.0683337123059911
"M","Ore","Rotenone",0.0501885857627125
"M","Ore","Rotenone",0.0471010882982958
"M","Ore","Rotenone",0.0474055775719205
"M","Ore","Rotenone",0.0378053844083793
"M","Ore","Rotenone",0.0520190128147973
"M","Ore","Rotenone",0.0594261472010737
"M","Ore","Rotenone",0.0471967536046751
"M","Ore","Rotenone",0.0345603799151798
"M","Ore","Rotenone",0.0519866256586496
"M","Ore","Rotenone",0.0548663979227653
"M","Ore","Rotenone",0.0537499762771657
"M","Ore","Rotenone",0.0494394945290263
"M","Ore","Rotenone",0.0567469917104942
"M","Ore","Rotenone",0.0665136849523803
"M","Ore","Rotenone",0.0703104683359474
"M","Ore","Rotenone",0.0702143054137245
"M","Ore","Rotenone",0.0496857256479582
"M","Ore","Rotenone",0.0378018441449947
"M","Ore","Rotenone",0.0470411222436249
"M","Ore","Rotenone",0.0573504305631149
"M","Ore","Rotenone",0.0530049131335097
"M","Ore","Rotenone",0.0366022780139293
"M","Ore","Rotenone",0.0705464572787093
"M","Ore","Rotenone",0.0387693008439193
"M","Ore","Rotenone",0.0437171499019721
"M","Ore","Rotenone",0.0444972859857318
"M","Ore","Rotenone",0.0328574855777043
"M","Ore","Rotenone",0.0657817565364557
"M","Ore","Rotenone",0.0721768352843864
"M","Ore","Rotenone",0.0543870343874277
"M","Ore","Rotenone",0.07188447930076
"M","Ore","Rotenone",0.0517362207970051
"M","Ore","Rotenone",0.0635336599284183
"M","Ore","Rotenone",0.0525863897371616
"M","Ore","Rotenone",0.0533699768436467
"M","Ore","Rotenone",0.0534054829049898
"M","Ore","Rotenone",0.0473900021031231
"M","Ore","Rotenone",0.073106441054037
"M","Ore","Rotenone",0.0244579618549787
"M","Ore","Rotenone",0.0579680603030493
"M","Ore","Rotenone",0.0547719100272908
"M","Ore","Rotenone",0.0497126692277638
"M","Ore","Rotenone",0.0469200422309085
"M","Ore","Rotenone",0.0708671772520332
"M","Ore","Rotenone",0.0589456258365593
"M","Ore","Rotenone",0.0583530875645553
"M","Ore","Rotenone",0.0710655933562372
"M","Ore","Rotenone",0.0410133295789272
"M","Ore","Rotenone",0.0582139958661001
"M","Ore","Rotenone",0.0599836469297783
"M","Ore","Rotenone",0.0435381366217786
"M","Ore","Rotenone",0.0416992178294378
"M","Ore","Rotenone",0.0538999520444157
"M","Ore","Rotenone",0.0615674673202477
"M","Ore","Rotenone",0.0678901209285218
"M","Ore","Rotenone",0.049579956327179
"M","Ore","Rotenone",0.0494635021675077
"M","Ore","Rotenone",0.0423380231859778
"M","Ore","Rotenone",0.0519634170656309
"M","Ore","Rotenone",0.049217473570902
"M","Ore","Rotenone",0.0610826715967773
"M","Ore","Rotenone",0.049494323944039
"M","Ore","Rotenone",0.0689638274250088
"M","Ore","Rotenone",0.0671776961538599
"M","Ore","Rotenone",0.057459889737504
"M","Ore","Rotenone",0.0465481629417369
"M","Ore","Rotenone",0.0554224435263601
"M","Ore","Rotenone",0.0405321816584981
"M","Ore","Rotenone",0.0652075129219799
"M","Ore","Rotenone",0.0403493433187266
"M","Ore","Rotenone",0.0567621147117482
"M","Ore","Rotenone",0.0455426482019713
"M","Ore","Rotenone",0.0345618072039476
"M","Ore","Rotenone",0.0387718018813313
"M","Ore","Rotenone",0.0615488188705858
"M","Ore","Rotenone",0.0699475434281607
"M","Ore","Rotenone",0.0622792911167064
"M","Ore","Rotenone",0.0537968666975103
"M","Ore","Rotenone",0.0517283473865843
"M","Ore","Rotenone",0.0652347800212795
"M","Ore","Rotenone",0.0587591890562774
"M","Ore","Rotenone",0.0373911992861264
"M","Ore","Rotenone",0.0621978128671206
"M","Ore","Rotenone",0.0319469583656539
"M","Ore","Rotenone",0.0710285829842574
"M","Ore","Rotenone",0.078683446572327
