Mito,Nuc,treatment,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,vial,build
Bei11,375,R,F,71223,3,Bei11_375AR_F_071223__2,82,132,3.2558,38.432,0.9942,0,0.028,2,A
Bei11,375,R,F,71223,3,Bei11_375AR_F_071223__3,42,92,2.6194,83.2327,0.9687,0,0.0533,3,A
Bei11,375,R,F,71223,3,Bei11_375AR_F_071223__4,9,59,3.7073,46.0276,0.9939,0,0.0327,4,A
Bei11,375,R,F,71223,3,Bei11_375AR_F_071223__5,89,139,2.2207,48.7993,0.9932,0,0.0206,5,A
Bei11,375,R,F,71223,3,Bei11_375AR_F_071223__6,57,107,2.5016,59.2467,0.9887,0,0.0301,6,A
Bei11,375,R,F,71323,1,Bei11_375BR_F_071323__1,40,90,2.5976,58.6812,0.9839,0,0.0375,1,B
Bei11,375,R,F,71323,1,Bei11_375BR_F_071323__2,7,57,3.4816,68.7374,0.9957,0,0.0257,2,B
Bei11,375,R,F,71323,1,Bei11_375BR_F_071323__3,7,57,4.5013,80.7852,0.9827,0,0.0672,3,B
Bei11,375,R,F,71323,1,Bei11_375BR_F_071323__4,12,62,3.6666,65.0742,0.9885,0,0.0445,4,B
Bei11,375,R,F,71323,1,Bei11_375BR_F_071323__5,43,93,3.1831,45.0518,0.9772,0,0.0549,5,B
Bei11,375,R,F,71323,1,Bei11_375BR_F_071323__6,29,79,4.1346,82.2363,0.9868,0,0.0538,6,B
Bei11,375,R,F,71323,2,Bei11_375BR_F_071323__1,58,108,2.0702,86.751,0.909,0,0.0754,1,B
Bei11,375,R,F,71323,2,Bei11_375BR_F_071323__2,61,111,3.6277,5.8121,0.9723,0,0.0692,2,B
Bei11,375,R,F,71323,2,Bei11_375BR_F_071323__3,54,104,3.3086,86.0844,0.9848,0,0.0464,3,B
Bei11,375,R,F,71323,2,Bei11_375BR_F_071323__4,32,82,3.2402,74.7745,0.9866,0,0.0426,4,B
Bei11,375,R,F,71323,2,Bei11_375BR_F_071323__5,85,135,2.9281,38.0525,0.9795,0,0.0477,5,B
Bei11,375,R,F,71323,2,Bei11_375BR_F_071323__6,17,67,2.9646,67.8976,0.9607,0,0.068,6,B
Bei11,375,R,F,71323,3,Bei11_375BR_F_071323__1,8,58,3.8468,54.8867,0.9975,0,0.0215,1,B
Bei11,375,R,F,71323,3,Bei11_375BR_F_071323__2,41,91,2.0396,39.4676,0.9837,0,0.0296,2,B
Bei11,375,R,F,71323,3,Bei11_375BR_F_071323__3,34,84,3.1621,50.4078,0.9883,0,0.0387,3,B
Bei11,375,R,F,71323,3,Bei11_375BR_F_071323__4,58,108,3.1696,25.1523,0.9982,0,0.0151,4,B
Bei11,375,R,F,71323,3,Bei11_375BR_F_071323__5,36,86,3.1012,49.6274,0.9979,0,0.0161,5,B
Bei11,375,R,F,71323,3,Bei11_375BR_F_071323__6,45,95,3.443,31.3924,0.9931,0,0.0323,6,B
Bei11,375,R,F,71323,4,Bei11_375BR_F_071323__1,14,64,3.0888,48.7659,0.9924,0,0.0304,1,B
Bei11,375,R,F,71323,4,Bei11_375BR_F_071323__2,40,90,3.2256,17.4453,0.9899,0,0.0367,2,B
Bei11,375,R,F,71323,4,Bei11_375BR_F_071323__3,30,80,2.6352,33.171,0.9908,0,0.0285,3,B
Bei11,375,R,F,71323,4,Bei11_375BR_F_071323__4,91,141,2.6352,55.4165,0.995,0,0.021,4,B
Bei11,375,R,F,71323,4,Bei11_375BR_F_071323__5,51,101,3.5264,30.9897,0.9968,0,0.0225,5,B
Bei11,375,R,F,71323,4,Bei11_375BR_F_071323__6,20,70,3.6608,14.7657,0.9888,0,0.0439,6,B
Bei11,375,R,F,71323,5,Bei11_375BR_F_071323__1,52,102,3.3104,58.1792,0.9906,0,0.0362,1,B
Bei11,375,R,F,71323,5,Bei11_375BR_F_071323__2,88,138,2.255,39.0302,0.9942,0,0.0193,2,B
Bei11,375,R,F,71323,5,Bei11_375BR_F_071323__3,41,91,2.709,25.253,0.9928,0,0.0259,3,B
Bei11,375,R,F,71323,5,Bei11_375BR_F_071323__4,19,69,2.563,59.572,0.9917,0,0.0264,4,B
Bei11,375,R,F,71323,5,Bei11_375BR_F_071323__5,60,110,3.154,57.0853,0.9896,0,0.0363,5,B
Bei11,375,R,F,71323,5,Bei11_375BR_F_071323__6,78,128,3.3548,34.4683,0.983,0,0.0498,6,B
Bei11,375,R,M,71223,1,Bei11_375AR_M_071223__1,67,117,4.4455,15.3919,0.9847,0,0.0623,1,A
Bei11,375,R,M,71223,1,Bei11_375AR_M_071223__2,30,80,3.5258,127.4645,0.9895,0,0.0409,2,A
Bei11,375,R,M,71223,1,Bei11_375AR_M_071223__3,52,102,3.6545,45.8308,0.9925,0,0.0358,3,A
Bei11,375,R,M,71223,1,Bei11_375AR_M_071223__4,19,69,4.1987,40.5425,0.9916,0,0.0436,4,A
Bei11,375,R,M,71223,1,Bei11_375AR_M_071223__5,42,92,3.3336,107.7026,0.9895,0,0.0387,5,A
Bei11,375,R,M,71223,1,Bei11_375AR_M_071223__6,37,87,4.0768,13.9536,0.9892,0,0.048,6,A
Bei11,375,R,M,71223,2,Bei11_375AR_M_071223__1,46,96,4.1333,52.7623,0.9784,0,0.0694,1,A
Bei11,375,R,M,71223,2,Bei11_375AR_M_071223__2,2,52,4.4962,40.7029,0.989,0,0.0533,2,A
Bei11,375,R,M,71223,2,Bei11_375AR_M_071223__3,8,58,3.7993,62.8477,0.9915,0,0.0395,3,A
Bei11,375,R,M,71223,2,Bei11_375AR_M_071223__4,11,61,3.8673,54.1807,0.9904,0,0.0429,4,A
Bei11,375,R,M,71223,2,Bei11_375AR_M_071223__5,0,50,4.3353,87.7367,0.9946,0,0.0359,5,A
Bei11,375,R,M,71223,2,Bei11_375AR_M_071223__6,31,81,4.3022,60.5123,0.9895,0,0.0498,6,A
Bei11,375,R,M,71223,3,Bei11_375AR_M_071223__1,27,77,4.4413,35.1101,0.9751,0,0.0802,1,A
Bei11,375,R,M,71223,3,Bei11_375AR_M_071223__2,11,61,2.5245,73.0959,0.981,0,0.0397,2,A
Bei11,375,R,M,71223,3,Bei11_375AR_M_071223__3,12,62,4.2728,57.1718,0.9902,0,0.0479,3,A
Bei11,375,R,M,71223,3,Bei11_375AR_M_071223__4,17,67,4.4593,33.6577,0.9842,0,0.0638,4,A
Bei11,375,R,M,71223,3,Bei11_375AR_M_071223__5,27,77,3.9611,53.1679,0.9909,0,0.0426,5,A
Bei11,375,R,M,71223,3,Bei11_375AR_M_071223__6,11,61,2.8791,65.4553,0.9822,0,0.0437,6,A
Bei11,375,R,M,71323,1,Bei11_375BR_M_071323__1,0,50,3.928,73.5043,0.9944,0,0.0331,1,B
Bei11,375,R,M,71323,1,Bei11_375BR_M_071323__2,24,74,2.6861,55.2448,0.9787,0,0.0448,2,B
Bei11,375,R,M,71323,1,Bei11_375BR_M_071323__3,43,93,4.271,40.6648,0.9789,0,0.0708,3,B
Bei11,375,R,M,71323,1,Bei11_375BR_M_071323__4,41,91,4.0302,51.437,0.9871,0,0.0519,4,B
Bei11,375,R,M,71323,1,Bei11_375BR_M_071323__5,1,51,3.2245,83.9738,0.9702,0,0.0639,5,B
Bei11,375,R,M,71323,1,Bei11_375BR_M_071323__6,14,64,3.3512,48.8047,0.9793,0,0.055,6,B
Bei11,375,R,M,71323,2,Bei11_375BR_M_071323__1,1,51,3.4378,43.9391,0.9847,0,0.0482,1,B
Bei11,375,R,M,71323,2,Bei11_375BR_M_071323__2,72,122,2.4185,90.1574,0.9695,0,0.0485,2,B
Bei11,375,R,M,71323,2,Bei11_375BR_M_071323__3,21,71,3.2987,78.4691,0.9846,0,0.0464,3,B
Bei11,375,R,M,71323,2,Bei11_375BR_M_071323__4,73,123,2.7434,63.6304,0.9641,0,0.0599,4,B
Bei11,375,R,M,71323,2,Bei11_375BR_M_071323__5,11,61,3.9922,75.0361,0.9927,0,0.0385,5,B
Bei11,375,R,M,71323,2,Bei11_375BR_M_071323__6,52,102,4.0608,24.018,0.9899,0,0.0463,6,B
Bei11,375,R,M,71323,3,Bei11_375BR_M_071323__1,35,85,3.83,38.1241,0.9887,0,0.0461,1,B
Bei11,375,R,M,71323,3,Bei11_375BR_M_071323__2,24,74,3.931,67.9923,0.9843,0,0.0559,2,B
Bei11,375,R,M,71323,3,Bei11_375BR_M_071323__3,29,79,2.9707,90.8982,0.9787,0,0.0494,3,B
Bei11,375,R,M,71323,3,Bei11_375BR_M_071323__4,34,84,4.261,23.53,0.9941,0,0.037,4,B
Bei11,375,R,M,71323,3,Bei11_375BR_M_071323__5,0,50,3.5973,75.7238,0.9551,0,0.0886,5,B
Bei11,375,R,M,71323,3,Bei11_375BR_M_071323__6,18,68,3.6124,43.8022,0.9749,0,0.0654,6,B
Bei11,Ore,C,F,71223,1,Bei11_OreAC_F_071223__1,21,71,1.9327,31.3039,0.9851,0,0.0268,1,A
Bei11,Ore,C,F,71223,1,Bei11_OreAC_F_071223__2,19,69,1.2897,78.3185,0.9771,0,0.0223,2,A
Bei11,Ore,C,F,71223,1,Bei11_OreAC_F_071223__3,11,61,1.453,50.0405,0.9713,0,0.0282,3,A
Bei11,Ore,C,F,71223,1,Bei11_OreAC_F_071223__4,81,131,2.1785,-4.6793,0.9643,0,0.0475,4,A
Bei11,Ore,C,F,71223,1,Bei11_OreAC_F_071223__5,92,142,2.059,8.7454,0.9546,0,0.051,5,A
Bei11,Ore,C,F,71223,1,Bei11_OreAC_F_071223__6,42,92,2.0855,12.5173,0.9851,0,0.0289,6,A
Bei11,Ore,C,F,71223,2,Bei11_OreAC_F_071223__1,35,85,2.6429,58.7776,0.947,0,0.0712,1,A
Bei11,Ore,C,F,71223,2,Bei11_OreAC_F_071223__2,21,71,1.2386,36.4678,0.9565,0,0.03,2,A
Bei11,Ore,C,F,71223,2,Bei11_OreAC_F_071223__3,17,67,2.0502,38.8947,0.9747,0,0.0373,3,A
Bei11,Ore,C,F,71223,2,Bei11_OreAC_F_071223__4,48,98,2.2133,22.4326,0.9748,0,0.0402,4,A
Bei11,Ore,C,F,71223,2,Bei11_OreAC_F_071223__5,62,112,1.9022,22.8345,0.9935,0,0.0173,5,A
Bei11,Ore,C,F,71223,2,Bei11_OreAC_F_071223__6,17,67,0.9495,22.5014,0.9785,0,0.0159,6,A
Bei11,Ore,C,F,71223,3,Bei11_OreAC_F_071223__1,3,53,2.3024,54.84,0.9648,0,0.0498,1,A
Bei11,Ore,C,F,71223,3,Bei11_OreAC_F_071223__2,39,89,1.9192,9.6621,0.9796,0,0.0313,2,A
Bei11,Ore,C,F,71223,3,Bei11_OreAC_F_071223__3,92,142,1.3975,39.5504,0.9902,0,0.0156,3,A
Bei11,Ore,C,F,71223,3,Bei11_OreAC_F_071223__4,92,142,1.6474,33.4335,0.9877,0,0.0207,4,A
Bei11,Ore,C,F,71223,3,Bei11_OreAC_F_071223__5,89,139,1.6718,19.4554,0.945,0,0.0459,5,A
Bei11,Ore,C,F,71223,3,Bei11_OreAC_F_071223__6,19,69,1.2899,22.2365,0.9861,0,0.0172,6,A
Bei11,Ore,C,F,71323,1,Bei11_OreBC_F_071323__1,38,88,1.8896,19.8966,0.9766,0,0.033,1,B
Bei11,Ore,C,F,71323,1,Bei11_OreBC_F_071323__2,71,121,0.8426,59.5204,0.944,0,0.0234,2,B
Bei11,Ore,C,F,71323,1,Bei11_OreBC_F_071323__3,45,95,1.6983,24.3267,0.9757,0,0.0302,3,B
Bei11,Ore,C,F,71323,1,Bei11_OreBC_F_071323__4,17,67,1.5698,31.1182,0.9754,0,0.0282,4,B
Bei11,Ore,C,F,71323,1,Bei11_OreBC_F_071323__5,92,142,1.8238,14.4904,0.9984,0,0.0082,5,B
Bei11,Ore,C,F,71323,1,Bei11_OreBC_F_071323__6,42,92,1.6893,8.687,0.9767,0,0.0294,6,B
Bei11,Ore,C,F,71323,2,Bei11_OreBC_F_071323__1,17,67,1.0982,28.8376,0.9691,0,0.0222,1,B
Bei11,Ore,C,F,71323,2,Bei11_OreBC_F_071323__2,41,91,1.8497,0.862,0.9836,0,0.027,2,B
Bei11,Ore,C,F,71323,2,Bei11_OreBC_F_071323__3,92,142,2.5159,5.2246,0.9803,0,0.0402,3,B
Bei11,Ore,C,F,71323,2,Bei11_OreBC_F_071323__4,89,139,1.4877,15.5174,0.9653,0,0.0319,4,B
Bei11,Ore,C,F,71323,2,Bei11_OreBC_F_071323__5,33,83,1.3234,48.1523,0.966,0,0.0281,5,B
Bei11,Ore,C,F,71323,2,Bei11_OreBC_F_071323__6,39,89,0.7279,36.235,0.9117,0,0.026,6,B
Bei11,Ore,C,F,71323,3,Bei11_OreBC_F_071323__1,92,142,0.6511,20.9979,0.9396,0,0.0188,1,B
Bei11,Ore,C,F,71323,3,Bei11_OreBC_F_071323__2,35,85,1.8938,-1.8517,0.956,0,0.0461,2,B
Bei11,Ore,C,F,71323,3,Bei11_OreBC_F_071323__3,89,139,2.7668,-26.2824,0.9915,0,0.0289,3,B
Bei11,Ore,C,F,71323,3,Bei11_OreBC_F_071323__4,54,104,1.5865,-2.0322,0.9888,0,0.019,4,B
Bei11,Ore,C,F,71323,3,Bei11_OreBC_F_071323__5,30,80,1.8995,34.6408,0.9756,0,0.0339,5,B
Bei11,Ore,C,F,71323,3,Bei11_OreBC_F_071323__6,43,93,1.6384,-3.2529,0.9528,0,0.0414,6,B
Bei11,Ore,C,M,71223,1,Bei11_OreAC_M_071223__1,80,130,2.8406,-14.5736,0.9742,0,0.0522,1,A
Bei11,Ore,C,M,71223,1,Bei11_OreAC_M_071223__2,4,54,1.9336,57.1619,0.9716,0,0.0374,2,A
Bei11,Ore,C,M,71223,1,Bei11_OreAC_M_071223__3,3,53,1.7933,47.2584,0.9853,0,0.0247,3,A
Bei11,Ore,C,M,71223,1,Bei11_OreAC_M_071223__4,51,101,4.2044,-22.6801,0.9952,0,0.0328,4,A
Bei11,Ore,C,M,71223,1,Bei11_OreAC_M_071223__5,92,142,2.6833,13.8877,0.9883,0,0.0329,5,A
Bei11,Ore,C,M,71223,1,Bei11_OreAC_M_071223__6,0,50,2.043,43.853,0.983,0,0.0303,6,A
Bei11,Ore,C,M,71223,2,Bei11_OreAC_M_071223__1,74,124,2.4273,48.7391,0.9895,0,0.0281,1,A
Bei11,Ore,C,M,71223,2,Bei11_OreAC_M_071223__2,36,86,3.1297,59.0981,0.9661,0,0.0664,2,A
Bei11,Ore,C,M,71223,2,Bei11_OreAC_M_071223__3,92,142,2.0853,117.9665,0.9886,0,0.0252,3,A
Bei11,Ore,C,M,71223,2,Bei11_OreAC_M_071223__4,86,136,3.6765,-10.2204,0.9898,0,0.0419,4,A
Bei11,Ore,C,M,71223,2,Bei11_OreAC_M_071223__5,54,104,3.4036,28.5093,0.9801,0,0.0547,5,A
Bei11,Ore,C,M,71223,2,Bei11_OreAC_M_071223__6,67,117,2.5051,48.9011,0.9695,0,0.0503,6,A
Bei11,Ore,C,M,71223,3,Bei11_OreAC_M_071223__1,90,140,2.7945,3.3172,0.9822,0,0.0424,1,A
Bei11,Ore,C,M,71223,3,Bei11_OreAC_M_071223__2,31,81,2.7549,17.4374,0.985,0,0.0382,2,A
Bei11,Ore,C,M,71223,3,Bei11_OreAC_M_071223__3,80,130,2.0952,94.3765,0.973,0,0.0395,3,A
Bei11,Ore,C,M,71223,3,Bei11_OreAC_M_071223__4,46,96,3.0764,53.2247,0.9992,0,0.0095,4,A
Bei11,Ore,C,M,71223,3,Bei11_OreAC_M_071223__5,26,76,2.4624,32.4148,0.9879,0,0.0307,5,A
Bei11,Ore,C,M,71223,3,Bei11_OreAC_M_071223__6,31,81,2.4745,23.0291,0.9831,0,0.0365,6,A
Bei11,Ore,C,M,71323,1,Bei11_OreBC_M_071323__1,71,121,3.2494,21.6386,0.9973,0,0.0189,1,B
Bei11,Ore,C,M,71323,1,Bei11_OreBC_M_071323__2,19,69,1.7023,22.1604,0.9833,0,0.025,2,B
Bei11,Ore,C,M,71323,1,Bei11_OreBC_M_071323__3,23,73,1.7937,41.2892,0.9024,0,0.068,3,B
Bei11,Ore,C,M,71323,1,Bei11_OreBC_M_071323__4,19,69,3.4011,21.6203,0.9893,0,0.0399,4,B
Bei11,Ore,C,M,71323,1,Bei11_OreBC_M_071323__5,2,52,2.0003,38.5133,0.9885,0,0.0242,5,B
Bei11,Ore,C,M,71323,1,Bei11_OreBC_M_071323__6,77,127,3.2184,-9.8975,0.9783,0,0.054,6,B
Bei11,Ore,C,M,71323,2,Bei11_OreBC_M_071323__1,34,84,2.7333,23.4533,0.991,0,0.0292,1,B
Bei11,Ore,C,M,71323,2,Bei11_OreBC_M_071323__2,56,106,2.0961,48.9865,0.9273,0,0.0671,2,B
Bei11,Ore,C,M,71323,2,Bei11_OreBC_M_071323__3,92,142,3.1549,-42.1612,0.9753,0,0.0567,3,B
Bei11,Ore,C,M,71323,2,Bei11_OreBC_M_071323__4,32,82,3.8228,-1.9435,0.9955,0,0.0288,4,B
Bei11,Ore,C,M,71323,2,Bei11_OreBC_M_071323__5,32,82,3.4171,14.7121,0.9866,0,0.0449,5,B
Bei11,Ore,C,M,71323,2,Bei11_OreBC_M_071323__6,34,84,3.1801,2.2298,0.9817,0,0.049,6,B
Bei11,Ore,C,M,71323,3,Bei11_OreBC_M_071323__1,54,104,3.1675,-13.7221,0.9821,0,0.0482,1,B
Bei11,Ore,C,M,71323,3,Bei11_OreBC_M_071323__2,88,138,2.425,-3.5541,0.9643,0,0.0529,2,B
Bei11,Ore,C,M,71323,3,Bei11_OreBC_M_071323__3,43,93,2.9191,0.4123,0.9849,0,0.0408,3,B
Bei11,Ore,C,M,71323,3,Bei11_OreBC_M_071323__4,37,87,3.1869,34.6772,0.9775,0,0.0546,4,B
Bei11,Ore,C,M,71323,3,Bei11_OreBC_M_071323__5,9,59,2.9464,59.1661,0.9865,0,0.0388,5,B
Bei11,Ore,C,M,71323,3,Bei11_OreBC_M_071323__6,81,131,2.014,36.148,0.9951,0,0.0159,6,B
Bei11,Ore,R,F,71223,1,Bei11_OreAR_F_071223__1,28,78,1.8891,33.6185,0.9692,0,0.0381,1,A
Bei11,Ore,R,F,71223,1,Bei11_OreAR_F_071223__2,30,80,1.5262,7.2905,0.9732,0,0.0286,2,A
Bei11,Ore,R,F,71223,1,Bei11_OreAR_F_071223__3,82,132,1.9501,6.9026,0.995,0,0.0156,3,A
Bei11,Ore,R,F,71223,1,Bei11_OreAR_F_071223__4,8,58,1.7089,15.7316,0.9468,0,0.0461,4,A
Bei11,Ore,R,F,71223,1,Bei11_OreAR_F_071223__5,88,138,1.4209,22.4044,0.9827,0,0.0213,5,A
Bei11,Ore,R,F,71223,1,Bei11_OreAR_F_071223__6,43,93,1.7606,2.2956,0.9783,0,0.0296,6,A
Bei11,Ore,R,F,71223,2,Bei11_OreAR_F_071223__1,23,73,1.5246,24.2283,0.9784,0,0.0255,1,A
Bei11,Ore,R,F,71223,2,Bei11_OreAR_F_071223__2,60,110,1.757,35.1003,0.9695,0,0.0353,2,A
Bei11,Ore,R,F,71223,2,Bei11_OreAR_F_071223__3,57,107,1.8338,3.2516,0.9855,0,0.0251,3,A
Bei11,Ore,R,F,71223,2,Bei11_OreAR_F_071223__4,42,92,1.5444,13.0711,0.9541,0,0.0385,4,A
Bei11,Ore,R,F,71223,2,Bei11_OreAR_F_071223__5,24,74,1.0408,46.3747,0.9073,0,0.0383,5,A
Bei11,Ore,R,F,71223,2,Bei11_OreAR_F_071223__6,51,101,1.7073,6.9507,0.9711,0,0.0333,6,A
Bei11,Ore,R,F,71223,3,Bei11_OreAR_F_071223__1,25,75,2.3431,6.1056,0.99,0,0.0265,1,A
Bei11,Ore,R,F,71223,3,Bei11_OreAR_F_071223__2,1,51,1.0399,28.0563,0.9863,0,0.0138,2,A
Bei11,Ore,R,F,71223,3,Bei11_OreAR_F_071223__3,32,82,2.0232,8.5839,0.9711,0,0.0395,3,A
Bei11,Ore,R,F,71223,3,Bei11_OreAR_F_071223__4,35,85,2.5555,1.2903,0.9717,0,0.0493,4,A
Bei11,Ore,R,F,71223,3,Bei11_OreAR_F_071223__5,47,97,1.4933,29.2796,0.9484,0,0.0396,5,A
Bei11,Ore,R,F,71223,3,Bei11_OreAR_F_071223__6,46,96,1.3973,4.5859,0.9631,0,0.031,6,A
Bei11,Ore,R,F,71323,1,Bei11_OreBR_F_071323__1,19,69,1.589,55.0253,0.9567,0,0.0384,1,B
Bei11,Ore,R,F,71323,1,Bei11_OreBR_F_071323__2,2,52,1.121,42.139,0.967,0,0.0235,2,B
Bei11,Ore,R,F,71323,1,Bei11_OreBR_F_071323__3,27,77,2.1368,28.5474,0.9874,0,0.0272,3,B
Bei11,Ore,R,F,71323,1,Bei11_OreBR_F_071323__4,68,118,1.0253,19.401,0.961,0,0.0234,4,B
Bei11,Ore,R,F,71323,1,Bei11_OreBR_F_071323__5,30,80,1.7276,21.833,0.9828,0,0.0258,5,B
Bei11,Ore,R,F,71323,1,Bei11_OreBR_F_071323__6,31,81,1.5345,15.5055,0.9873,0,0.0196,6,B
Bei11,Ore,R,F,71323,2,Bei11_OreBR_F_071323__1,34,84,1.7732,33.6475,0.9191,0,0.0604,1,B
Bei11,Ore,R,F,71323,2,Bei11_OreBR_F_071323__2,73,123,0.5731,34.3987,0.9409,0,0.0164,2,B
Bei11,Ore,R,F,71323,2,Bei11_OreBR_F_071323__3,52,102,2.9246,-1.4124,0.9851,0,0.0406,3,B
Bei11,Ore,R,F,71323,2,Bei11_OreBR_F_071323__4,83,133,1.2094,31.2626,0.9319,0,0.0374,4,B
Bei11,Ore,R,F,71323,2,Bei11_OreBR_F_071323__5,91,141,1.2074,41.0068,0.9686,0,0.0246,5,B
Bei11,Ore,R,F,71323,2,Bei11_OreBR_F_071323__6,11,61,1.512,66.1637,0.7543,0,0.1044,6,B
Bei11,Ore,R,F,71323,3,Bei11_OreBR_F_071323__1,42,92,2.0898,2.5972,0.9762,0,0.0369,1,B
Bei11,Ore,R,F,71323,3,Bei11_OreBR_F_071323__2,75,125,1.044,12.5619,0.9568,0,0.0252,2,B
Bei11,Ore,R,F,71323,3,Bei11_OreBR_F_071323__3,85,135,2.0234,-1.9485,0.9857,0,0.0274,3,B
Bei11,Ore,R,F,71323,3,Bei11_OreBR_F_071323__4,46,96,1.3709,28.2154,0.9797,0,0.0223,4,B
Bei11,Ore,R,F,71323,3,Bei11_OreBR_F_071323__5,26,76,1.4218,17.3264,0.9831,0,0.021,5,B
Bei11,Ore,R,F,71323,3,Bei11_OreBR_F_071323__6,49,99,1.4566,-0.7823,0.9535,0,0.0365,6,B
Bei11,Ore,R,M,71223,1,Bei11_OreAR_M_071223__1,65,115,2.4557,0.0671,0.9939,0,0.0216,1,A
Bei11,Ore,R,M,71223,1,Bei11_OreAR_M_071223__2,69,119,2.3359,27.5844,0.9858,0,0.0316,2,A
Bei11,Ore,R,M,71223,1,Bei11_OreAR_M_071223__3,49,99,3.0868,18.1581,0.9901,0,0.0348,3,A
Bei11,Ore,R,M,71223,1,Bei11_OreAR_M_071223__4,30,80,2.479,50.2393,0.9708,0,0.0486,4,A
Bei11,Ore,R,M,71223,1,Bei11_OreAR_M_071223__5,82,132,1.204,25.7491,0.8256,0,0.0653,5,A
Bei11,Ore,R,M,71223,1,Bei11_OreAR_M_071223__6,35,85,2.6897,46.9394,0.9884,0,0.0328,6,A
Bei11,Ore,R,M,71223,2,Bei11_OreAR_M_071223__1,66,116,3.2085,-39.5085,0.9917,0,0.0331,1,A
Bei11,Ore,R,M,71223,2,Bei11_OreAR_M_071223__2,82,132,2.0403,15.505,0.9709,0,0.04,2,A
Bei11,Ore,R,M,71223,2,Bei11_OreAR_M_071223__3,0,50,1.7804,52.5795,0.9738,0,0.033,3,A
Bei11,Ore,R,M,71223,2,Bei11_OreAR_M_071223__4,43,93,2.1724,50.4582,0.9934,0,0.0199,4,A
Bei11,Ore,R,M,71223,2,Bei11_OreAR_M_071223__5,0,50,1.0026,62.069,0.8934,0,0.04,5,A
Bei11,Ore,R,M,71223,2,Bei11_OreAR_M_071223__6,7,57,1.4564,73.7876,0.9384,0,0.0426,6,A
Bei11,Ore,R,M,71223,3,Bei11_OreAR_M_071223__1,57,107,2.9182,-4.2114,0.9855,0,0.0399,1,A
Bei11,Ore,R,M,71223,3,Bei11_OreAR_M_071223__2,59,109,3.3041,-0.5163,0.996,0,0.0234,2,A
Bei11,Ore,R,M,71223,3,Bei11_OreAR_M_071223__3,42,92,3.1127,16.2443,0.9882,0,0.0382,3,A
Bei11,Ore,R,M,71223,3,Bei11_OreAR_M_071223__4,82,132,2.6255,39.5969,0.9784,0,0.044,4,A
Bei11,Ore,R,M,71223,3,Bei11_OreAR_M_071223__5,68,118,1.7172,31.6165,0.9589,0,0.0403,5,A
Bei11,Ore,R,M,71223,3,Bei11_OreAR_M_071223__6,21,71,2.1474,40.8377,0.989,0,0.0255,6,A
Bei11,Ore,R,M,71323,1,Bei11_OreBR_M_071323__1,42,92,3.0379,19.52,0.9947,0,0.0249,1,B
Bei11,Ore,R,M,71323,1,Bei11_OreBR_M_071323__2,49,99,2.5895,23.8112,0.9748,0,0.0471,2,B
Bei11,Ore,R,M,71323,1,Bei11_OreBR_M_071323__3,24,74,3.2965,20.5604,0.9892,0,0.0388,3,B
Bei11,Ore,R,M,71323,1,Bei11_OreBR_M_071323__4,21,71,2.6631,15.5935,0.9905,0,0.0293,4,B
Bei11,Ore,R,M,71323,1,Bei11_OreBR_M_071323__5,38,88,2.7041,12.2689,0.9866,0,0.0355,5,B
Bei11,Ore,R,M,71323,1,Bei11_OreBR_M_071323__6,24,74,3.2422,15.0071,0.9921,0,0.0325,6,B
Bei11,Ore,R,M,71323,2,Bei11_OreBR_M_071323__1,39,89,3.0357,29.7709,0.9937,0,0.0273,1,B
Bei11,Ore,R,M,71323,2,Bei11_OreBR_M_071323__2,61,111,2.9491,15.309,0.9957,0,0.0217,2,B
Bei11,Ore,R,M,71323,2,Bei11_OreBR_M_071323__3,38,88,2.758,49.1768,0.9915,0,0.0287,3,B
Bei11,Ore,R,M,71323,2,Bei11_OreBR_M_071323__4,23,73,2.7268,25.7712,0.994,0,0.0237,4,B
Bei11,Ore,R,M,71323,2,Bei11_OreBR_M_071323__5,25,75,3.3437,13.7981,0.9911,0,0.0357,5,B
Bei11,Ore,R,M,71323,2,Bei11_OreBR_M_071323__6,54,104,3.2742,45.6986,0.9965,0,0.0217,6,B
Bei11,Ore,R,M,71323,3,Bei11_OreBR_M_071323__1,35,85,3.4101,18.5701,0.9956,0,0.0255,1,B
Bei11,Ore,R,M,71323,3,Bei11_OreBR_M_071323__2,87,137,2.104,43.4982,0.9864,0,0.0278,2,B
Bei11,Ore,R,M,71323,3,Bei11_OreBR_M_071323__3,30,80,2.6264,25.099,0.9695,0,0.0527,3,B
Bei11,Ore,R,M,71323,3,Bei11_OreBR_M_071323__4,88,138,2.6721,14.6234,0.9721,0,0.0512,4,B
Bei11,Ore,R,M,71323,3,Bei11_OreBR_M_071323__5,72,122,2.6447,11.1784,0.9749,0,0.0479,5,B
Bei11,Ore,R,M,71323,3,Bei11_OreBR_M_071323__6,64,114,2.7787,50.1234,0.9779,0,0.0471,6,B
Bei23,375,C,F,71223,1,Bei23_375AC_F_071223__1,50,100,3.6976,13.9856,0.9864,0,0.0489,1,A
Bei23,375,C,F,71223,1,Bei23_375AC_F_071223__2,40,90,3.3329,78.3136,0.9989,0,0.0127,2,A
Bei23,375,C,F,71223,1,Bei23_375AC_F_071223__3,52,102,3.7579,9.823,0.9968,0,0.0241,3,A
