Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,vial,build
Ore,Ore,M,080123Parental,1,Parental_OreRR_M_080123Parental__1,52,102,2.6327,25.6481,0.9856,0,0.0359,R,1,parental
Ore,Ore,M,080123Parental,1,Parental_OreRR_M_080123Parental__2,12,62,1.7062,61.0905,0.976,0,0.0302,R,2,parental
Ore,Ore,M,080123Parental,1,Parental_OreRR_M_080123Parental__3,58,108,2.394,2.7535,0.9814,0,0.0371,R,3,parental
Ore,Ore,M,080123Parental,1,Parental_OreRR_M_080123Parental__4,60,110,2.6728,24.6314,0.9958,0,0.0195,R,4,parental
Ore,Ore,M,080123Parental,1,Parental_OreRR_M_080123Parental__5,81,131,3.0922,14.6789,0.9869,0,0.0401,R,5,parental
Ore,Ore,M,080123Parental,1,Parental_OreRR_M_080123Parental__6,65,115,2.8665,-4.6176,0.9949,0,0.0232,R,6,parental
Ore,Ore,M,080123Parental,2,Parental_OreRC_M_080123Parental__1,90,140,2.7927,2.9151,0.9885,0,0.0339,C,1,parental
Ore,Ore,M,080123Parental,2,Parental_OreRC_M_080123Parental__2,78,128,2.9173,-11.5599,0.9921,0,0.0293,C,2,parental
Ore,Ore,M,080123Parental,2,Parental_OreRC_M_080123Parental__3,14,64,1.9445,33.0567,0.9847,0,0.0273,C,3,parental
Ore,Ore,M,080123Parental,2,Parental_OreRC_M_080123Parental__4,92,142,1.7777,14.2709,0.9911,0,0.0189,C,4,parental
Ore,Ore,M,080123Parental,2,Parental_OreRC_M_080123Parental__5,90,140,2.7572,-17.0781,0.9823,0,0.0417,C,5,parental
Ore,Ore,M,080123Parental,2,Parental_OreRC_M_080123Parental__6,14,64,2.3526,29.7251,0.9881,0,0.029,C,6,parental
Ore,Ore,M,080123Parental,2,Parental_OreRR_M_080123Parental__1,90,140,1.8536,14.7332,0.9845,0,0.0262,R,1,parental
Ore,Ore,M,080123Parental,2,Parental_OreRR_M_080123Parental__2,92,142,2.9581,-20.2344,0.9994,0,0.0084,R,2,parental
Ore,Ore,M,080123Parental,2,Parental_OreRR_M_080123Parental__3,69,119,3.0303,-38.6622,0.9936,0,0.0273,R,3,parental
Ore,Ore,M,080123Parental,2,Parental_OreRR_M_080123Parental__4,35,85,1.7633,23.3508,0.9865,0,0.0232,R,4,parental
Ore,Ore,M,080123Parental,2,Parental_OreRR_M_080123Parental__5,65,115,2.6338,30.1118,0.9935,0,0.0239,R,5,parental
Ore,Ore,M,080123Parental,2,Parental_OreRR_M_080123Parental__6,35,85,2.563,2.0654,0.9864,0,0.0339,R,6,parental
Ore,Ore,M,080123Parental,3,Parental_OreRC_M_080123Parental__1,92,142,2.774,2.8157,0.9881,0,0.0342,C,1,parental
Ore,Ore,M,080123Parental,3,Parental_OreRC_M_080123Parental__2,32,82,2.7045,16.391,0.9787,0,0.045,C,2,parental
Ore,Ore,M,080123Parental,3,Parental_OreRC_M_080123Parental__3,1,51,1.1126,44.7012,0.9587,0,0.0262,C,3,parental
Ore,Ore,M,080123Parental,3,Parental_OreRC_M_080123Parental__4,37,87,2.0619,24.3075,0.9821,0,0.0314,C,4,parental
Ore,Ore,M,080123Parental,3,Parental_OreRC_M_080123Parental__5,49,99,3.154,-15.5975,0.9889,0,0.0376,C,5,parental
Ore,Ore,M,080123Parental,3,Parental_OreRC_M_080123Parental__6,37,87,3.5152,-2.045,0.9869,0,0.0457,C,6,parental
Ore,Ore,M,080123Parental,3,Parental_OreRR_M_080123Parental__1,89,139,2.5686,-11.7209,0.9933,0,0.0238,R,1,parental
Ore,Ore,M,080123Parental,3,Parental_OreRR_M_080123Parental__2,43,93,2.6474,-4.4278,0.9785,0,0.0443,R,2,parental
Ore,Ore,M,080123Parental,3,Parental_OreRR_M_080123Parental__3,92,142,3.0537,-33.5983,0.9953,0,0.0235,R,3,parental
Ore,Ore,M,080123Parental,3,Parental_OreRR_M_080123Parental__4,48,98,2.8193,1.1061,0.9876,0,0.0355,R,4,parental
Ore,Ore,M,080123Parental,3,Parental_OreRR_M_080123Parental__5,27,77,2.7292,9.4284,0.993,0,0.0257,R,5,parental
Ore,Ore,M,080123Parental,3,Parental_OreRR_M_080123Parental__6,68,118,2.8651,-14.3403,0.9844,0,0.0406,R,6,parental
Sm21,375,F,73123,1,Sm21A_375C_F_073123__1,58,108,3.0191,-22.228,0.9851,0,0.0418,C,1,A
Sm21,375,F,73123,1,Sm21A_375C_F_073123__2,52,102,3.2755,-17.8697,0.9811,0,0.0513,C,2,A
Sm21,375,F,73123,1,Sm21A_375C_F_073123__3,31,81,1.4137,47.5588,0.9245,0,0.0463,C,3,A
Sm21,375,F,73123,1,Sm21A_375C_F_073123__4,85,135,2.4377,-14.9769,0.9626,0,0.0545,C,4,A
Sm21,375,F,73123,1,Sm21A_375C_F_073123__5,62,112,2.4968,34.7556,0.9805,0,0.0398,C,5,A
Sm21,375,F,73123,1,Sm21A_375C_F_073123__6,88,138,1.6765,18.2649,0.9458,0,0.0457,C,6,A
Sm21,375,F,73123,1,Sm21A_375R_F_073123__1,8,58,2.7004,80.0217,0.9936,0,0.0244,R,1,A
Sm21,375,F,73123,1,Sm21A_375R_F_073123__2,40,90,3.7109,38.3694,0.9827,0,0.0556,R,2,A
Sm21,375,F,73123,1,Sm21A_375R_F_073123__3,0,50,2.7113,66.4514,0.9822,0,0.0412,R,3,A
Sm21,375,F,73123,1,Sm21A_375R_F_073123__4,11,61,2.408,47.6643,0.9725,0,0.0458,R,4,A
Sm21,375,F,73123,1,Sm21A_375R_F_073123__5,48,98,3.3791,33.5073,0.9891,0,0.04,R,5,A
Sm21,375,F,73123,1,Sm21A_375R_F_073123__6,20,70,3.6902,35.5229,0.989,0,0.0437,R,6,A
Sm21,375,F,73123,2,Sm21A_375C_F_073123__1,20,70,2.335,57.4408,0.9871,0,0.0301,C,1,A
Sm21,375,F,73123,2,Sm21A_375C_F_073123__2,31,81,3.4254,46.2136,0.9826,0,0.0514,C,2,A
Sm21,375,F,73123,2,Sm21A_375C_F_073123__3,35,85,2.7592,30.6949,0.9828,0,0.0412,C,3,A
Sm21,375,F,73123,2,Sm21A_375C_F_073123__4,35,85,2.7729,35.8685,0.9848,0,0.0389,C,4,A
Sm21,375,F,73123,2,Sm21A_375C_F_073123__5,11,61,3.3979,38.3057,0.9854,0,0.0466,C,5,A
Sm21,375,F,73123,2,Sm21A_375C_F_073123__6,0,50,2.4664,60.3277,0.9558,0,0.0602,C,6,A
Sm21,375,F,73123,2,Sm21A_375R_F_073123__1,69,119,2.5529,80.3094,0.9926,0,0.0248,R,1,A
Sm21,375,F,73123,2,Sm21A_375R_F_073123__2,46,96,3.4673,32.7888,0.9839,0,0.05,R,2,A
Sm21,375,F,73123,2,Sm21A_375R_F_073123__3,9,59,2.4656,56.4051,0.9805,0,0.0392,R,3,A
Sm21,375,F,73123,2,Sm21A_375R_F_073123__4,6,56,2.738,85.8566,0.9368,0,0.0811,R,4,A
Sm21,375,F,73123,2,Sm21A_375R_F_073123__5,51,101,2.9034,96.3807,0.9954,0,0.0222,R,5,A
Sm21,375,F,73123,2,Sm21A_375R_F_073123__6,16,66,3.4798,111.8604,0.973,0,0.0656,R,6,A
Sm21,375,F,73123,3,Sm21A_375C_F_073123__1,77,127,1.9985,2.9872,0.9402,0,0.0575,C,1,A
Sm21,375,F,73123,3,Sm21A_375C_F_073123__2,20,70,2.9795,51.1063,0.9743,0,0.0547,C,2,A
Sm21,375,F,73123,3,Sm21A_375C_F_073123__3,0,50,1.7138,66.0429,0.9684,0,0.035,C,3,A
Sm21,375,F,73123,3,Sm21A_375C_F_073123__4,56,106,2.8012,32.2322,0.9854,0,0.0384,C,4,A
Sm21,375,F,73123,3,Sm21A_375C_F_073123__5,5,55,4.0138,76.0724,0.9839,0,0.0579,C,5,A
Sm21,375,F,73123,3,Sm21A_375C_F_073123__6,1,51,3.5019,49.5682,0.979,0,0.0579,C,6,A
Sm21,375,F,73123,3,Sm21A_375R_F_073123__1,91,141,2.0957,62.5907,0.9835,0,0.0306,R,1,A
Sm21,375,F,73123,3,Sm21A_375R_F_073123__2,9,59,2.9182,72.9962,0.9702,0,0.0579,R,2,A
Sm21,375,F,73123,3,Sm21A_375R_F_073123__3,30,80,3.0868,27.378,0.9867,0,0.0403,R,3,A
Sm21,375,F,73123,3,Sm21A_375R_F_073123__4,45,95,3.6817,9.5885,0.971,0,0.0719,R,4,A
Sm21,375,F,73123,3,Sm21A_375R_F_073123__5,92,142,3.2938,39.8276,0.9984,0,0.0146,R,5,A
Sm21,375,F,73123,3,Sm21A_375R_F_073123__6,46,96,3.3041,31.3432,0.9729,0,0.0624,R,6,A
Sm21,375,F,80123,1,Sm21_375C_F_080123__1,31,81,2.5263,37.8814,0.973,0,0.0476,C,1,B
Sm21,375,F,80123,1,Sm21_375C_F_080123__2,24,74,2.3742,43.4079,0.9855,0,0.0325,C,2,B
Sm21,375,F,80123,1,Sm21_375C_F_080123__3,44,94,3.1154,25.7103,0.9833,0,0.0458,C,3,B
Sm21,375,F,80123,1,Sm21_375C_F_080123__4,40,90,2.6168,35.1306,0.9761,0,0.0463,C,4,B
Sm21,375,F,80123,1,Sm21_375C_F_080123__5,38,88,1.9526,53.8329,0.9623,0,0.0438,C,5,B
Sm21,375,F,80123,1,Sm21_375C_F_080123__6,39,89,2.8809,17.6778,0.9677,0,0.0596,C,6,B
Sm21,375,F,80123,1,Sm21_375R_F_080123__1,37,87,2.5627,52.4491,0.9689,0,0.052,R,1,B
Sm21,375,F,80123,1,Sm21_375R_F_080123__2,12,62,3.1153,39.131,0.9774,0,0.0535,R,2,B
Sm21,375,F,80123,1,Sm21_375R_F_080123__3,64,114,3.164,15.9148,0.9912,0,0.0334,R,3,B
Sm21,375,F,80123,1,Sm21_375R_F_080123__4,35,85,3.0305,75.3938,0.9898,0,0.0347,R,4,B
Sm21,375,F,80123,1,Sm21_375R_F_080123__5,40,90,3.0715,28.403,0.9899,0,0.0349,R,5,B
Sm21,375,F,80123,1,Sm21_375R_F_080123__6,26,76,3.811,25.5449,0.9907,0,0.0415,R,6,B
Sm21,375,F,80123,2,Sm21_375C_F_080123__1,44,94,2.4948,7.4373,0.9609,0,0.057,C,1,B
Sm21,375,F,80123,2,Sm21_375C_F_080123__2,86,136,3.0402,57.294,0.9967,0,0.0198,C,2,B
Sm21,375,F,80123,2,Sm21_375C_F_080123__3,0,50,1.7804,59.9285,0.9561,0,0.0433,C,3,B
Sm21,375,F,80123,2,Sm21_375C_F_080123__4,13,63,2.077,54.3178,0.9531,0,0.0524,C,4,B
Sm21,375,F,80123,2,Sm21_375C_F_080123__5,48,98,2.9106,36.9677,0.9646,0,0.0632,C,5,B
Sm21,375,F,80123,2,Sm21_375C_F_080123__6,47,97,3.0411,36.9304,0.9874,0,0.0386,C,6,B
Sm21,375,F,80123,2,Sm21_375R_F_080123__1,10,60,1.5858,62.2667,0.9644,0,0.0345,R,1,B
Sm21,375,F,80123,2,Sm21_375R_F_080123__2,78,128,3.0681,55.6137,0.9968,0,0.0194,R,2,B
Sm21,375,F,80123,2,Sm21_375R_F_080123__3,24,74,3.3277,48.9014,0.9717,0,0.0642,R,3,B
Sm21,375,F,80123,2,Sm21_375R_F_080123__4,70,120,3.3152,30.5203,0.9932,0,0.0309,R,4,B
Sm21,375,F,80123,2,Sm21_375R_F_080123__5,27,77,2.5839,31.1058,0.9827,0,0.0386,R,5,B
Sm21,375,F,80123,2,Sm21_375R_F_080123__6,80,130,2.9835,32.8106,0.9802,0,0.0479,R,6,B
Sm21,375,F,80123,3,Sm21_375C_F_080123__1,71,121,3.8216,-28.5017,0.9831,0,0.0565,C,1,B
Sm21,375,F,80123,3,Sm21_375C_F_080123__2,8,58,2.936,64.4224,0.9666,0,0.0617,C,2,B
Sm21,375,F,80123,3,Sm21_375C_F_080123__3,1,51,2.6114,83.2328,0.9317,0,0.0808,C,3,B
Sm21,375,F,80123,3,Sm21_375C_F_080123__4,29,79,2.9614,17.7783,0.9863,0,0.0393,C,4,B
Sm21,375,F,80123,3,Sm21_375C_F_080123__5,38,88,3.708,-8.3575,0.9911,0,0.0396,C,5,B
Sm21,375,F,80123,3,Sm21_375C_F_080123__6,56,106,3.2272,33.8299,0.9895,0,0.0374,C,6,B
Sm21,375,F,80123,3,Sm21_375R_F_080123__1,91,141,2.4831,19.5479,0.9852,0,0.0343,R,1,B
Sm21,375,F,80123,3,Sm21_375R_F_080123__2,65,115,3.1849,49.3318,0.9857,0,0.0432,R,2,B
Sm21,375,F,80123,3,Sm21_375R_F_080123__3,23,73,3.6527,23.0644,0.99,0,0.0413,R,3,B
Sm21,375,F,80123,3,Sm21_375R_F_080123__4,47,97,3.4432,16.9175,0.992,0,0.0348,R,4,B
Sm21,375,F,80123,3,Sm21_375R_F_080123__5,70,120,2.4565,69.3163,0.9952,0,0.0191,R,5,B
Sm21,375,F,80123,3,Sm21_375R_F_080123__6,31,81,2.9884,36.2482,0.9813,0,0.0465,R,6,B
Sm21,375,M,73123,1,Sm21A_375C_M_073123__1,4,54,3.4357,69.6559,0.9542,0,0.0855,C,1,A
Sm21,375,M,73123,1,Sm21A_375C_M_073123__2,21,71,3.8984,38.0843,0.997,0,0.0241,C,2,A
Sm21,375,M,73123,1,Sm21A_375C_M_073123__3,0,50,2.9833,53.3498,0.9919,0,0.0303,C,3,A
Sm21,375,M,73123,1,Sm21A_375C_M_073123__4,15,65,3.5854,42.2888,0.9802,0,0.0575,C,4,A
Sm21,375,M,73123,1,Sm21A_375C_M_073123__5,14,64,4.171,26.9939,0.9935,0,0.038,C,5,A
Sm21,375,M,73123,1,Sm21A_375C_M_073123__6,0,50,2.6964,64.2201,0.9738,0,0.0499,C,6,A
Sm21,375,M,73123,1,Sm21A_375R_M_073123__1,55,105,4.0261,41.1269,0.9853,0,0.0553,R,1,A
Sm21,375,M,73123,1,Sm21A_375R_M_073123__2,44,94,2.8499,57.2275,0.9501,0,0.0743,R,2,A
Sm21,375,M,73123,1,Sm21A_375R_M_073123__3,20,70,3.2256,47.0495,0.9647,0,0.0698,R,3,A
Sm21,375,M,73123,1,Sm21A_375R_M_073123__4,15,65,4.9696,22.7693,0.9897,0,0.057,R,4,A
Sm21,375,M,73123,1,Sm21A_375R_M_073123__5,11,61,1.7957,61.0767,0.9171,0,0.062,R,5,A
Sm21,375,M,73123,1,Sm21A_375R_M_073123__6,21,71,3.2042,38.776,0.9609,0,0.0733,R,6,A
Sm21,375,M,73123,2,Sm21A_375C_M_073123__1,31,81,3.9029,15.1893,0.9877,0,0.0491,C,1,A
Sm21,375,M,73123,2,Sm21A_375C_M_073123__2,6,56,3.6263,68.3685,0.9954,0,0.0278,C,2,A
Sm21,375,M,73123,2,Sm21A_375C_M_073123__3,12,62,3.8723,47.5818,0.9922,0,0.0386,C,3,A
Sm21,375,M,73123,2,Sm21A_375C_M_073123__4,14,64,3.9179,55.3103,0.969,0,0.0793,C,4,A
Sm21,375,M,73123,2,Sm21A_375C_M_073123__5,1,51,2.9131,78.2537,0.9826,0,0.0437,C,5,A
Sm21,375,M,73123,2,Sm21A_375C_M_073123__6,64,114,2.2046,86.9512,0.9473,0,0.0592,C,6,A
Sm21,375,M,73123,2,Sm21A_375R_M_073123__1,82,132,2.5411,44.2792,0.952,0,0.0648,R,1,A
Sm21,375,M,73123,2,Sm21A_375R_M_073123__2,52,102,3.4357,32.7876,0.9755,0,0.0615,R,2,A
Sm21,375,M,73123,2,Sm21A_375R_M_073123__3,1,51,1.744,65.5937,0.9613,0,0.0397,R,3,A
Sm21,375,M,73123,2,Sm21A_375R_M_073123__4,4,54,2.803,55.7412,0.9652,0,0.0602,R,4,A
Sm21,375,M,73123,2,Sm21A_375R_M_073123__5,48,98,2.5479,37.1926,0.938,0,0.0747,R,5,A
Sm21,375,M,73123,2,Sm21A_375R_M_073123__6,73,123,3.3338,-2.4001,0.9686,0,0.0679,R,6,A
Sm21,375,M,73123,3,Sm21A_375C_M_073123__1,64,114,2.2442,49.2279,0.9637,0,0.0494,C,1,A
Sm21,375,M,73123,3,Sm21A_375C_M_073123__2,17,67,4.1063,37.4122,0.9865,0,0.0542,C,2,A
Sm21,375,M,73123,3,Sm21A_375C_M_073123__3,15,65,2.714,87.8187,0.9734,0,0.0507,C,3,A
Sm21,375,M,73123,3,Sm21A_375C_M_073123__4,1,51,2.6395,80.9702,0.9316,0,0.0817,C,4,A
Sm21,375,M,73123,3,Sm21A_375C_M_073123__5,48,98,2.3425,67.3106,0.9405,0,0.0672,C,5,A
Sm21,375,M,73123,3,Sm21A_375C_M_073123__6,57,107,3.4736,13.5286,0.9792,0,0.0572,C,6,A
Sm21,375,M,73123,3,Sm21A_375R_M_073123__1,9,59,3.0782,84.1654,0.9773,0,0.053,R,1,A
Sm21,375,M,73123,3,Sm21A_375R_M_073123__2,2,52,3.7557,50.0151,0.985,0,0.0522,R,2,A
Sm21,375,M,73123,3,Sm21A_375R_M_073123__3,0,50,1.4686,74.046,0.9428,0,0.0412,R,3,A
Sm21,375,M,73123,3,Sm21A_375R_M_073123__4,7,57,2.8438,71.4302,0.9756,0,0.0508,R,4,A
Sm21,375,M,73123,3,Sm21A_375R_M_073123__5,63,113,3.4875,5.0693,0.9646,0,0.0757,R,5,A
Sm21,375,M,73123,3,Sm21A_375R_M_073123__6,29,79,3.1622,16.897,0.9778,0,0.0537,R,6,A
Sm21,375,M,80123,1,Sm21_375C_M_080123__1,48,98,2.9277,68.0629,0.9736,0,0.0545,C,1,B
Sm21,375,M,80123,1,Sm21_375C_M_080123__2,55,105,2.4831,75.4941,0.9822,0,0.0376,C,2,B
Sm21,375,M,80123,1,Sm21_375C_M_080123__3,37,87,4.0856,15.9095,0.9927,0,0.0394,C,3,B
Sm21,375,M,80123,1,Sm21_375C_M_080123__4,87,137,3.843,-23.5764,0.9781,0,0.0648,C,4,B
Sm21,375,M,80123,1,Sm21_375C_M_080123__5,10,60,4.0498,34.1539,0.9917,0,0.0416,C,5,B
Sm21,375,M,80123,1,Sm21_375C_M_080123__6,18,68,2.5087,59.2624,0.9469,0,0.0676,C,6,B
Sm21,375,M,80123,1,Sm21_375R_M_080123__1,50,100,4.1668,-8.9095,0.9926,0,0.0403,R,1,B
Sm21,375,M,80123,1,Sm21_375R_M_080123__2,3,53,2.1247,64.8636,0.9524,0,0.054,R,2,B
Sm21,375,M,80123,1,Sm21_375R_M_080123__3,4,54,3.006,61.6474,0.9823,0,0.0455,R,3,B
Sm21,375,M,80123,1,Sm21_375R_M_080123__4,39,89,4.2561,6.9416,0.994,0,0.0372,R,4,B
Sm21,375,M,80123,1,Sm21_375R_M_080123__5,60,110,2.3065,110.1683,0.9892,0,0.0271,R,5,B
Sm21,375,M,80123,1,Sm21_375R_M_080123__6,34,84,2.6334,74.252,0.9572,0,0.0632,R,6,B
Sm21,375,M,80123,2,Sm21_375C_M_080123__1,77,127,4.5812,-77.8988,0.9931,0,0.0431,C,1,B
Sm21,375,M,80123,2,Sm21_375C_M_080123__2,17,67,2.4827,43.7961,0.9903,0,0.0276,C,2,B
Sm21,375,M,80123,2,Sm21_375C_M_080123__3,14,64,2.7857,51.2122,0.9836,0,0.0406,C,3,B
Sm21,375,M,80123,2,Sm21_375C_M_080123__4,16,66,3.4702,23.8851,0.9856,0,0.0472,C,4,B
Sm21,375,M,80123,2,Sm21_375C_M_080123__5,13,63,3.4835,48.8148,0.9931,0,0.0327,C,5,B
Sm21,375,M,80123,2,Sm21_375C_M_080123__6,8,58,3.2357,48.123,0.9847,0,0.0454,C,6,B
Sm21,375,M,80123,2,Sm21_375R_M_080123__1,0,50,1.8972,58.9563,0.9646,0,0.0412,R,1,B
Sm21,375,M,80123,2,Sm21_375R_M_080123__2,0,50,2.7041,38.164,0.9742,0,0.0497,R,2,B
Sm21,375,M,80123,2,Sm21_375R_M_080123__3,84,134,1.548,99.1482,0.9519,0,0.0395,R,3,B
Sm21,375,M,80123,2,Sm21_375R_M_080123__4,23,73,4.1999,33.8214,0.9934,0,0.0386,R,4,B
Sm21,375,M,80123,2,Sm21_375R_M_080123__5,27,77,4.2917,32.7244,0.9896,0,0.0495,R,5,B
Sm21,375,M,80123,2,Sm21_375R_M_080123__6,48,98,4.1054,5.3885,0.9871,0,0.0528,R,6,B
Sm21,375,M,80123,3,Sm21_375C_M_080123__1,18,68,2.5281,57.1708,0.9597,0,0.0588,C,1,B
Sm21,375,M,80123,3,Sm21_375C_M_080123__2,46,96,3.3228,39.2455,0.9646,0,0.0721,C,2,B
Sm21,375,M,80123,3,Sm21_375C_M_080123__3,20,70,4.1368,7.7679,0.9913,0,0.0435,C,3,B
Sm21,375,M,80123,3,Sm21_375C_M_080123__4,26,76,3.8669,21.4075,0.9852,0,0.0533,C,4,B
Sm21,375,M,80123,3,Sm21_375C_M_080123__5,45,95,4.151,19.1025,0.9899,0,0.0473,C,5,B
Sm21,375,M,80123,3,Sm21_375C_M_080123__6,52,102,4.7601,-21.786,0.9303,0,0.1489,C,6,B
Sm21,375,M,80123,3,Sm21_375R_M_080123__1,27,77,3.5305,18.3461,0.9827,0,0.0529,R,1,B
Sm21,375,M,80123,3,Sm21_375R_M_080123__2,37,87,3.8938,29.7812,0.985,0,0.0541,R,2,B
Sm21,375,M,80123,3,Sm21_375R_M_080123__3,4,54,2.687,45.1589,0.9819,0,0.0411,R,3,B
Sm21,375,M,80123,3,Sm21_375R_M_080123__4,46,96,5.4077,-54.1772,0.9934,0,0.0495,R,4,B
Sm21,375,M,80123,3,Sm21_375R_M_080123__5,33,83,4.9466,13.5121,0.9931,0,0.0465,R,5,B
Sm21,375,M,80123,3,Sm21_375R_M_080123__6,73,123,3.3973,22.6907,0.9817,0,0.0524,R,6,B
Sm21,Ore,F,73123,1,Sm21A_OreRC_F_073123__1,45,95,1.9453,5.1984,0.9436,0,0.0542,C,1,A
Sm21,Ore,F,73123,1,Sm21A_OreRC_F_073123__2,44,94,2.0034,18.3115,0.981,0,0.0315,C,2,A
Sm21,Ore,F,73123,1,Sm21A_OreRC_F_073123__3,46,96,2.7302,-15.1328,0.98,0,0.044,C,3,A
Sm21,Ore,F,73123,1,Sm21A_OreRC_F_073123__4,43,93,1.3219,16.8303,0.9719,0,0.0254,C,4,A
Sm21,Ore,F,73123,1,Sm21A_OreRC_F_073123__5,64,114,3.1606,-25.3438,0.9908,0,0.0342,C,5,A
Sm21,Ore,F,73123,1,Sm21A_OreRC_F_073123__6,39,89,1.2242,19.7684,0.9169,0,0.0423,C,6,A
Sm21,Ore,F,73123,1,Sm21A_OreRR_F_073123__1,30,80,2.2421,43.5843,0.9876,0,0.0283,R,1,A
Sm21,Ore,F,73123,1,Sm21A_OreRR_F_073123__2,34,84,1.3606,47.7249,0.9596,0,0.0316,R,2,A
Sm21,Ore,F,73123,1,Sm21A_OreRR_F_073123__3,92,142,1.7831,12.8944,0.8928,0,0.0714,R,3,A
Sm21,Ore,F,73123,1,Sm21A_OreRR_F_073123__4,63,113,3.0562,-21.5906,0.9919,0,0.0311,R,4,A
Sm21,Ore,F,73123,1,Sm21A_OreRR_F_073123__5,57,107,2.0664,30.2486,0.9737,0,0.0384,R,5,A
Sm21,Ore,F,73123,1,Sm21A_OreRR_F_073123__6,43,93,1.1747,17.6742,0.9629,0,0.0261,R,6,A
Sm21,Ore,F,73123,2,Sm21A_OreRC_F_073123__1,18,68,1.8461,37.174,0.9664,0,0.039,C,1,A
Sm21,Ore,F,73123,2,Sm21A_OreRC_F_073123__2,46,96,1.6947,15.5339,0.9812,0,0.0265,C,2,A
Sm21,Ore,F,73123,2,Sm21A_OreRC_F_073123__3,14,64,1.0204,48.3019,0.9597,0,0.0237,C,3,A
Sm21,Ore,F,73123,2,Sm21A_OreRC_F_073123__4,74,124,1.195,18.5152,0.9655,0,0.0256,C,4,A
Sm21,Ore,F,73123,2,Sm21A_OreRC_F_073123__5,43,93,2.3857,6.5579,0.967,0,0.0499,C,5,A
Sm21,Ore,F,73123,2,Sm21A_OreRC_F_073123__6,45,95,1.1853,23.0313,0.876,0,0.0518,C,6,A
Sm21,Ore,F,73123,2,Sm21A_OreRR_F_073123__1,21,71,2.3483,39.3234,0.9864,0,0.0311,R,1,A
Sm21,Ore,F,73123,2,Sm21A_OreRR_F_073123__2,92,142,0.4127,52.657,0.8655,0,0.019,R,2,A
Sm21,Ore,F,73123,2,Sm21A_OreRR_F_073123__3,65,115,2.3443,-31.7098,0.9867,0,0.0306,R,3,A
Sm21,Ore,F,73123,2,Sm21A_OreRR_F_073123__4,24,74,2.8085,28.8777,0.9927,0,0.0271,R,4,A
Sm21,Ore,F,73123,2,Sm21A_OreRR_F_073123__5,48,98,1.7336,27.3058,0.9964,0,0.0117,R,5,A
Sm21,Ore,F,73123,2,Sm21A_OreRR_F_073123__6,41,91,0.6556,32.9418,0.8476,0,0.0326,R,6,A
Sm21,Ore,F,73123,3,Sm21A_OreRC_F_073123__1,79,129,2.3038,-21.9071,0.9645,0,0.0501,C,1,A
Sm21,Ore,F,73123,3,Sm21A_OreRC_F_073123__2,40,90,2.0182,15.9317,0.9796,0,0.0329,C,2,A
Sm21,Ore,F,73123,3,Sm21A_OreRC_F_073123__3,61,111,2.7587,-15.4119,0.9859,0,0.0371,C,3,A
Sm21,Ore,F,73123,3,Sm21A_OreRC_F_073123__4,91,141,1.2904,28.8498,0.973,0,0.0243,C,4,A
Sm21,Ore,F,73123,3,Sm21A_OreRC_F_073123__5,72,122,3.4054,17.6248,0.9952,0,0.0265,C,5,A
Sm21,Ore,F,73123,3,Sm21A_OreRC_F_073123__6,30,80,1.6684,26.6836,0.912,0,0.0595,C,6,A
Sm21,Ore,F,73123,3,Sm21A_OreRR_F_073123__1,38,88,1.4643,10.9481,0.9751,0,0.0264,R,1,A
Sm21,Ore,F,73123,3,Sm21A_OreRR_F_073123__2,80,130,0.7981,22.8164,0.927,0,0.0256,R,2,A
Sm21,Ore,F,73123,3,Sm21A_OreRR_F_073123__3,40,90,2.0813,8.5795,0.9856,0,0.0283,R,3,A
Sm21,Ore,F,73123,3,Sm21A_OreRR_F_073123__4,60,110,2.9021,-26.8825,0.9903,0,0.0323,R,4,A
Sm21,Ore,F,73123,3,Sm21A_OreRR_F_073123__5,68,118,1.9134,10.3024,0.9622,0,0.043,R,5,A
Sm21,Ore,F,73123,3,Sm21A_OreRR_F_073123__6,92,142,0.7348,31.3267,0.9154,0,0.0256,R,6,A
Sm21,Ore,F,80123,1,Sm21_OreRR_F_080123__1,30,80,1.5446,36.139,0.9898,0,0.0176,R,1,B
Sm21,Ore,F,80123,1,Sm21_OreRR_F_080123__2,73,123,1.7235,0.1455,0.9684,0,0.0352,R,2,B
Sm21,Ore,F,80123,1,Sm21_OreRR_F_080123__3,44,94,1.2172,38.9444,0.9626,0,0.0272,R,3,B
Sm21,Ore,F,80123,1,Sm21_OreRR_F_080123__4,30,80,1.3093,13.9677,0.9855,0,0.0179,R,4,B
Sm21,Ore,F,80123,1,Sm21_OreRR_F_080123__5,88,138,1.5953,28.0304,0.9917,0,0.0164,R,5,B
Sm21,Ore,F,80123,1,Sm21_OreRR_F_080123__6,37,87,1.5026,6.1658,0.9674,0,0.0312,R,6,B
Sm21,Ore,F,80123,2,Sm21_OreRR_F_080123__1,72,122,2.0844,10.263,0.9738,0,0.0386,R,1,B
Sm21,Ore,F,80123,2,Sm21_OreRR_F_080123__2,83,133,1.7363,0.1568,0.97,0,0.0345,R,2,B
Sm21,Ore,F,80123,2,Sm21_OreRR_F_080123__3,21,71,0.4885,45.4328,0.9223,0,0.0162,R,3,B
Sm21,Ore,F,80123,2,Sm21_OreRR_F_080123__4,14,64,0.9428,25.6448,0.9704,0,0.0186,R,4,B
