Stock,Weight,Inds,Weight_flies,Sex,Treatment,Set,MitoNuc,Mito,Nuc,weight_per_fly,Build,z,Set_adj,Pos_adj,Y_adj
45A,0.958402,16,0.970106,M,Control,9,siI_375,siI,375,0.000731500000000003,A,-0.149723734616832,0.000853247961816306,0.000743674151688568,0.000621926189872265
45A,1.00328,8,1.01136,F,Control,5,siI_375,siI,375,0.00101000000000001,A,-0.81447436878838,0.00112368818681318,0.00118354565556564,0.00106985746875246
45A,1.02283,14,1.037728,F,Rotenone,7,siI_375,siI,375,0.00106414285714286,A,-0.553853923429032,0.00118964383394383,0.00116980665562678,0.00104430567882581
45A,1.025362,8,1.033602,F,Rotenone,6,siI_375,siI,375,0.00102999999999998,A,-0.718202964170284,0.00109826053391053,0.00116980665562678,0.00110154612171623
45A,1.018746,11,1.030208,F,Rotenone,5,siI_375,siI,375,0.00104200000000001,A,-0.660440121399194,0.000992498852998854,0.00116980665562678,0.00121930780262794
45A,1.035022,18,1.057876,F,Control,3,siI_375,siI,375,0.00126966666666666,A,0.435449367838375,0.00127812768317853,0.00118354565556564,0.00117508463905377
45A,1.000686,12,1.015968,F,Control,7,siI_375,siI,375,0.0012735,A,0.453901387056903,0.00117147308247308,0.00118354565556564,0.00128557257309255
45A,0.998768,19,1.01182,M,Rotenone,9,siI_375,siI,375,0.00068694736842105,A,-0.335004926151483,0.000812438967070082,0.000751470968198374,0.000625979369549342
45A,0.999804,10,1.010106,F,Rotenone,5,siI_375,siI,375,0.00103019999999999,A,-0.717240250124053,0.000992498852998854,0.00116980665562678,0.00120750780262792
45A,1.010718,28,1.03231,M,Control,3,siI_375,siI,375,0.000771142857142859,A,0.0151391600530343,0.000798993217893219,0.000743674151688568,0.000715823790938208
45A,1.023936,11,1.035856,F,Rotenone,5,siI_375,siI,375,0.00108363636363638,A,-0.460020560875734,0.000992498852998854,0.00116980665562678,0.00126094416626431
45A,0.966118,13,0.974722,M,Control,5,siI_375,siI,375,0.00066184615384615,A,-0.439393438806737,0.000733594195156694,0.000743674151688568,0.000671926110378024
45A,0.99716,12,1.012264,F,Control,7,siI_375,siI,375,0.00125866666666667,A,0.382500095298391,0.00117147308247308,0.00118354565556564,0.00127073923975923
45B,0.956382,19,0.969206,M,Control,1,siI_375,siI,375,0.000674947368421056,B,-0.384909369943419,0.000704426334064328,0.000743674151688568,0.000714195186045296
45B,0.999,19,1.013494,M,Control,3,siI_375,siI,375,0.000762842105263152,B,-0.0193812070812867,0.000798993217893219,0.000743674151688568,0.000707523039058501
45B,0.996102,19,1.0175768,F,Control,9,siI_375,siI,375,0.00113025263157895,B,-0.235629881231158,0.001235392995893,0.00118354565556564,0.00107840529125159
45B,1.00484,18,1.019882,M,Rotenone,2,siI_375,siI,375,0.000835666666666667,B,0.283474562188374,0.000718139411027571,0.000751470968198374,0.00086899822383747
45B,1.00267,18,1.02086,F,Control,1,siI_375,siI,375,0.00101055555555556,B,-0.811800163104567,0.00109010060601164,0.00118354565556564,0.00110400060510956
45B,1.041302,17,1.060908,F,Control,3,siI_375,siI,375,0.00115329411764706,B,-0.124718069817727,0.00127812768317853,0.00118354565556564,0.00105871209003417
45B,1.006718,24,1.023566,M,Rotenone,9,siI_375,siI,375,0.000701999999999999,B,-0.272405492272087,0.000812438967070082,0.000751470968198374,0.000641032001128291
45B,1.036508,17,1.055316,F,Control,3,siI_375,siI,375,0.00110635294117647,B,-0.35067271948055,0.00127812768317853,0.00118354565556564,0.00101177091356358
45B,0.99677,10,1.00638,F,Control,2,siI_375,siI,375,0.000961000000000001,B,-1.05033931010312,0.00124479621146398,0.00118354565556564,0.000899749444101661
45B,1.024876,19,1.051402,F,Rotenone,9,siI_375,siI,375,0.0013961052631579,B,1.04407043194691,0.00131216049519223,0.00116980665562678,0.00125375142359245
45B,0.998476,22,1.01419,M,Rotenone,9,siI_375,siI,375,0.000714272727272722,B,-0.22136685657578,0.000812438967070082,0.000751470968198374,0.000653304728401014
45B,1.037148,20,1.052976,M,Rotenone,3,siI_375,siI,375,0.000791399999999998,B,0.099382613978019,0.000820384213025441,0.000751470968198374,0.000722486755172931
45B,1.023272,19,1.044704,F,Rotenone,9,siI_375,siI,375,0.00112800000000001,B,-0.246473081540755,0.00131216049519223,0.00116980665562678,0.000985646160434564
45B,1.01797,19,1.03183,M,Control,3,siI_375,siI,375,0.000729473684210525,B,-0.15815058148523,0.000798993217893219,0.000743674151688568,0.000674154618005874
45B,1.000588,21,1.02536,F,Control,9,siI_375,siI,375,0.00117961904761905,B,0.00199882942628829,0.001235392995893,0.00118354565556564,0.00112777170729169
45B,1.016218,20,1.035262,F,Rotenone,2,siI_375,siI,375,0.000952199999999992,B,-1.09269872813518,0.00109585833333333,0.00116980665562678,0.00102614832229344
45B,1.004602,16,1.018758,M,Rotenone,2,siI_375,siI,375,0.000884750000000004,B,0.487597599643008,0.000718139411027571,0.000751470968198374,0.000918081557170807
45B,0.99737,10,1.00764,F,Control,2,siI_375,siI,375,0.00102700000000001,B,-0.732643674862876,0.00124479621146398,0.00118354565556564,0.00096574944410167
45B,0.986302,20,1.000865,M,Control,1,siI_375,siI,375,0.000728149999999994,B,-0.163655391842125,0.000704426334064328,0.000743674151688568,0.000767397817624234
45B,1.022156,19,1.04412,F,Rotenone,2,siI_375,siI,375,0.00115599999999999,B,-0.111693115075314,0.00109585833333333,0.00116980665562678,0.00122994832229344
45B,0.959156,20,0.97386,M,Control,9,siI_375,siI,375,0.000735199999999997,B,-0.134336531114336,0.000853247961816306,0.000743674151688568,0.000625626189872259
45B,0.993634,20,1.016966,F,Control,9,siI_375,siI,375,0.0011666,B,-0.0606692706275972,0.001235392995893,0.00118354565556564,0.00111475265967264
45B,1.027956,22,1.054354,F,Rotenone,9,siI_375,siI,375,0.00119990909090909,B,0.0996663777911422,0.00131216049519223,0.00116980665562678,0.00105755525134364
45B,1.00001,19,1.018012,F,Control,1,siI_375,siI,375,0.000947473684210519,B,-1.11544918112128,0.00109010060601164,0.00118354565556564,0.00104091873376452
45B,0.950516,12,0.958558,M,Control,2,siI_375,siI,375,0.000670166666666666,B,-0.404790891775759,0.000819221475256768,0.000743674151688568,0.000594619343098466
45B,0.98667,20,1.001734,M,Control,9,siI_375,siI,375,0.000753199999999993,B,-0.0594798654264108,0.000853247961816306,0.000743674151688568,0.000643626189872255
45B,1.018472,20,1.041832,F,Rotenone,1,siI_375,siI,375,0.001168,B,-0.0539302723043207,0.00104212393115141,0.00116980665562678,0.00129568272447537
45B,1.0434,16,1.063276,F,Rotenone,3,siI_375,siI,375,0.00124225,B,0.303477317340901,0.00125542095073542,0.00116980665562678,0.00115663570489136
45B,1.051454,18,1.07346,F,Rotenone,3,siI_375,siI,375,0.00122255555555555,B,0.208676725848745,0.00125542095073542,0.00116980665562678,0.00113694126044691
45B,1.0269,16,1.042778,F,Rotenone,1,siI_375,siI,375,0.000992375000000004,B,-0.899313544108234,0.00104212393115141,0.00116980665562678,0.00112005772447538
45B,1.00433,24,1.023126,M,Rotenone,9,siI_375,siI,375,0.000783166666666668,B,0.0651426205985486,0.000812438967070082,0.000751470968198374,0.00072219866779496
45B,1.028856,19,1.043926,M,Rotenone,3,siI_375,siI,375,0.000793157894736838,B,0.106693177235254,0.000820384213025441,0.000751470968198374,0.000724244649909771
45B,0.958994,20,0.974404,M,Control,9,siI_375,siI,375,0.000770500000000002,B,0.0124657077070368,0.000853247961816306,0.000743674151688568,0.000660926189872264
45B,1.02644,20,1.031788,M,Rotenone,1,siI_375,siI,375,0.000267399999999995,B,-2.07977809827096,0.00072456341305753,0.000751470968198374,0.000294307555140839
46A,1.003006,8,1.011476,F,Control,5,yak_375,yak,375,0.00105875,A,-0.579812820031465,0.00112368818681318,0.00118354565556564,0.00111860746875245
46A,0.959544,18,0.970898,M,Control,1,yak_375,yak,375,0.000630777777777783,A,-0.568597607741014,0.000704426334064328,0.000743674151688568,0.000670025595402023
46A,1.002346,16,1.014242,F,Control,1,yak_375,yak,375,0.000743500000000008,A,-2.09729083532646,0.00109010060601164,0.00118354565556564,0.00083694504955401
46A,0.999348,8,1.00846,F,Control,5,yak_375,yak,375,0.00113899999999999,A,-0.193523809000819,0.00112368818681318,0.00118354565556564,0.00119885746875244
46A,0.99781,13,1.006956,M,Rotenone,4,yak_375,yak,375,0.000703538461538461,A,-0.266007486657731,0.000762539432789435,0.000751470968198374,0.000692469996947401
46A,0.995636,19,1.008932,M,Rotenone,2,yak_375,yak,375,0.000699789473684209,A,-0.281598416128503,0.000718139411027571,0.000751470968198374,0.000733121030855012
46A,0.991774,15,1.009208,F,Control,9,yak_375,yak,375,0.00116226666666667,A,-0.0815280749615342,0.001235392995893,0.00118354565556564,0.00111041932633931
46A,0.959188,11,0.965934,M,Control,7,yak_375,yak,375,0.00061327272727272,A,-0.641395925158127,0.000689681637806636,0.000743674151688568,0.000667265241154652
46A,1.005676,19,1.021678,M,Rotenone,2,yak_375,yak,375,0.000842210526315793,A,0.310688535191898,0.000718139411027571,0.000751470968198374,0.000875542083486596
46A,1.000534,22,1.02631,F,Control,9,yak_375,yak,375,0.00117163636363636,A,-0.0364263805555672,0.001235392995893,0.00118354565556564,0.001119789023309
46A,0.996478,17,1.012122,F,Control,1,yak_375,yak,375,0.000920235294117647,A,-1.2465630848103,0.00109010060601164,0.00118354565556564,0.00101368034367165
46A,0.99646,20,1.019048,F,Control,9,yak_375,yak,375,0.0011294,A,-0.239734083217527,0.001235392995893,0.00118354565556564,0.00107755265967264
46A,0.95276,14,0.962328,M,Control,4,yak_375,yak,375,0.000683428571428565,A,-0.349638560045382,0.000764884626484624,0.000743674151688568,0.000662218096632509
46A,1.025626,6,1.031232,F,Rotenone,5,yak_375,yak,375,0.000934333333333333,A,-1.17870118292744,0.000992498852998854,0.00116980665562678,0.00111164113596126
46A,0.974744,13,0.983238,M,Control,4,yak_375,yak,375,0.000653384615384607,A,-0.474582469685703,0.000764884626484624,0.000743674151688568,0.000632174140588551
46A,1.006288,13,1.01543,M,Rotenone,4,yak_375,yak,375,0.000703230769230768,A,-0.267287087780604,0.000762539432789435,0.000751470968198374,0.000692162304639708
46A,1.069206,16,1.088034,F,Rotenone,3,yak_375,yak,375,0.00117674999999999,A,-0.0118115327838877,0.00125542095073542,0.00116980665562678,0.00109113570489135
46A,1.020986,19,1.041904,F,Rotenone,9,yak_375,yak,375,0.00110094736842105,A,-0.376692823577069,0.00131216049519223,0.00116980665562678,0.000958593528855604
46A,1.039524,20,1.063974,F,Rotenone,9,yak_375,yak,375,0.0012225,A,0.208409305280388,0.00131216049519223,0.00116980665562678,0.00108014616043455
46A,1.022474,13,1.037026,F,Rotenone,7,yak_375,yak,375,0.00111938461538461,A,-0.287943840453303,0.00118964383394383,0.00116980665562678,0.00109954743706756
46A,1.00275,9,1.012008,F,Control,6,yak_375,yak,375,0.00102866666666667,A,-0.724621057811387,0.0010485245014245,0.00118354565556564,0.00116368782080781
